# args: {'layout': '14d', 'policy': '/home/waldo/soccerbot/model4/pretrained_model', 'device': None, 'iface': 'enp5s0', 'camera': 'zmq://192.168.123.164:55555', 'fps': 30.0, 'duration': 60.0, 'kp': 60.0, 'kd': 1.5, 'clamp': 0.01, 'log': None, 'rerun': False, 'no_rerun': True, 'record_path': None, 'no_display': False, 'dry_run': False, 'image_no_motors': False, 'leave_arms_engaged': False}
t,step,cam_ms,policy_ms,loop_ms,clamp_hits,max_target_gap,target_kLeftShoulderPitch,target_kLeftShoulderRoll,target_kLeftShoulderYaw,target_kLeftElbow,target_kLeftWristRoll,target_kLeftWristPitch,target_kLeftWristYaw,target_kRightShoulderPitch,target_kRightShoulderRoll,target_kRightShoulderYaw,target_kRightElbow,target_kRightWristRoll,target_kRightWristPitch,target_kRightWristYaw,cmd_kLeftShoulderPitch,cmd_kLeftShoulderRoll,cmd_kLeftShoulderYaw,cmd_kLeftElbow,cmd_kLeftWristRoll,cmd_kLeftWristPitch,cmd_kLeftWristYaw,cmd_kRightShoulderPitch,cmd_kRightShoulderRoll,cmd_kRightShoulderYaw,cmd_kRightElbow,cmd_kRightWristRoll,cmd_kRightWristPitch,cmd_kRightWristYaw,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.pitch,imu.roll,imu.yaw,kLeftAnklePitch.dq,kLeftAnklePitch.q,kLeftAnklePitch.tau,kLeftAnkleRoll.dq,kLeftAnkleRoll.q,kLeftAnkleRoll.tau,kLeftElbow.dq,kLeftElbow.q,kLeftElbow.tau,kLeftHipPitch.dq,kLeftHipPitch.q,kLeftHipPitch.tau,kLeftHipRoll.dq,kLeftHipRoll.q,kLeftHipRoll.tau,kLeftHipYaw.dq,kLeftHipYaw.q,kLeftHipYaw.tau,kLeftKnee.dq,kLeftKnee.q,kLeftKnee.tau,kLeftShoulderPitch.dq,kLeftShoulderPitch.q,kLeftShoulderPitch.tau,kLeftShoulderRoll.dq,kLeftShoulderRoll.q,kLeftShoulderRoll.tau,kLeftShoulderYaw.dq,kLeftShoulderYaw.q,kLeftShoulderYaw.tau,kLeftWristPitch.dq,kLeftWristPitch.q,kLeftWristPitch.tau,kLeftWristRoll.dq,kLeftWristRoll.q,kLeftWristRoll.tau,kLeftWristYaw.dq,kLeftWristYaw.q,kLeftWristYaw.tau,kRightAnklePitch.dq,kRightAnklePitch.q,kRightAnklePitch.tau,kRightAnkleRoll.dq,kRightAnkleRoll.q,kRightAnkleRoll.tau,kRightElbow.dq,kRightElbow.q,kRightElbow.tau,kRightHipPitch.dq,kRightHipPitch.q,kRightHipPitch.tau,kRightHipRoll.dq,kRightHipRoll.q,kRightHipRoll.tau,kRightHipYaw.dq,kRightHipYaw.q,kRightHipYaw.tau,kRightKnee.dq,kRightKnee.q,kRightKnee.tau,kRightShoulderPitch.dq,kRightShoulderPitch.q,kRightShoulderPitch.tau,kRightShoulderRoll.dq,kRightShoulderRoll.q,kRightShoulderRoll.tau,kRightShoulderYaw.dq,kRightShoulderYaw.q,kRightShoulderYaw.tau,kRightWristPitch.dq,kRightWristPitch.q,kRightWristPitch.tau,kRightWristRoll.dq,kRightWristRoll.q,kRightWristRoll.tau,kRightWristYaw.dq,kRightWristYaw.q,kRightWristYaw.tau,kWaistYaw.dq,kWaistYaw.q,kWaistYaw.tau,mode_machine
0.2968,0,6.6,289.5,296.5,13,0.47142,0.10568,0.3441,-0.17449,1.45956,0.17752,-0.03008,-0.06623,0.10556,-0.28023,0.13205,1.44569,-0.14511,0.15956,0.00172,0.26631,0.20253,-0.01798,0.99814,0.11051,0.06309,-0.03311,0.27152,-0.2012,0.01454,0.99665,-0.14511,0.05689,0.00823,-0.0032,-0.00533,-0.01385,0.02366,0.00974,1.1336,0.0027,-0.24482,9.97157,-0.01562,0.01364,-1.34848,0.0,0.98815,-0.4375,-0.00764,-0.23998,-3.42773,-0.01527,-0.01754,4.13086,0.01371,0.00872,-0.39151,-0.00218,0.49461,-4.48242,0.0,0.27632,0.5625,-0.07977,0.19211,1.1875,0.0,-0.00796,0.125,0.03068,0.07319,-0.125,-0.05676,0.10016,-0.0625,-0.02454,-0.02314,-0.08125,-0.00108,-0.27539,12.80289,0.00186,0.01567,-2.12931,0.0092,0.98666,-0.25,-0.03709,-0.18591,7.11914,-0.00873,-0.00072,-5.18555,0.0,0.00016,2.23722,0.00982,0.43743,-0.08789,-0.01074,0.28149,0.6875,0.03682,-0.19099,-1.5,-0.01381,0.00452,0.125,0.00614,0.04692,-0.0125,-0.00767,-0.14423,0.0625,-0.01227,0.01822,0.04375,0.01543,-0.00173,-0.22372,5.0
0.3081,1,4.7,6.1,11.2,13,0.47111,0.10776,0.35149,-0.1727,1.46002,0.17479,-0.03032,-0.06296,0.10832,-0.28749,0.13144,1.44782,-0.14243,0.15371,-0.00221,0.25631,0.21253,-0.02798,1.00814,0.12051,0.05309,-0.04311,0.26152,-0.2112,0.02454,1.00665,-0.14243,0.06689,-0.00177,-0.00639,-0.0,-0.00852,0.02354,0.00957,1.13351,0.00377,-0.24481,9.8825,-0.00459,0.01363,-1.29639,-0.00153,0.9889,-0.4375,-0.01091,-0.23997,-3.42773,0.00327,-0.01754,4.13086,0.00857,0.00872,-0.44744,-0.00764,0.4946,-4.39453,-0.0046,0.27567,0.5625,0.0,0.18763,1.375,-0.0046,-0.00798,0.125,-0.00614,0.07331,-0.10625,-0.00153,0.09936,-0.0625,-0.00614,-0.02344,-0.08125,-0.00211,-0.27539,12.80289,-0.00368,0.01568,-2.12931,0.0,0.98672,-0.25,-0.00764,-0.18588,7.03125,-0.024,-0.00074,-5.27344,0.01371,0.00016,2.23722,0.01854,0.43745,-0.26367,0.01381,0.28104,0.6875,0.0,-0.18918,-1.5,-0.0046,0.00457,0.0625,0.00614,0.04715,-0.025,0.0,-0.14418,0.0625,0.0,0.0184,0.04375,0.02057,-0.00171,-0.11186,5.0
0.3693,2,4.0,33.5,39.0,12,0.45989,0.1097,0.35567,-0.17209,1.45965,0.17313,-0.03215,-0.05829,0.10959,-0.29206,0.13076,1.44879,-0.13997,0.14922,-0.00797,0.24631,0.22253,-0.03798,1.01814,0.13051,0.04309,-0.05311,0.25152,-0.2212,0.03454,1.01665,-0.13997,0.07689,-0.00797,0.00533,-0.01598,-0.01065,0.02352,0.00962,1.13353,0.00431,-0.24481,10.06054,-0.00735,0.01362,-1.29625,0.53843,0.99976,-0.4375,0.0,-0.23985,-3.33984,-0.00873,-0.01755,4.04297,0.00686,0.00872,-0.39151,0.00545,0.49461,-4.39453,-0.30833,0.26667,-0.3125,0.05062,0.18802,1.1875,-0.26384,-0.01457,-0.25,-0.38656,0.06557,-0.23125,0.46019,0.10833,-0.0625,-0.3252,-0.03052,-0.3375,0.00374,-0.27538,12.98297,0.0009,0.01569,-2.02413,0.65348,0.9966,-0.0625,0.01309,-0.18579,7.11914,-0.024,-0.00073,-5.36133,-0.00514,0.00013,2.18129,0.0,0.43754,0.17578,-0.25311,0.27245,-0.0625,-0.09511,-0.18991,-1.25,0.65348,0.0142,-0.0625,0.41111,0.05345,0.30625,-0.0092,-0.14446,0.0,-0.36202,0.00983,-0.075,-0.00857,-0.00171,-0.16779,5.0
0.3911,3,7.8,13.1,21.5,11,0.44218,0.10843,0.36326,-0.17019,1.45974,0.17331,-0.03079,-0.05363,0.11173,-0.29846,0.12887,1.446,-0.13876,0.14759,-0.01068,0.23631,0.23253,-0.04798,1.02814,0.14051,0.03309,-0.05363,0.24152,-0.2312,0.04454,1.02665,-0.13876,0.08689,-0.01068,-0.00107,-0.01917,0.00852,0.02301,0.0096,1.13366,-0.00108,-0.24481,9.97157,-0.00184,0.01361,-1.34848,0.3252,1.01756,-0.5,0.00436,-0.23988,-3.42773,0.00873,-0.01754,3.95508,0.00686,0.00868,-0.44744,-0.01418,0.49472,-4.57031,-0.50928,0.25667,-0.125,0.04755,0.19043,1.6875,-0.44332,-0.02512,-0.0625,-0.26998,0.06273,-0.8125,0.29606,0.11478,0.4375,-0.44179,-0.04063,-0.15,-0.00583,-0.27538,12.80289,-0.00642,0.01569,-2.12931,0.38503,1.01679,-0.3125,-0.00873,-0.18583,6.94336,0.0,-0.00073,-5.36133,0.00857,0.00016,2.23722,-0.00873,0.43777,-0.17578,-0.29606,0.25902,0.0625,-0.0046,-0.18952,-2.0,0.30833,0.02592,0.3125,0.3068,0.0703,-0.0625,0.05522,-0.1444,0.0625,-0.30066,0.00175,-0.10625,0.02228,-0.00171,-0.16779,5.0
0.4242,4,4.4,16.3,21.2,11,0.42993,0.10926,0.37495,-0.16838,1.45802,0.17218,-0.03205,-0.04585,0.11502,-0.30907,0.12615,1.44314,-0.13686,0.14027,-0.01623,0.22631,0.24253,-0.05798,1.03814,0.15051,0.02309,-0.04585,0.23152,-0.2412,0.05454,1.03665,-0.13686,0.09689,-0.01623,-0.0,-0.01598,-0.01172,0.02255,0.00952,1.13373,0.00324,-0.2448,9.61548,-0.00551,0.01362,-1.34876,0.38043,1.02809,-0.6875,0.02727,-0.23987,-3.60352,0.01418,-0.01755,4.13086,0.00343,0.0087,-0.39151,-0.00545,0.49472,-4.6582,-0.39577,0.24459,-0.0625,0.11045,0.19175,2.125,-0.49701,-0.03562,0.0,-0.43565,0.04946,-0.30625,0.60899,0.12719,-0.125,-0.21476,-0.04821,-0.06875,0.00423,-0.27531,12.44429,0.00551,0.0158,-2.13215,0.33901,1.02547,-0.25,-0.01418,-0.18582,6.76758,-0.01309,-0.00073,-5.18555,0.00343,0.00015,2.23722,0.012,0.43772,-0.70312,-0.31447,0.25077,0.0,-0.10431,-0.19041,-2.4375,0.59365,0.03882,-0.3125,0.36202,0.07888,-0.025,0.08437,-0.14348,0.0625,-0.12885,-0.00465,-0.13125,0.03257,-0.00173,-0.22372,5.0
0.4488,5,3.5,8.5,12.5,12,0.41917,0.11281,0.38939,-0.16604,1.45478,0.16949,-0.03375,-0.03529,0.12008,-0.32423,0.12349,1.44235,-0.13231,0.12913,-0.02358,0.21631,0.25253,-0.06798,1.04814,0.16051,0.01309,-0.03585,0.22152,-0.2512,0.06454,1.04665,-0.13231,0.10689,-0.02358,-0.00746,0.0032,-0.00746,0.02237,0.00948,1.13384,-0.00269,-0.2448,9.34837,-0.00092,0.01363,-1.29681,0.43258,1.0356,-0.5625,0.02618,-0.23984,-3.51562,0.00109,-0.01756,3.95508,0.0,0.00869,-0.39151,0.00218,0.49475,-4.74609,-0.36662,0.23578,-0.1875,0.18254,0.194,2.5,-0.65348,-0.04687,0.3125,-0.51542,0.03951,-0.24375,0.5645,0.13679,0.0,0.11045,-0.04999,0.05,-0.00375,-0.27523,12.35425,0.00095,0.01592,-2.18475,0.30526,1.03537,-0.125,0.02073,-0.18581,6.94336,-0.00545,-0.00074,-5.18555,0.01371,0.00015,2.18129,0.01418,0.43779,-0.35156,-0.33901,0.23956,0.125,-0.11351,-0.19117,-2.9375,0.4648,0.04751,-0.0625,0.38043,0.08922,-0.13125,0.07517,-0.14194,0.0,-0.19635,-0.00699,-0.2625,-0.02743,-0.00179,-0.22372,5.0
0.4973,6,4.1,22.6,27.5,10,0.40748,0.11448,0.3983,-0.16544,1.45386,0.17033,-0.03499,-0.02847,0.12267,-0.33172,0.12065,1.44036,-0.13205,0.12404,-0.03045,0.20631,0.26253,-0.07798,1.05814,0.17033,0.00309,-0.02847,0.21152,-0.2612,0.07454,1.05665,-0.13205,0.11689,-0.03045,-0.00533,0.00533,-0.01598,0.02229,0.00942,1.13387,-0.00055,-0.24479,9.43744,0.01011,0.01364,-1.3489,0.31907,1.04638,-0.5,-0.01745,-0.23987,-3.51562,-0.00873,-0.01756,4.04297,-0.00343,0.00866,-0.39151,0.00436,0.49474,-4.83398,-0.41111,0.22415,-0.0625,0.25464,0.19936,2.6875,-0.58905,-0.06136,0.5,-0.16567,0.02593,-0.55,0.22703,0.14813,0.25,0.16567,-0.04361,0.15625,0.0,-0.27524,12.44351,0.0,0.01593,-2.23592,0.29913,1.0478,-0.3125,-0.02836,-0.18583,6.94336,0.00764,-0.00073,-5.18555,0.01371,0.00016,2.18129,0.00436,0.43778,-0.43945,-0.42951,0.22584,0.5,-0.1534,-0.19604,-3.25,0.3068,0.06476,-0.3125,0.29452,0.09958,0.01875,0.06903,-0.13841,0.125,0.01227,-0.01343,-0.59375,0.00686,-0.00179,-0.16779,5.0
0.5159,7,4.9,7.0,12.5,11,0.40435,0.11895,0.42123,-0.16273,1.45525,0.16931,-0.03572,-0.01617,0.12939,-0.35321,0.11574,1.44316,-0.12788,0.11348,-0.04172,0.19631,0.27253,-0.08798,1.06814,0.16931,-0.00691,-0.01847,0.20152,-0.2712,0.08454,1.06665,-0.12788,0.11348,-0.04045,0.00213,0.01172,-0.00959,0.02244,0.00935,1.1339,0.00323,-0.2448,9.34847,0.00735,0.01363,-1.40114,0.12118,1.0509,0.1875,0.00109,-0.23991,-3.60352,-0.00545,-0.01756,4.04297,-0.00171,0.00866,-0.39151,-0.01418,0.49473,-5.09766,-0.38196,0.21242,0.0,0.24237,0.20541,2.9375,-0.15033,-0.06904,-0.25,-0.3252,0.02139,-0.68125,0.2301,0.15227,0.625,0.3252,-0.03939,0.13125,0.00113,-0.27523,12.26421,-0.0074,0.01592,-2.23734,0.09817,1.05401,0.1875,0.0,-0.18585,6.67969,-0.01091,-0.00074,-5.18555,0.01886,0.00016,2.18129,0.00109,0.43765,-0.52734,-0.27305,0.215,0.3125,-0.28225,-0.2012,-3.375,0.20862,0.0704,0.125,0.41111,0.10721,0.08125,0.02148,-0.1375,0.125,-0.25771,-0.01559,-0.4875,0.01714,-0.00182,-0.16779,5.0
0.5724,8,3.5,31.1,35.6,12,0.38872,0.12077,0.43698,-0.16155,1.45475,0.16697,-0.03615,-0.0031,0.13897,-0.37059,0.108,1.44019,-0.12152,0.10045,-0.05256,0.18631,0.28253,-0.09798,1.07814,0.16697,-0.01691,-0.00847,0.19152,-0.2812,0.09454,1.07665,-0.12152,0.10348,-0.05045,-0.00959,0.00639,-0.01704,0.02274,0.00932,1.13383,-0.0016,-0.24481,9.61558,-0.01746,0.01361,-1.45309,0.32981,1.06603,-0.5,0.00436,-0.23991,-3.42773,0.0,-0.01754,4.13086,0.01543,0.0087,-0.39151,-0.00545,0.49472,-4.74609,-0.36202,0.19901,0.25,0.316,0.21451,2.875,-0.36202,-0.08238,0.3125,-0.26998,0.00543,-0.3875,0.23623,0.16182,0.0,0.23317,-0.02821,0.2125,-0.00168,-0.27523,12.44351,0.01018,0.01592,-2.23592,0.44025,1.06348,-0.25,-0.00764,-0.18584,6.85547,-0.02618,-0.00075,-5.00977,0.01714,0.00016,2.12536,0.01527,0.43765,-0.26367,-0.38963,0.20536,0.4375,-0.29299,-0.20975,-3.4375,0.24544,0.08342,-0.125,0.06136,0.11224,0.01875,0.09357,-0.13449,0.0625,-0.20862,-0.0288,-0.38125,-0.00686,-0.00182,-0.11186,5.0
0.5857,9,5.4,7.4,13.2,9,0.38735,0.12122,0.44358,-0.15939,1.45496,0.16804,-0.03501,-0.00053,0.13963,-0.37426,0.1071,1.44004,-0.12362,0.09857,-0.05405,0.17631,0.29253,-0.10798,1.08814,0.16804,-0.02691,-0.00053,0.18152,-0.2912,0.10454,1.08665,-0.12362,0.09857,-0.05405,0.0032,0.01811,-0.00959,0.02339,0.00932,1.13377,-0.00053,-0.24481,10.06064,-0.01011,0.01362,-1.40058,0.03221,1.06761,0.25,0.01091,-0.24001,-3.33984,0.0,-0.01755,4.13086,0.01028,0.00872,-0.39151,-0.00764,0.49467,-4.48242,-0.2393,0.19096,0.125,0.31293,0.22632,2.5625,-0.02761,-0.08805,-0.25,-0.11658,-0.00029,-0.86875,0.03375,0.16559,-0.0625,0.14113,-0.02285,0.675,-0.0005,-0.27523,12.89214,-0.00462,0.01592,-2.18048,0.05829,1.06855,0.375,-0.00109,-0.18585,7.03125,-0.00436,-0.00073,-5.27344,0.02571,0.00016,2.12536,0.01745,0.4375,0.35156,-0.17027,0.1949,0.375,-0.38043,-0.21981,-3.125,0.01841,0.08476,0.5,-0.05522,0.11431,-0.56875,0.0721,-0.13187,0.25,-0.06136,-0.0334,-0.8875,-0.03771,-0.00249,-0.16779,5.0
