# args: {'layout': '14d', 'policy': 'ajkoder/g1-pickup-ball-act', 'device': None, 'iface': 'enp5s0', 'camera': 'zmq://192.168.123.164:55555', 'fps': 30.0, 'duration': 60.0, 'kp': 60.0, 'kd': 1.5, 'clamp': 0.002, 'log': None, 'rerun': False, 'no_rerun': True, 'record_path': None, 'no_display': False, 'dry_run': False, 'image_no_motors': False, 'leave_arms_engaged': False}
t,step,cam_ms,policy_ms,loop_ms,clamp_hits,max_target_gap,target_kLeftShoulderPitch,target_kLeftShoulderRoll,target_kLeftShoulderYaw,target_kLeftElbow,target_kLeftWristRoll,target_kLeftWristPitch,target_kLeftWristYaw,target_kRightShoulderPitch,target_kRightShoulderRoll,target_kRightShoulderYaw,target_kRightElbow,target_kRightWristRoll,target_kRightWristPitch,target_kRightWristYaw,cmd_kLeftShoulderPitch,cmd_kLeftShoulderRoll,cmd_kLeftShoulderYaw,cmd_kLeftElbow,cmd_kLeftWristRoll,cmd_kLeftWristPitch,cmd_kLeftWristYaw,cmd_kRightShoulderPitch,cmd_kRightShoulderRoll,cmd_kRightShoulderYaw,cmd_kRightElbow,cmd_kRightWristRoll,cmd_kRightWristPitch,cmd_kRightWristYaw,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.pitch,imu.roll,imu.yaw,kLeftAnklePitch.dq,kLeftAnklePitch.q,kLeftAnklePitch.tau,kLeftAnkleRoll.dq,kLeftAnkleRoll.q,kLeftAnkleRoll.tau,kLeftElbow.dq,kLeftElbow.q,kLeftElbow.tau,kLeftHipPitch.dq,kLeftHipPitch.q,kLeftHipPitch.tau,kLeftHipRoll.dq,kLeftHipRoll.q,kLeftHipRoll.tau,kLeftHipYaw.dq,kLeftHipYaw.q,kLeftHipYaw.tau,kLeftKnee.dq,kLeftKnee.q,kLeftKnee.tau,kLeftShoulderPitch.dq,kLeftShoulderPitch.q,kLeftShoulderPitch.tau,kLeftShoulderRoll.dq,kLeftShoulderRoll.q,kLeftShoulderRoll.tau,kLeftShoulderYaw.dq,kLeftShoulderYaw.q,kLeftShoulderYaw.tau,kLeftWristPitch.dq,kLeftWristPitch.q,kLeftWristPitch.tau,kLeftWristRoll.dq,kLeftWristRoll.q,kLeftWristRoll.tau,kLeftWristYaw.dq,kLeftWristYaw.q,kLeftWristYaw.tau,kRightAnklePitch.dq,kRightAnklePitch.q,kRightAnklePitch.tau,kRightAnkleRoll.dq,kRightAnkleRoll.q,kRightAnkleRoll.tau,kRightElbow.dq,kRightElbow.q,kRightElbow.tau,kRightHipPitch.dq,kRightHipPitch.q,kRightHipPitch.tau,kRightHipRoll.dq,kRightHipRoll.q,kRightHipRoll.tau,kRightHipYaw.dq,kRightHipYaw.q,kRightHipYaw.tau,kRightKnee.dq,kRightKnee.q,kRightKnee.tau,kRightShoulderPitch.dq,kRightShoulderPitch.q,kRightShoulderPitch.tau,kRightShoulderRoll.dq,kRightShoulderRoll.q,kRightShoulderRoll.tau,kRightShoulderYaw.dq,kRightShoulderYaw.q,kRightShoulderYaw.tau,kRightWristPitch.dq,kRightWristPitch.q,kRightWristPitch.tau,kRightWristRoll.dq,kRightWristRoll.q,kRightWristRoll.tau,kRightWristYaw.dq,kRightWristYaw.q,kRightWristYaw.tau,kWaistYaw.dq,kWaistYaw.q,kWaistYaw.tau,mode_machine
0.2863,0,7.6,277.4,285.5,14,0.22475,0.07695,0.32448,-0.21636,1.21679,0.19558,-0.04466,-0.0068,0.10275,-0.30431,0.16749,1.14757,-0.17852,0.26039,-0.02855,0.27851,0.18746,-0.00961,0.99403,0.14483,0.07128,0.00959,0.27955,-0.19416,0.00713,0.99227,-0.17099,0.07128,-0.01581,-0.01385,0.00213,-0.00746,0.00667,0.00974,0.06575,-0.00215,-0.25095,6.41848,0.00183,0.00701,-0.53513,0.0,0.99204,-0.4375,0.00109,-0.23517,-5.00977,-0.00109,-0.00373,1.75781,-0.01028,7e-05,0.39151,0.0,0.50707,-6.94336,-0.02454,0.28037,0.4375,0.0,0.18544,1.375,0.0046,-0.0076,0.125,0.01841,0.07338,-0.125,-0.01074,0.14279,-0.125,0.0,0.01173,0.0625,-0.00053,-0.28762,11.62043,-0.00092,0.01141,-2.15411,-0.00153,0.99027,-0.0625,0.01091,-0.17359,5.18555,0.00436,0.0141,-7.82227,0.01028,0.00236,3.07617,-0.01854,0.44765,-6.85547,0.01687,0.2815,0.5,0.01227,-0.192,-1.4375,-0.00153,0.00513,0.125,0.0,0.06929,-0.0125,-0.01534,-0.16899,-0.125,-0.00614,-0.01387,-0.40625,0.0,-0.00029,-0.16779,5.0
0.3052,1,5.0,13.4,18.9,14,0.21789,0.0766,0.33462,-0.21482,1.2103,0.19466,-0.04618,0.00346,0.10367,-0.31296,0.16731,1.14071,-0.17566,0.25183,-0.03292,0.27651,0.18946,-0.01161,0.99603,0.14683,0.06928,0.00759,0.27755,-0.19616,0.00913,0.99427,-0.17299,0.07328,-0.01781,-0.00213,0.00639,-0.01065,0.0068,0.00997,0.06576,0.00483,-0.25095,6.3292,-0.00643,0.00701,-0.48283,0.00767,0.9924,-0.1875,0.01091,-0.23521,-5.09766,-0.00327,-0.00373,1.75781,-0.01028,9e-05,0.33558,0.0,0.50715,-7.11914,0.0,0.27903,0.0,-0.02301,0.1853,0.4375,0.00153,-0.00757,0.0,-0.00614,0.07355,-0.1625,0.0092,0.1427,-0.0625,-0.02454,0.01242,-0.1875,-0.00419,-0.28753,11.62043,-0.00922,0.01154,-2.15411,0.00307,0.9903,0.0625,-0.00109,-0.17359,5.18555,0.00654,0.0141,-7.73438,0.00514,0.00236,3.07617,0.00218,0.44765,-6.85547,0.00614,0.28133,0.1875,0.02148,-0.19075,-0.6875,0.0046,0.00521,0.1875,0.00614,0.06945,0.10625,-0.00614,-0.16901,-0.1875,0.01227,-0.01406,-0.0875,-0.02743,-0.00031,-0.16779,5.0
0.3311,2,3.7,6.9,11.1,14,0.2143,0.07823,0.34434,-0.2151,1.21169,0.19716,-0.04797,0.01319,0.10452,-0.31928,0.16828,1.14475,-0.17613,0.24659,-0.04037,0.27451,0.19146,-0.01361,0.99803,0.14883,0.06728,0.00959,0.27555,-0.19816,0.01113,0.99627,-0.17499,0.07528,-0.01981,-0.00533,-0.01278,-0.01385,0.00682,0.00998,0.06567,0.00053,-0.25094,6.59673,-0.0046,0.00702,-0.53552,0.19175,0.99739,-0.5,-0.00218,-0.23521,-5.00977,0.00873,-0.00372,1.75781,0.00686,0.00011,0.39151,-0.00764,0.50723,-7.11914,-0.14726,0.2758,0.0625,-0.11965,0.18033,0.5,0.00767,-0.00742,-0.0625,0.01227,0.07348,-0.28125,0.0046,0.14361,0.0,-0.02454,0.01109,-0.2,0.00424,-0.28747,11.71106,0.00182,0.0116,-2.10174,0.3068,0.99645,-0.375,0.00436,-0.17355,5.18555,0.01527,0.0141,-7.91016,-0.00343,0.00236,3.07617,-0.00436,0.44764,-6.85547,-0.18101,0.27708,0.4375,0.13652,-0.18784,-0.8125,0.02301,0.00503,0.375,0.06136,0.07117,0.05625,-0.03682,-0.17014,-0.25,0.0,-0.01325,-0.2375,-0.00857,-0.00032,-0.16779,5.0
0.3977,3,6.6,36.5,44.3,13,0.21534,0.0779,0.34925,-0.21332,1.21573,0.19954,-0.04704,0.01807,0.10734,-0.32554,0.16629,1.14765,-0.1764,0.2436,-0.04463,0.27251,0.19346,-0.01561,1.00003,0.15083,0.06528,0.01159,0.27355,-0.20016,0.01313,0.99827,-0.1764,0.07728,-0.02181,-0.00107,0.00852,-0.01491,0.00667,0.00988,0.06571,-0.00162,-0.25094,6.50777,-0.00461,0.00703,-0.58743,0.0675,1.0004,-0.375,0.0,-0.23529,-5.00977,-0.00109,-0.00372,1.75781,-0.00857,8e-05,0.33558,0.00545,0.50738,-7.11914,-0.04295,0.27361,0.0,-0.11045,0.17741,0.8125,0.01534,-0.00862,-0.125,0.0,0.07321,-0.3875,-0.00307,0.14447,0.125,0.00614,0.01149,-0.1625,-0.00107,-0.28736,11.62043,0.00186,0.01161,-2.15411,0.10891,1.00253,-0.375,-0.01091,-0.17357,5.09766,0.00109,0.0141,-7.82227,-0.00857,0.00233,3.02024,0.00436,0.44766,-6.85547,-0.07363,0.27313,0.375,0.16567,-0.18357,-1.25,0.11198,0.00683,0.25,0.05522,0.07352,0.08125,-0.02454,-0.17115,-0.3125,-0.00614,-0.01347,-0.35625,-0.012,-0.00027,-0.16779,5.0
0.4114,4,5.1,7.6,13.6,13,0.20482,0.07654,0.36565,-0.2136,1.20583,0.2021,-0.04996,0.03238,0.10911,-0.33918,0.16472,1.13649,-0.1768,0.23393,-0.05231,0.27051,0.19546,-0.01761,1.00203,0.15283,0.06328,0.01359,0.27155,-0.20216,0.01513,1.00027,-0.1768,0.07928,-0.02381,-0.0032,0.0032,-0.00852,0.00666,0.00988,0.06567,0.00051,-0.25094,6.41848,-0.01196,0.00701,-0.53513,0.05983,1.0025,-0.3125,-0.00545,-0.23531,-5.00977,-0.01309,-0.00375,1.75781,0.0,7e-05,0.33558,-0.01854,0.5074,-7.11914,-0.03221,0.27289,-0.125,-0.02301,0.17535,0.875,-0.0046,-0.00878,-0.25,-0.03068,0.07315,-0.45625,0.02301,0.14449,0.25,0.03682,0.0116,-0.06875,0.00375,-0.28734,11.53062,-0.00466,0.01158,-2.10288,0.02148,1.00373,-0.25,0.00327,-0.17358,5.09766,0.0,0.01411,-7.73438,0.01028,0.00237,3.07617,-0.00109,0.44766,-6.94336,-0.01687,0.27192,0.25,0.14113,-0.17874,-1.625,0.17334,0.01341,-0.0625,0.05522,0.07463,0.1375,-0.02608,-0.17129,-0.375,-0.02454,-0.01342,-0.4625,0.0,-0.00027,-0.22372,5.0
0.4797,5,8.0,39.0,48.4,14,0.20594,0.08033,0.38151,-0.21332,1.19934,0.2021,-0.05131,0.04859,0.11173,-0.35419,0.16124,1.13139,-0.1747,0.22015,-0.06371,0.26851,0.19746,-0.01961,1.00403,0.15483,0.06128,0.01559,0.26955,-0.20416,0.01713,1.00227,-0.1748,0.08128,-0.02581,-0.01172,0.00426,-0.00426,0.00672,0.00996,0.06561,0.0,-0.25094,6.3292,0.0,0.00703,-0.48283,0.16107,1.00689,-0.625,-0.00327,-0.23535,-5.00977,-0.00764,-0.00373,1.75781,-0.00343,0.00012,0.39151,-0.01527,0.50742,-7.20703,-0.11658,0.27056,0.0,-0.0046,0.17557,1.0,-0.03221,-0.01022,-0.25,0.0,0.07182,-0.53125,0.01227,0.14633,0.25,0.03682,0.01342,-0.09375,-0.00415,-0.28733,11.35019,-0.01663,0.01159,-2.10401,0.158,1.0061,-0.4375,0.01636,-0.17357,5.09766,0.02073,0.0141,-7.73438,0.00686,0.00234,2.96431,0.00436,0.44765,-6.94336,-0.10891,0.26956,0.375,0.04295,-0.17674,-1.625,0.17487,0.01967,-0.3125,0.07363,0.07893,-0.075,-0.01841,-0.1722,-0.375,-0.03068,-0.01476,-0.5,-0.02228,-0.00025,-0.16779,5.0
0.4941,6,5.0,7.7,13.6,14,0.21605,0.07644,0.39175,-0.2163,1.19139,0.2093,-0.05392,0.06022,0.1118,-0.36108,0.16225,1.12077,-0.17785,0.2138,-0.0703,0.26651,0.19946,-0.02161,1.00603,0.15683,0.05928,0.01759,0.26755,-0.20616,0.01913,1.00427,-0.1768,0.08328,-0.02781,-0.01704,0.01172,-0.00959,0.00674,0.00982,0.06564,-0.0,-0.25095,6.24024,-0.00184,0.00704,-0.53474,0.02454,1.0089,-0.4375,0.00109,-0.23567,-5.00977,-0.01091,-0.00381,1.8457,0.02228,0.00013,0.27965,0.0,0.50766,-7.4707,-0.06289,0.26734,0.0,0.02301,0.1757,1.125,-0.02301,-0.01094,-0.3125,-0.03682,0.07165,-0.6125,0.01074,0.14694,0.3125,0.02454,0.01432,0.0,0.00209,-0.28716,11.25955,0.00554,0.01188,-2.15638,0.01841,1.00862,-0.25,0.00764,-0.1736,5.09766,-0.01418,0.01392,-7.73438,-0.024,0.00232,2.96431,0.01091,0.4476,-6.94336,-0.05829,0.26706,0.375,-0.02915,-0.17671,-1.75,0.01534,0.02122,-0.0625,0.03682,0.08008,0.06875,-0.0092,-0.17221,-0.25,-0.09817,-0.01608,-0.40625,-0.01028,-0.00024,-0.22372,5.0
0.5731,7,7.6,51.0,59.1,13,0.23386,0.07796,0.41093,-0.21409,1.19233,0.21062,-0.05222,0.07267,0.11704,-0.38301,0.15676,1.12494,-0.17694,0.2083,-0.0849,0.26451,0.20146,-0.02361,1.00803,0.15883,0.05728,0.01959,0.26555,-0.20816,0.02113,1.00627,-0.17694,0.08528,-0.02981,-0.00746,-0.00746,-0.01278,0.00671,0.00967,0.06563,-0.00054,-0.25095,6.32952,-0.00092,0.00704,-0.58704,0.09971,1.01104,-0.5625,-0.00982,-0.23581,-5.09766,-0.00873,-0.00383,1.8457,0.01028,0.00017,0.33558,0.02073,0.50777,-7.4707,-0.08283,0.2652,0.0,0.03375,0.17708,1.125,-0.0721,-0.01409,-0.25,-0.03068,0.07004,-0.6375,0.01381,0.14841,0.25,0.03068,0.01621,0.0125,0.00533,-0.28703,11.34936,-0.00189,0.012,-2.2076,0.07517,1.01056,-0.25,0.0,-0.17363,5.09766,0.0,0.01391,-7.73438,-0.012,0.00236,3.02024,-0.00982,0.44749,-6.76758,-0.06596,0.26492,0.375,0.00614,-0.17686,-1.875,0.01994,0.0223,-0.0625,0.07363,0.08203,-0.0125,-0.0092,-0.17236,-0.375,-0.07977,-0.02339,-0.0875,0.0,-0.00023,-0.16779,5.0
0.5923,8,5.3,13.2,19.0,14,0.24023,0.07492,0.41857,-0.21647,1.19628,0.21754,-0.05738,0.08099,0.11771,-0.39094,0.1588,1.1301,-0.18424,0.19868,-0.09031,0.26251,0.20346,-0.02561,1.01003,0.16083,0.05528,0.02159,0.26355,-0.21016,0.02313,1.00827,-0.17894,0.08728,-0.03181,-0.01065,0.0032,-0.01065,0.00668,0.0096,0.06573,0.00053,-0.25094,6.32952,-0.00276,0.00703,-0.58704,0.00614,1.01411,-0.5625,-0.01636,-0.23584,-5.00977,-0.00218,-0.00381,1.75781,0.01371,0.00011,0.27965,0.0,0.50782,-7.55859,-0.05062,0.26135,0.125,0.00153,0.17834,1.1875,-0.04909,-0.01744,-0.125,0.00614,0.06988,-0.775,0.00153,0.14871,0.375,0.01227,0.01687,0.10625,0.00315,-0.28701,11.34936,0.00553,0.012,-2.2076,0.00614,1.01136,-0.1875,-0.00327,-0.17365,5.00977,-0.01091,0.01393,-7.73438,0.00171,0.00236,3.02024,0.00764,0.44751,-6.76758,-0.02761,0.26321,0.375,-0.02761,-0.17786,-1.875,0.00767,0.02235,0.0,0.0,0.0827,0.175,-0.02761,-0.17249,-0.375,-0.01841,-0.02476,-0.25,0.00171,-0.00023,-0.16779,5.0
0.6227,9,4.2,10.8,16.0,14,0.24405,0.07482,0.42266,-0.2162,1.19632,0.21679,-0.05502,0.08288,0.1197,-0.39377,0.15913,1.13175,-0.18307,0.19374,-0.09137,0.26051,0.20546,-0.02761,1.01203,0.16283,0.05328,0.02359,0.26155,-0.21216,0.02513,1.01027,-0.18094,0.08928,-0.03381,-0.00639,0.00107,-0.00639,0.00668,0.00964,0.0658,0.00106,-0.25094,6.32952,-0.00552,0.00703,-0.58704,0.0767,1.01601,-0.5625,-0.012,-0.23586,-5.09766,-0.00764,-0.00381,1.8457,-0.012,9e-05,0.33558,0.00109,0.50783,-7.4707,-0.08897,0.25927,0.125,0.01841,0.17861,1.25,-0.2255,-0.02091,0.1875,-0.03068,0.06859,-0.74375,0.10891,0.15085,0.25,0.09204,0.01944,-0.03125,-0.00103,-0.287,11.43999,-0.00554,0.01197,-2.15524,0.05369,1.0122,-0.1875,0.012,-0.17364,5.00977,0.00873,0.01393,-7.82227,0.01886,0.00236,2.96431,0.00218,0.44748,-6.94336,-0.05983,0.26172,0.3125,-0.02454,-0.17877,-2.0,0.06136,0.0237,0.0,0.10431,0.08454,0.04375,-0.04755,-0.17323,-0.375,-0.04295,-0.02688,-0.2125,0.01028,-0.00023,-0.16779,5.0
