# args: {'layout': '14d', 'policy': '/home/waldo/soccerbot/model4/pretrained_model', 'device': None, 'iface': 'enp5s0', 'camera': 'zmq://192.168.123.164:55555', 'fps': 30.0, 'duration': 60.0, 'kp': 60.0, 'kd': 1.5, 'clamp': 0.01, 'log': None, 'rerun': False, 'no_rerun': True, 'record_path': None, 'no_display': False, 'dry_run': False, 'image_no_motors': False, 'leave_arms_engaged': False}
t,step,cam_ms,policy_ms,loop_ms,clamp_hits,max_target_gap,target_kLeftShoulderPitch,target_kLeftShoulderRoll,target_kLeftShoulderYaw,target_kLeftElbow,target_kLeftWristRoll,target_kLeftWristPitch,target_kLeftWristYaw,target_kRightShoulderPitch,target_kRightShoulderRoll,target_kRightShoulderYaw,target_kRightElbow,target_kRightWristRoll,target_kRightWristPitch,target_kRightWristYaw,cmd_kLeftShoulderPitch,cmd_kLeftShoulderRoll,cmd_kLeftShoulderYaw,cmd_kLeftElbow,cmd_kLeftWristRoll,cmd_kLeftWristPitch,cmd_kLeftWristYaw,cmd_kRightShoulderPitch,cmd_kRightShoulderRoll,cmd_kRightShoulderYaw,cmd_kRightElbow,cmd_kRightWristRoll,cmd_kRightWristPitch,cmd_kRightWristYaw,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.pitch,imu.roll,imu.yaw,kLeftAnklePitch.dq,kLeftAnklePitch.q,kLeftAnklePitch.tau,kLeftAnkleRoll.dq,kLeftAnkleRoll.q,kLeftAnkleRoll.tau,kLeftElbow.dq,kLeftElbow.q,kLeftElbow.tau,kLeftHipPitch.dq,kLeftHipPitch.q,kLeftHipPitch.tau,kLeftHipRoll.dq,kLeftHipRoll.q,kLeftHipRoll.tau,kLeftHipYaw.dq,kLeftHipYaw.q,kLeftHipYaw.tau,kLeftKnee.dq,kLeftKnee.q,kLeftKnee.tau,kLeftShoulderPitch.dq,kLeftShoulderPitch.q,kLeftShoulderPitch.tau,kLeftShoulderRoll.dq,kLeftShoulderRoll.q,kLeftShoulderRoll.tau,kLeftShoulderYaw.dq,kLeftShoulderYaw.q,kLeftShoulderYaw.tau,kLeftWristPitch.dq,kLeftWristPitch.q,kLeftWristPitch.tau,kLeftWristRoll.dq,kLeftWristRoll.q,kLeftWristRoll.tau,kLeftWristYaw.dq,kLeftWristYaw.q,kLeftWristYaw.tau,kRightAnklePitch.dq,kRightAnklePitch.q,kRightAnklePitch.tau,kRightAnkleRoll.dq,kRightAnkleRoll.q,kRightAnkleRoll.tau,kRightElbow.dq,kRightElbow.q,kRightElbow.tau,kRightHipPitch.dq,kRightHipPitch.q,kRightHipPitch.tau,kRightHipRoll.dq,kRightHipRoll.q,kRightHipRoll.tau,kRightHipYaw.dq,kRightHipYaw.q,kRightHipYaw.tau,kRightKnee.dq,kRightKnee.q,kRightKnee.tau,kRightShoulderPitch.dq,kRightShoulderPitch.q,kRightShoulderPitch.tau,kRightShoulderRoll.dq,kRightShoulderRoll.q,kRightShoulderRoll.tau,kRightShoulderYaw.dq,kRightShoulderYaw.q,kRightShoulderYaw.tau,kRightWristPitch.dq,kRightWristPitch.q,kRightWristPitch.tau,kRightWristRoll.dq,kRightWristRoll.q,kRightWristRoll.tau,kRightWristYaw.dq,kRightWristYaw.q,kRightWristYaw.tau,kWaistYaw.dq,kWaistYaw.q,kWaistYaw.tau,mode_machine
0.332,0,10.9,319.6,331.0,12,0.44258,0.13432,0.34175,-0.18303,1.43123,0.19021,-0.05657,0.00095,0.07885,-0.2713,0.145,1.42887,-0.13925,0.1674,-0.02975,0.26748,0.20866,-0.01703,0.99906,0.13707,0.02345,0.00095,0.27137,-0.19821,0.01449,0.99619,-0.13925,0.07917,-0.01114,-0.00746,0.00213,-0.01278,0.03051,0.00232,1.14389,1e-05,-0.22118,4.70652,-0.00366,0.01624,-1.92253,0.01227,0.98913,-0.5,-0.00109,-0.26612,-4.13086,-0.01636,-0.01366,4.30664,-0.00857,0.00378,-0.16779,0.00545,0.48372,-6.67969,0.00767,0.27747,0.5,-0.01381,0.1986,0.8125,0.0,-0.00703,0.125,0.01227,0.03353,-0.08125,-0.02454,0.12708,-0.125,-0.01841,0.00302,-0.05625,0.00052,-0.23929,8.32449,0.00643,-0.00352,-2.79067,0.01074,0.98629,-0.25,0.02727,-0.20597,5.625,-0.03054,0.00178,-5.27344,0.01028,0.01453,0.27965,-0.00982,0.42895,1.49414,0.00307,0.28133,0.625,0.02148,-0.18803,-1.5625,0.0,0.00449,0.0625,0.00614,0.06928,-0.0625,-0.0046,-0.14423,0.0625,0.0,-0.00114,0.01875,-0.012,-0.00233,-0.16779,5.0
0.3488,1,4.9,11.4,16.7,12,0.43934,0.13427,0.35069,-0.18176,1.42794,0.18919,-0.05726,0.00478,0.08031,-0.27865,0.14411,1.42581,-0.13629,0.16168,-0.03159,0.25748,0.21866,-0.02703,1.00906,0.14707,0.01345,0.00478,0.26137,-0.20821,0.02449,1.00619,-0.13629,0.08917,-0.02114,-0.00746,-0.0,-0.00639,0.0304,0.00231,1.1439,-0.00319,-0.22118,4.70652,-0.01281,0.01623,-1.92253,0.00614,0.99018,0.125,-0.012,-0.26613,-4.13086,0.00218,-0.01366,4.30664,0.00686,0.00372,-0.22372,0.00436,0.48372,-6.67969,-0.03068,0.27702,-0.3125,-0.00767,0.19809,0.625,-0.01687,-0.0072,-0.3125,-0.04909,0.03362,-0.6,-0.00153,0.12703,0.25,0.0,0.00302,-0.1375,-0.00109,-0.23929,8.32449,0.00368,-0.00352,-2.79067,0.03221,0.98647,0.375,0.03818,-0.20598,5.44922,-0.01309,0.0018,-5.36133,0.00171,0.01453,0.33558,0.0,0.42896,1.40625,-0.02915,0.28101,-0.125,0.02761,-0.18688,-1.0625,0.00614,0.00453,0.5625,0.05522,0.0694,0.5875,0.00767,-0.14395,0.0625,-0.04295,-0.00121,-0.53125,-0.012,-0.0023,-0.16779,5.0
0.419,2,4.3,47.6,53.4,12,0.42665,0.13576,0.35808,-0.18073,1.42828,0.18809,-0.05853,0.00963,0.08164,-0.28636,0.14226,1.42829,-0.13503,0.156,-0.03746,0.24748,0.22866,-0.03703,1.01906,0.15707,0.00345,0.00963,0.25137,-0.21821,0.03449,1.01619,-0.13503,0.09917,-0.03114,0.00746,-0.01704,-0.0245,0.0303,0.00229,1.14383,-0.00215,-0.22119,4.52888,-0.00366,0.01621,-1.92315,0.57678,1.00519,-0.6875,0.00982,-0.26603,-4.30664,-0.02182,-0.01367,4.30664,0.00343,0.00378,-0.16779,0.00764,0.48371,-6.76758,-0.30219,0.26703,-0.25,0.05522,0.19833,1.0,-0.30986,-0.01407,-0.25,-0.1534,0.02752,-0.6375,0.37736,0.13657,0.0,0.07363,0.00381,-0.06875,0.00108,-0.2393,8.1471,0.00183,-0.00352,-2.79121,0.62586,1.00164,-0.4375,0.00764,-0.20595,5.44922,-0.02073,0.00182,-5.27344,0.00343,0.01453,0.27965,0.00109,0.42897,1.31836,-0.34668,0.27077,0.0625,-0.01227,-0.18594,-1.4375,0.65501,0.01414,-0.125,0.3252,0.08001,0.08125,0.09664,-0.14187,0.0625,-0.30066,-0.01136,-0.0875,-0.01371,-0.00253,-0.16779,5.0
0.4326,3,4.5,8.4,13.4,11,0.4075,0.13672,0.36184,-0.17954,1.4268,0.1871,-0.05786,0.0148,0.08483,-0.29017,0.14015,1.42342,-0.13245,0.15546,-0.03988,0.23748,0.23866,-0.04703,1.02906,0.16707,-0.00655,0.0148,0.24137,-0.22821,0.04449,1.02619,-0.13245,0.10917,-0.03988,-0.01172,-0.00426,-0.00746,0.02988,0.00247,1.14392,-0.00374,-0.22099,4.17359,-0.01006,0.01587,-1.92438,0.03221,1.02022,-0.375,-0.00436,-0.26644,-4.30664,-0.00764,-0.01367,4.13086,-0.00171,0.00378,-0.16779,-0.00545,0.4837,-6.76758,-0.20095,0.25567,0.25,-0.00614,0.19944,1.4375,-0.17487,-0.02362,-0.25,-0.07363,0.02641,-1.325,0.02608,0.1406,0.625,0.04909,0.00417,0.275,0.00487,-0.2393,7.96971,-0.00278,-0.00353,-2.79175,0.02608,1.01593,-0.0625,-0.00545,-0.20622,5.36133,-0.01527,0.00178,-5.18555,0.0,0.01454,0.39151,0.00327,0.42896,1.05469,-0.10278,0.2564,0.1875,0.06136,-0.1839,-2.0625,0.17027,0.02725,0.1875,0.0,0.09083,0.46875,0.00767,-0.13989,0.125,-0.11045,-0.0143,-0.8875,-0.00686,-0.00237,-0.16779,5.0
0.4769,4,5.5,17.7,24.1,11,0.39588,0.13863,0.37603,-0.17599,1.42455,0.18385,-0.05894,0.02258,0.08878,-0.30229,0.13499,1.42158,-0.12757,0.14613,-0.04759,0.22748,0.24866,-0.05703,1.03906,0.17707,-0.01655,0.02258,0.23137,-0.23821,0.05449,1.03619,-0.12757,0.11917,-0.04759,-0.00746,-0.00107,-0.00746,0.02966,0.00246,1.14397,-0.00162,-0.22093,3.99594,0.00092,0.01574,-1.925,0.37736,1.03218,-0.875,-0.00109,-0.26648,-4.30664,-0.01091,-0.01367,4.13086,0.00857,0.00378,-0.16779,-0.00327,0.48371,-7.03125,-0.19482,0.24412,-0.3125,0.15186,0.20235,1.75,-0.43105,-0.03674,0.125,-0.42338,0.01047,-0.4125,0.36969,0.15319,0.125,0.22089,0.0102,-0.06875,-0.00539,-0.23932,7.70339,-0.00549,-0.00355,-2.84471,0.32981,1.02571,-0.25,0.02945,-0.20624,5.27344,-0.01309,0.00176,-5.27344,0.00514,0.01454,0.39151,0.01418,0.42896,0.9668,-0.36509,0.24647,0.3125,0.0,-0.18428,-2.75,0.27918,0.04245,-0.0625,0.31907,0.10084,0.09375,0.02608,-0.13825,0.125,-0.25157,-0.02853,-0.2875,-0.00343,-0.00241,-0.11186,5.0
0.4972,5,3.6,6.9,11.0,10,0.3896,0.13891,0.39067,-0.17244,1.42151,0.18057,-0.06109,0.02955,0.09076,-0.31642,0.133,1.42139,-0.12305,0.13616,-0.05216,0.21748,0.25866,-0.06703,1.04906,0.18057,-0.02655,0.02955,0.22137,-0.24821,0.06449,1.04619,-0.12305,0.12917,-0.05216,-0.00639,0.0032,-0.00213,0.02964,0.00253,1.14388,-0.00054,-0.22091,3.99594,-0.00091,0.0157,-1.925,0.28839,1.03818,-0.4375,-0.00654,-0.26649,-4.30664,0.00218,-0.01367,4.13086,-0.02743,0.00375,-0.16779,-0.012,0.48371,-6.94336,-0.35895,0.23778,-0.3125,0.06289,0.20434,2.375,-0.26691,-0.04123,-0.4375,-0.44792,0.00284,-0.53125,0.41571,0.16095,0.25,0.25157,0.01594,-0.01875,0.00435,-0.23931,7.79232,-0.00737,-0.00355,-2.79229,0.28992,1.03179,0.0,0.02727,-0.20623,5.36133,-0.00654,0.00176,-5.18555,-0.01714,0.01453,0.39151,-0.00545,0.42894,1.05469,-0.35128,0.23639,0.375,-0.11965,-0.18494,-3.1875,0.27612,0.04626,0.25,0.49087,0.11109,-0.225,0.22396,-0.13663,0.125,-0.3068,-0.03424,-0.34375,-0.00686,-0.00238,-0.16779,5.0
0.5424,6,4.8,17.0,22.7,9,0.37007,0.14188,0.39493,-0.17064,1.41824,0.17742,-0.06355,0.03332,0.09189,-0.32071,0.13047,1.41568,-0.12216,0.13106,-0.05712,0.20748,0.26866,-0.07703,1.05906,0.17742,-0.03655,0.03332,0.21137,-0.25821,0.07449,1.05619,-0.12216,0.13106,-0.05712,-0.00959,0.00639,-0.00959,0.0296,0.00249,1.14388,-0.0016,-0.22088,4.17359,-0.0064,0.01567,-1.92438,0.33748,1.05079,-0.6875,-0.00654,-0.26652,-4.30664,-0.01636,-0.01367,4.21875,0.01714,0.00376,-0.16779,-0.00327,0.48371,-6.85547,-0.23317,0.22642,-0.3125,0.27458,0.21177,2.25,-0.49087,-0.05787,0.25,-0.23317,-0.01226,-0.46875,0.18254,0.17082,0.1875,0.10431,0.02417,0.13125,0.00217,-0.23931,7.96971,-0.00369,-0.00355,-2.79175,0.44025,1.04561,-0.4375,0.01527,-0.20625,5.27344,-0.02182,0.00175,-5.36133,-0.00514,0.01454,0.39151,-0.00982,0.42895,0.9668,-0.40037,0.22353,0.5625,-0.18868,-0.19221,-3.1875,0.3206,0.06518,-0.3125,0.24544,0.12205,0.08125,0.06136,-0.13005,0.1875,-0.17181,-0.04374,-0.225,-0.012,-0.0024,-0.16779,5.0
0.5657,7,4.2,7.9,12.5,11,0.36452,0.14519,0.42549,-0.1705,1.42267,0.181,-0.06397,0.05035,0.10012,-0.34575,0.1257,1.41941,-0.11955,0.12221,-0.07099,0.19748,0.27866,-0.08703,1.06906,0.181,-0.04655,0.04332,0.20137,-0.26821,0.08449,1.06619,-0.11955,0.12221,-0.06712,-0.00639,0.00746,-0.00213,0.02984,0.00249,1.14409,0.0027,-0.22087,4.44008,0.00091,0.01567,-1.87105,0.48167,1.06033,-0.875,-0.01963,-0.26661,-4.13086,-0.00764,-0.01367,4.21875,0.01543,0.00364,-0.16779,0.012,0.48372,-6.67969,-0.47093,0.21657,0.0,0.28839,0.2205,2.3125,-0.30986,-0.07075,0.1875,-0.36816,-0.01955,-0.48125,0.01227,0.17444,0.0,0.09817,0.02568,0.2875,0.0016,-0.23931,8.1471,0.00643,-0.00352,-2.79121,0.29759,1.05489,-0.1875,0.00218,-0.20628,5.53711,-0.036,0.00176,-5.27344,0.00686,0.0145,0.33558,0.00218,0.42895,1.14258,-0.31447,0.21316,0.5,-0.31293,-0.19849,-3.3125,0.34975,0.0725,-0.25,0.05522,0.12824,0.10625,0.01994,-0.12878,0.25,-0.12885,-0.04954,-0.19375,0.02571,-0.00236,-0.22372,5.0
0.6207,8,5.0,27.7,33.9,11,0.3552,0.14522,0.43266,-0.171,1.42579,0.18173,-0.06585,0.05708,0.10364,-0.35285,0.1224,1.42033,-0.11712,0.11427,-0.07719,0.18748,0.28866,-0.09703,1.07906,0.18173,-0.05655,0.05332,0.19137,-0.27821,0.09449,1.07619,-0.11712,0.11427,-0.07712,-0.0032,0.01491,-0.00746,0.03002,0.00253,1.14425,-0.00112,-0.22086,4.52888,0.01098,0.01568,-1.92315,0.24237,1.07121,-0.625,0.0,-0.26667,-4.13086,0.01745,-0.01366,4.30664,0.01371,0.00354,-0.16779,-0.00982,0.48371,-6.67969,-0.29759,0.20391,-0.125,0.26998,0.22976,2.375,-0.26845,-0.08103,0.1875,-0.44179,-0.0329,-0.25625,0.09664,0.17634,0.0,0.21476,0.03255,0.2875,-0.00161,-0.2393,8.16906,-0.00459,-0.00355,-2.80409,0.37122,1.06513,-0.25,0.01636,-0.20628,5.53711,-0.01309,0.0018,-5.27344,0.00857,0.01444,0.39151,-0.00436,0.42894,1.14258,-0.31447,0.20427,0.375,-0.30219,-0.20897,-3.25,0.16414,0.08351,-0.0625,-0.13499,0.12639,0.0,0.01381,-0.12757,0.25,-0.13499,-0.05522,-0.5,0.00514,-0.00238,-0.22372,5.0
0.6349,9,6.3,6.9,14.0,8,0.35638,0.14627,0.44053,-0.16965,1.4294,0.18286,-0.06439,0.06188,0.10559,-0.35945,0.11985,1.42522,-0.11641,0.11165,-0.07969,0.17748,0.29866,-0.10703,1.08906,0.18286,-0.06439,0.06188,0.18137,-0.28821,0.10449,1.08619,-0.11641,0.11165,-0.07969,-0.01278,0.02344,-0.0032,0.03049,0.00257,1.14419,0.00872,-0.22085,4.70652,-0.02379,0.0157,-1.92253,0.05369,1.07302,0.125,-0.01854,-0.26695,-4.04297,-0.012,-0.01367,4.30664,0.01371,0.00356,-0.16779,-0.00218,0.48372,-6.67969,-0.28839,0.19633,-0.25,0.26998,0.23737,2.5,-0.13039,-0.08699,-0.25,-0.29452,-0.0388,-0.7625,0.00614,0.17717,0.0625,0.30066,0.03878,0.5,0.00107,-0.2393,8.32449,0.00367,-0.00353,-2.79067,0.08437,1.06904,0.4375,-0.01745,-0.20653,5.53711,-0.00545,0.00177,-5.27344,-0.00686,0.0144,0.27965,-0.01309,0.42894,1.40625,-0.26384,0.19718,0.125,-0.3881,-0.21952,-3.125,0.05829,0.08472,0.625,-0.17794,0.12535,-0.475,0.01841,-0.12736,0.4375,-0.31907,-0.05968,-0.65,-0.03085,-0.00241,-0.16779,5.0
