# args: {'layout': '14d', 'policy': '/home/waldo/soccerbot/model4/pretrained_model', 'device': None, 'iface': 'enp5s0', 'camera': 'zmq://192.168.123.164:55555', 'fps': 30.0, 'duration': 60.0, 'kp': 60.0, 'kd': 1.5, 'clamp': 0.01, 'log': None, 'rerun': False, 'no_rerun': True, 'record_path': None, 'no_display': False, 'dry_run': False, 'image_no_motors': False, 'leave_arms_engaged': False}
t,step,cam_ms,policy_ms,loop_ms,clamp_hits,max_target_gap,target_kLeftShoulderPitch,target_kLeftShoulderRoll,target_kLeftShoulderYaw,target_kLeftElbow,target_kLeftWristRoll,target_kLeftWristPitch,target_kLeftWristYaw,target_kRightShoulderPitch,target_kRightShoulderRoll,target_kRightShoulderYaw,target_kRightElbow,target_kRightWristRoll,target_kRightWristPitch,target_kRightWristYaw,cmd_kLeftShoulderPitch,cmd_kLeftShoulderRoll,cmd_kLeftShoulderYaw,cmd_kLeftElbow,cmd_kLeftWristRoll,cmd_kLeftWristPitch,cmd_kLeftWristYaw,cmd_kRightShoulderPitch,cmd_kRightShoulderRoll,cmd_kRightShoulderYaw,cmd_kRightElbow,cmd_kRightWristRoll,cmd_kRightWristPitch,cmd_kRightWristYaw,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.pitch,imu.roll,imu.yaw,kLeftAnklePitch.dq,kLeftAnklePitch.q,kLeftAnklePitch.tau,kLeftAnkleRoll.dq,kLeftAnkleRoll.q,kLeftAnkleRoll.tau,kLeftElbow.dq,kLeftElbow.q,kLeftElbow.tau,kLeftHipPitch.dq,kLeftHipPitch.q,kLeftHipPitch.tau,kLeftHipRoll.dq,kLeftHipRoll.q,kLeftHipRoll.tau,kLeftHipYaw.dq,kLeftHipYaw.q,kLeftHipYaw.tau,kLeftKnee.dq,kLeftKnee.q,kLeftKnee.tau,kLeftShoulderPitch.dq,kLeftShoulderPitch.q,kLeftShoulderPitch.tau,kLeftShoulderRoll.dq,kLeftShoulderRoll.q,kLeftShoulderRoll.tau,kLeftShoulderYaw.dq,kLeftShoulderYaw.q,kLeftShoulderYaw.tau,kLeftWristPitch.dq,kLeftWristPitch.q,kLeftWristPitch.tau,kLeftWristRoll.dq,kLeftWristRoll.q,kLeftWristRoll.tau,kLeftWristYaw.dq,kLeftWristYaw.q,kLeftWristYaw.tau,kRightAnklePitch.dq,kRightAnklePitch.q,kRightAnklePitch.tau,kRightAnkleRoll.dq,kRightAnkleRoll.q,kRightAnkleRoll.tau,kRightElbow.dq,kRightElbow.q,kRightElbow.tau,kRightHipPitch.dq,kRightHipPitch.q,kRightHipPitch.tau,kRightHipRoll.dq,kRightHipRoll.q,kRightHipRoll.tau,kRightHipYaw.dq,kRightHipYaw.q,kRightHipYaw.tau,kRightKnee.dq,kRightKnee.q,kRightKnee.tau,kRightShoulderPitch.dq,kRightShoulderPitch.q,kRightShoulderPitch.tau,kRightShoulderRoll.dq,kRightShoulderRoll.q,kRightShoulderRoll.tau,kRightShoulderYaw.dq,kRightShoulderYaw.q,kRightShoulderYaw.tau,kRightWristPitch.dq,kRightWristPitch.q,kRightWristPitch.tau,kRightWristRoll.dq,kRightWristRoll.q,kRightWristRoll.tau,kRightWristYaw.dq,kRightWristYaw.q,kRightWristYaw.tau,kWaistYaw.dq,kWaistYaw.q,kWaistYaw.tau,mode_machine
0.3053,0,7.4,297.1,304.9,14,0.37027,0.07707,0.21463,-0.23164,1.36175,0.20131,-0.00705,-0.08847,0.12408,-0.18555,0.19112,1.30083,-0.18926,0.26566,0.01115,0.26881,0.21065,-0.03631,1.0014,0.11833,0.0637,-0.02592,0.27032,-0.19072,0.03415,0.99416,-0.1593,0.04922,0.02117,0.00213,0.00533,-0.00107,0.03278,0.00805,0.00804,0.00597,-0.22452,0.79601,-0.0064,0.00291,-0.57547,0.01381,0.99148,-0.625,0.00873,-0.27615,-5.09766,-0.00873,-0.00116,1.93359,0.012,0.00625,-0.16779,-0.01309,0.48405,-7.73438,-0.01381,0.27881,0.4375,-0.03375,0.2005,0.9375,-0.00307,-0.02631,0.125,0.00614,0.07377,-0.175,-0.03375,0.10815,-0.0625,0.01227,-0.0159,-0.125,-0.0032,-0.22805,4.76657,-0.01098,0.00623,-3.01635,0.00767,0.98422,-0.25,-0.00327,-0.24032,6.67969,-0.02182,0.00055,-6.41602,0.0,-0.00612,3.97106,0.00109,0.42259,-3.69141,-0.00614,0.28024,0.75,0.03682,-0.20047,-1.4375,0.01227,0.02418,0.0625,-0.00614,0.03925,0.01875,-0.01534,-0.14929,-0.125,0.01227,0.03127,-0.025,-0.00686,-0.00012,-0.16779,5.0
0.3193,1,4.8,8.4,13.9,13,0.36973,0.07584,0.22368,-0.23171,1.36139,0.20355,-0.00643,-0.07993,0.12667,-0.19246,0.19212,1.30131,-0.18966,0.25885,0.00521,0.25881,0.22065,-0.04631,1.0114,0.12833,0.0537,-0.03592,0.26032,-0.19246,0.04415,1.00416,-0.1693,0.05922,0.01117,-0.00852,0.00213,0.00213,0.03285,0.00817,0.00837,0.00108,-0.22455,0.53073,0.00183,0.00295,-0.41853,0.01534,0.99166,0.0625,0.01636,-0.27615,-5.09766,-0.01091,-0.00117,1.75781,0.012,0.00625,-0.11186,-0.00327,0.48406,-7.64648,-0.02454,0.27805,-0.3125,-0.02454,0.19957,0.6875,-0.01227,-0.0269,-0.1875,-0.01841,0.07383,-0.5875,0.00307,0.10779,0.3125,-0.03068,-0.01642,-0.53125,0.01572,-0.22856,4.4105,-0.00098,0.00536,-2.91442,0.00767,0.98613,0.3125,0.00982,-0.24034,6.50391,-0.00436,0.00054,-6.67969,0.00514,-0.00612,4.08292,0.00109,0.42257,-4.39453,-0.03375,0.27784,0.125,0.01687,-0.19754,-0.375,0.01534,0.02434,0.5,0.04295,0.03946,0.575,-0.01227,-0.14934,-0.5625,-0.04295,0.03178,-0.58125,-0.01714,-0.00013,-0.16779,5.0
0.3605,2,3.6,17.3,21.7,13,0.35499,0.07638,0.23193,-0.23084,1.36261,0.20542,-0.00689,-0.07076,0.12854,-0.20077,0.19147,1.30577,-0.18893,0.25239,-0.00236,0.24881,0.23065,-0.05631,1.0214,0.13833,0.0437,-0.04592,0.25032,-0.20077,0.05415,1.01416,-0.1793,0.06922,0.00117,-0.01917,-0.02131,-0.00533,0.03265,0.00813,0.00846,0.00271,-0.2246,0.26579,-0.00641,0.00287,-0.47094,0.6366,1.00762,-0.75,0.00109,-0.2761,-5.18555,-0.00109,-0.00114,1.93359,-0.01543,0.00615,-0.05593,0.00873,0.48408,-7.82227,-0.38963,0.26728,-0.0625,0.0859,0.19999,0.875,-0.29452,-0.03356,-0.25,-0.04295,0.06873,-0.8375,0.36662,0.11742,0.0,-0.27612,-0.02414,-0.31875,-0.02859,-0.22878,4.2332,-0.04666,0.00502,-3.01945,0.58445,0.9996,-0.3125,0.01745,-0.24027,6.32812,-0.03382,0.00057,-6.50391,-0.00686,-0.00613,4.08292,0.01418,0.42261,-4.57031,-0.45406,0.26816,0.1875,0.13192,-0.19291,-0.3125,0.32981,0.03416,0.3125,0.21476,0.04999,0.25625,-0.42951,-0.16068,-0.0625,-0.38656,0.02021,0.125,-0.00686,-0.00012,-0.16779,5.0
0.3853,3,3.9,8.6,13.1,11,0.3385,0.07671,0.23169,-0.23055,1.36315,0.20565,-0.00641,-0.07035,0.13125,-0.20121,0.19062,1.30469,-0.18935,0.25377,-0.00402,0.23881,0.23169,-0.06631,1.0314,0.14833,0.0337,-0.05592,0.24032,-0.20121,0.06415,1.02416,-0.1893,0.07922,-0.00402,-0.00639,-0.00746,0.00533,0.03223,0.00818,0.00859,0.00977,-0.22454,0.08893,-0.02014,0.00281,-0.36632,0.57984,1.02465,-1.0625,-0.00218,-0.27611,-5.27344,0.00218,-0.00111,1.75781,-0.00514,0.00611,-0.11186,0.00873,0.48418,-7.82227,-0.49854,0.25658,0.0625,0.0675,0.20169,1.4375,-0.21629,-0.03949,-0.5,-0.31907,0.06541,-0.825,0.54456,0.1267,-0.1875,-0.30066,-0.03131,-0.50625,-0.01029,-0.22885,3.96807,-0.00271,0.0049,-2.96794,0.36049,1.01396,-0.3125,0.0,-0.2403,6.24023,-0.048,0.00065,-6.41602,-0.02914,-0.00613,4.13885,-0.01636,0.42265,-5.00977,-0.38043,0.25571,0.3125,0.03375,-0.18831,-0.9375,0.29606,0.04381,0.3125,0.31293,0.06205,-0.0125,-0.25004,-0.17133,-0.1875,-0.34361,0.01063,-0.025,0.01371,-0.00011,-0.22372,5.0
0.455,4,5.4,43.5,49.4,11,0.31931,0.0755,0.24718,-0.22961,1.35766,0.20743,-0.00649,-0.05855,0.13367,-0.2134,0.18986,1.3005,-0.19034,0.24411,-0.01277,0.22881,0.24169,-0.07631,1.0414,0.15833,0.0237,-0.05855,0.23032,-0.21121,0.07415,1.03416,-0.19034,0.08922,-0.01277,-0.01385,-0.00107,-0.01172,0.03187,0.00824,0.00858,0.0076,-0.22454,-0.08759,-0.01098,0.00278,-0.47104,0.26691,1.03835,-0.875,0.00654,-0.27615,-5.27344,-0.024,-0.00116,1.75781,0.00514,0.00612,-0.11186,0.0,0.48427,-7.91016,-0.19942,0.24602,-0.3125,0.16107,0.20569,1.125,-0.30373,-0.05066,-0.3125,-0.36816,0.05257,-0.68125,0.24083,0.13813,0.0625,-0.3068,-0.0427,-0.35,0.00436,-0.22922,3.87942,-0.00735,0.00428,-3.02046,0.42645,1.02585,-0.5,0.00327,-0.24029,6.24023,-0.024,0.00063,-6.50391,-0.00514,-0.00613,4.13885,0.00218,0.42265,-5.00977,-0.40037,0.24347,0.5,0.13652,-0.18544,-1.25,0.53536,0.06051,-0.375,0.45406,0.07427,-0.31875,-0.21322,-0.18063,-0.3125,-0.3068,0.00367,0.04375,0.0,0.0,-0.22372,5.0
0.4685,5,4.0,8.4,13.3,13,0.31743,0.07638,0.26095,-0.22708,1.35839,0.20792,-0.00601,-0.0482,0.13817,-0.22517,0.18734,1.30604,-0.18848,0.23246,-0.02308,0.21881,0.25169,-0.08631,1.0514,0.16833,0.0137,-0.04855,0.22032,-0.22121,0.08415,1.04416,-0.18848,0.09922,-0.02277,-0.0032,0.01065,-0.01172,0.03193,0.00827,0.00868,-0.00868,-0.22455,0.17753,-0.00368,0.0028,-0.5233,0.01687,1.04096,-0.75,0.0,-0.27626,-5.09766,-0.01745,-0.00136,2.02148,0.00343,0.0062,-0.16779,0.00327,0.48435,-8.08594,-0.11505,0.24043,-0.0625,0.07823,0.20962,1.0625,-0.09817,-0.05769,-0.25,-0.05522,0.04733,-0.7875,0.09357,0.14324,0.0,-0.11045,-0.04935,-0.29375,0.01844,-0.22915,4.14496,-0.00374,0.00437,-2.96744,-0.00153,1.03205,-0.3125,-0.01854,-0.24028,6.41602,-0.01091,0.00028,-6.24023,-0.00514,-0.00613,4.02699,-0.00654,0.42265,-4.39453,-0.03682,0.23555,0.5,-0.07823,-0.18372,-1.0625,0.02454,0.06303,0.1875,0.01227,0.08113,-0.0875,-0.07517,-0.18788,-0.0625,0.0,-0.00401,0.04375,0.00857,0.00043,-0.22372,5.0
0.5173,6,4.5,23.3,28.6,12,0.29869,0.07593,0.26996,-0.22805,1.35321,0.21232,-0.00816,-0.03813,0.13884,-0.2322,0.18623,1.2985,-0.19024,0.22818,-0.03038,0.20881,0.26169,-0.09631,1.0614,0.17833,0.0037,-0.03855,0.21032,-0.23121,0.09415,1.05416,-0.19024,0.10922,-0.03038,-0.00746,0.00639,-0.00959,0.0323,0.00792,0.0085,-0.0114,-0.22459,0.35421,0.00273,0.00288,-0.52325,0.49087,1.05452,-1.0,0.00764,-0.27625,-5.09766,0.00109,-0.00142,1.93359,0.01543,0.00637,-0.16779,-0.00109,0.48435,-7.99805,-0.29759,0.2316,-0.5,0.36202,0.21859,1.3125,-0.4019,-0.07346,-0.0625,-0.36816,0.03203,-0.53125,0.474,0.15523,0.0,0.0675,-0.04826,-0.10625,0.00273,-0.22909,4.32185,-0.00643,0.00449,-2.96694,0.48014,1.04197,-0.4375,-0.00873,-0.24019,6.41602,-0.01309,0.00018,-6.06445,0.036,-0.00607,3.8592,-0.00436,0.42256,-4.30664,-0.3927,0.22678,0.25,-0.16874,-0.18898,-1.8125,0.5415,0.07767,-0.25,0.15953,0.09157,0.24375,-0.00153,-0.18834,-0.125,-0.17181,-0.01358,-0.275,-0.03943,0.00044,-0.11186,5.0
0.5389,7,6.6,9.3,16.5,13,0.28878,0.07517,0.28541,-0.22591,1.35433,0.21239,-0.00631,-0.0278,0.14435,-0.24864,0.18413,1.30301,-0.18856,0.22119,-0.04269,0.19881,0.27169,-0.10631,1.0714,0.18833,-0.0063,-0.02855,0.20032,-0.24121,0.10415,1.06416,-0.18856,0.11922,-0.04038,-0.01065,-0.00533,-0.01491,0.03237,0.00794,0.00872,0.00054,-0.22459,0.26579,-0.00458,0.00288,-0.47094,0.28992,1.06555,-0.75,0.00436,-0.27628,-5.09766,0.00436,-0.00144,1.93359,0.0,0.00623,-0.11186,-0.012,0.48435,-7.91016,-0.58905,0.22057,-0.0625,0.11045,0.2256,1.8125,-0.31293,-0.08104,-0.3125,-0.42951,0.0259,-0.71875,0.58751,0.16421,0.0,0.28225,-0.04608,0.025,-0.00107,-0.22913,4.2332,-0.0055,0.0044,-3.01945,0.33287,1.05226,-0.25,-0.00654,-0.2402,6.32812,0.0,0.00021,-6.41602,-0.00343,-0.00612,4.02699,0.0,0.42254,-4.48242,-0.25464,0.21558,0.1875,-0.11812,-0.19165,-2.3125,0.35435,0.08526,0.1875,0.33134,0.10009,0.04375,-0.00307,-0.18839,-0.1875,-0.36816,-0.01715,-0.2375,0.01028,0.00046,-0.22372,5.0
0.602,8,11.8,32.9,46.2,10,0.27854,0.07485,0.29156,-0.2274,1.35507,0.21824,-0.00753,-0.01962,0.14554,-0.25401,0.18444,1.30606,-0.19036,0.21646,-0.04733,0.18881,0.28169,-0.11631,1.0814,0.19833,-0.00753,-0.01962,0.19032,-0.25121,0.11415,1.07416,-0.19036,0.12922,-0.04733,-0.00213,0.00213,-0.0245,0.03231,0.00797,0.00859,0.00163,-0.22458,0.26579,-0.0119,0.00286,-0.47094,0.27918,1.07653,-0.8125,0.01745,-0.27627,-5.18555,0.00109,-0.00142,1.8457,0.03257,0.00628,-0.16779,-0.01091,0.48435,-7.73438,-0.31447,0.20778,-0.1875,0.15647,0.2329,1.9375,-0.36202,-0.09647,0.0,-0.33134,0.00952,-0.44375,0.28225,0.17828,0.0,0.30066,-0.03424,-0.1375,0.00542,-0.22913,4.2332,-2e-05,0.0044,-3.01945,0.33287,1.06402,-0.25,-0.00327,-0.24028,6.32812,-0.00873,0.00022,-6.5918,0.00171,-0.00609,4.08292,0.00436,0.42254,-4.57031,-0.34975,0.20228,0.5,-0.1488,-0.19683,-2.5625,0.3068,0.10378,-0.25,0.17794,0.11351,0.10625,-0.01994,-0.18851,-0.125,-0.18408,-0.03125,-0.2375,0.00171,0.00039,-0.16779,5.0
0.6336,9,14.7,15.6,31.4,9,0.27415,0.07568,0.29401,-0.22616,1.35599,0.21539,-0.00685,-0.02031,0.14658,-0.25643,0.18307,1.3096,-0.18868,0.21355,-0.04882,0.17881,0.29169,-0.12631,1.0914,0.20833,-0.00685,-0.02031,0.18032,-0.25643,0.12415,1.08416,-0.18868,0.13922,-0.04882,-0.00426,0.01917,-0.01491,0.03261,0.00796,0.0087,-0.00217,-0.22458,0.61916,-0.00367,0.0029,-0.47085,0.19328,1.08184,-0.4375,0.02073,-0.2764,-5.09766,0.00654,-0.00142,1.8457,-0.00171,0.00623,-0.11186,-0.00327,0.48436,-7.4707,-0.35588,0.19796,-0.1875,0.20709,0.24057,2.0625,-0.40344,-0.10903,0.25,-0.12885,0.00286,-0.4,0.32214,0.18686,0.0625,0.26998,-0.02597,-0.06875,0.02751,-0.22866,4.67562,0.04667,0.00522,-2.96594,0.19788,1.07024,0.0625,0.02182,-0.24026,6.67969,-0.03054,0.00023,-6.41602,-0.02228,-0.00612,4.13885,-0.00873,0.42252,-4.04297,-0.18715,0.19293,0.1875,-0.28685,-0.20373,-2.5625,0.48781,0.1092,-0.1875,0.28225,0.12032,0.125,-0.0675,-0.18861,-0.125,-0.20862,-0.03614,-0.31875,0.012,0.00086,-0.22372,5.0
