# args: {'layout': '14d', 'policy': '/home/waldo/soccerbot/model4/pretrained_model', 'iface': 'enp5s0', 'camera': 'zmq://192.168.123.164:55555', 'clamp': 0.01, 'duration': 30.0, 'fps': 30.0, 'device': None, 'rerun': False, 'no_rerun': True, 'record_path': None, 'no_display': False, 'dry_run': False, 'image_no_motors': False, 'leave_arms_engaged': True, 'log': None, 'kp': 60.0, 'kd': 1.5}
t,step,cam_ms,policy_ms,loop_ms,clamp_hits,max_target_gap,target_kLeftShoulderPitch,target_kLeftShoulderRoll,target_kLeftShoulderYaw,target_kLeftElbow,target_kLeftWristRoll,target_kLeftWristPitch,target_kLeftWristYaw,target_kRightShoulderPitch,target_kRightShoulderRoll,target_kRightShoulderYaw,target_kRightElbow,target_kRightWristRoll,target_kRightWristPitch,target_kRightWristYaw,cmd_kLeftShoulderPitch,cmd_kLeftShoulderRoll,cmd_kLeftShoulderYaw,cmd_kLeftElbow,cmd_kLeftWristRoll,cmd_kLeftWristPitch,cmd_kLeftWristYaw,cmd_kRightShoulderPitch,cmd_kRightShoulderRoll,cmd_kRightShoulderYaw,cmd_kRightElbow,cmd_kRightWristRoll,cmd_kRightWristPitch,cmd_kRightWristYaw,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.pitch,imu.roll,imu.yaw,kLeftAnklePitch.dq,kLeftAnklePitch.q,kLeftAnklePitch.tau,kLeftAnkleRoll.dq,kLeftAnkleRoll.q,kLeftAnkleRoll.tau,kLeftElbow.dq,kLeftElbow.q,kLeftElbow.tau,kLeftHipPitch.dq,kLeftHipPitch.q,kLeftHipPitch.tau,kLeftHipRoll.dq,kLeftHipRoll.q,kLeftHipRoll.tau,kLeftHipYaw.dq,kLeftHipYaw.q,kLeftHipYaw.tau,kLeftKnee.dq,kLeftKnee.q,kLeftKnee.tau,kLeftShoulderPitch.dq,kLeftShoulderPitch.q,kLeftShoulderPitch.tau,kLeftShoulderRoll.dq,kLeftShoulderRoll.q,kLeftShoulderRoll.tau,kLeftShoulderYaw.dq,kLeftShoulderYaw.q,kLeftShoulderYaw.tau,kLeftWristPitch.dq,kLeftWristPitch.q,kLeftWristPitch.tau,kLeftWristRoll.dq,kLeftWristRoll.q,kLeftWristRoll.tau,kLeftWristYaw.dq,kLeftWristYaw.q,kLeftWristYaw.tau,kRightAnklePitch.dq,kRightAnklePitch.q,kRightAnklePitch.tau,kRightAnkleRoll.dq,kRightAnkleRoll.q,kRightAnkleRoll.tau,kRightElbow.dq,kRightElbow.q,kRightElbow.tau,kRightHipPitch.dq,kRightHipPitch.q,kRightHipPitch.tau,kRightHipRoll.dq,kRightHipRoll.q,kRightHipRoll.tau,kRightHipYaw.dq,kRightHipYaw.q,kRightHipYaw.tau,kRightKnee.dq,kRightKnee.q,kRightKnee.tau,kRightShoulderPitch.dq,kRightShoulderPitch.q,kRightShoulderPitch.tau,kRightShoulderRoll.dq,kRightShoulderRoll.q,kRightShoulderRoll.tau,kRightShoulderYaw.dq,kRightShoulderYaw.q,kRightShoulderYaw.tau,kRightWristPitch.dq,kRightWristPitch.q,kRightWristPitch.tau,kRightWristRoll.dq,kRightWristRoll.q,kRightWristRoll.tau,kRightWristYaw.dq,kRightWristYaw.q,kRightWristYaw.tau,kWaistYaw.dq,kWaistYaw.q,kWaistYaw.tau,mode_machine
0.303,0,8.1,293.6,302.3,11,0.35236,0.0984,0.20283,-0.19049,1.34384,0.1375,-0.03029,-0.10949,0.0874,-0.18848,0.17901,1.28797,-0.14095,0.28228,0.01788,0.27126,0.20283,-0.01701,1.00145,0.13655,0.02487,-0.02615,0.27062,-0.18982,0.03445,0.99659,-0.14095,0.07902,0.01788,-0.00533,0.00852,-0.01385,0.03148,0.00833,-0.02722,-0.00169,-0.19924,1.49559,-0.01004,-0.00254,-0.37633,-0.00307,0.99148,-0.5625,-0.00327,-0.27138,-4.48242,-0.00109,0.01026,0.35156,-0.00171,0.00273,0.44744,0.0,0.46684,-3.16406,-0.01687,0.28121,0.3125,-0.00767,0.20517,0.6875,0.0,-0.00701,0.0625,0.01227,0.03496,-0.10625,-0.02148,0.12649,-0.125,0.0,-0.01614,-0.10625,1e-05,-0.2374,7.022,-0.00184,0.00483,-2.93429,0.00614,0.98659,-0.25,0.03709,-0.20657,4.6582,-0.01963,-0.00161,-6.06445,-0.00857,0.00816,1.90163,-0.00654,0.41527,-0.61523,0.00614,0.2806,0.6875,0.04755,-0.19955,-1.5625,0.0046,0.02445,0.0,-0.00614,0.06903,-0.0375,0.0,-0.1492,-0.125,-0.01227,0.01804,0.03125,0.00857,-0.00104,-0.16779,5.0
0.3148,1,4.8,6.2,11.7,10,0.34992,0.10046,0.21365,-0.1897,1.34193,0.13872,-0.03185,-0.09962,0.0908,-0.19738,0.17768,1.28764,-0.14119,0.27591,0.0104,0.26126,0.21283,-0.02701,1.01145,0.13872,0.01487,-0.03615,0.26062,-0.19738,0.04445,1.00659,-0.14119,0.08902,0.0104,0.0032,0.00107,-0.01491,0.03149,0.00835,-0.02702,-0.00166,-0.19922,1.93519,-0.00457,-0.00256,-0.43134,0.08283,0.99201,0.25,-0.00764,-0.27141,-4.30664,-0.01309,0.01028,0.43945,0.012,0.00272,0.39151,-0.00109,0.46681,-2.98828,-0.09971,0.27915,-0.4375,-0.11045,0.20095,0.0625,-0.02915,-0.00706,-0.375,-0.11658,0.03549,-0.55,0.04755,0.12664,0.375,-0.17181,-0.01645,-0.44375,-0.00533,-0.2374,7.46791,-0.00915,0.00484,-2.87949,0.07977,0.98688,0.625,-0.012,-0.20658,5.00977,-0.00654,-0.00159,-6.06445,0.00857,0.00816,1.90163,0.00873,0.41537,-0.35156,-0.09357,0.2786,-0.125,0.13806,-0.19731,0.0625,0.06289,0.02481,0.5625,0.2393,0.06944,0.4125,0.05522,-0.14908,0.25,0.0,0.01823,0.0,0.00686,-0.00104,-0.16779,5.0
0.378,2,4.5,36.3,41.4,9,0.33058,0.10386,0.22152,-0.18711,1.3393,0.13645,-0.03363,-0.09197,0.09238,-0.20551,0.17593,1.28791,-0.13821,0.26769,0.00233,0.25126,0.22152,-0.03701,1.02145,0.13645,0.00487,-0.04615,0.25062,-0.20551,0.05445,1.01659,-0.13821,0.09902,0.00233,-0.00426,-0.02557,-0.01278,0.03128,0.00825,-0.02715,0.00162,-0.19921,1.75893,-0.00273,-0.00256,-0.32519,0.60439,1.00871,-0.75,0.00545,-0.27138,-4.57031,-0.00109,0.01028,0.35156,-0.00857,0.00271,0.44744,0.01527,0.46686,-3.07617,-0.38043,0.26873,-0.0625,0.05522,0.2001,0.5,-0.23623,-0.01182,-0.4375,-0.03068,0.02915,-0.8375,0.12732,0.13135,0.0625,-0.28839,-0.02487,-0.26875,0.00911,-0.2374,7.37847,0.00637,0.00485,-2.93221,0.48474,1.00259,-0.3125,0.00654,-0.20658,4.74609,-0.024,-0.00159,-6.24023,0.00171,0.00817,1.90163,0.00654,0.41534,-0.52734,-0.46019,0.26769,0.3125,0.15953,-0.19352,-0.5625,0.34668,0.03534,0.1875,0.26384,0.08073,0.10625,0.01074,-0.14688,0.125,-0.15953,0.01412,0.06875,0.01886,-0.00111,-0.16779,5.0
0.4025,3,4.2,19.3,24.4,9,0.31664,0.10277,0.22574,-0.18553,1.33897,0.1351,-0.03493,-0.09068,0.0947,-0.20939,0.17478,1.28445,-0.1372,0.2685,0.00146,0.24126,0.22574,-0.04701,1.03145,0.1351,-0.00513,-0.05615,0.24062,-0.20939,0.06445,1.02659,-0.1372,0.10902,0.00146,-0.00639,-0.00213,0.00852,0.03095,0.00833,-0.02688,-0.00055,-0.19921,1.40798,-0.00091,-0.00256,-0.42844,0.13959,1.02233,-0.5625,0.00436,-0.27151,-4.57031,-0.00873,0.01027,0.35156,0.0,0.00253,0.44744,0.00654,0.46685,-3.33984,-0.16567,0.26138,-0.3125,-0.02148,0.19962,1.0,-0.20555,-0.01778,-0.5625,-0.04295,0.029,-1.40625,0.05062,0.13471,0.0,-0.05522,-0.02903,-0.95,0.00331,-0.23741,6.84441,-0.01471,0.00484,-2.83093,0.05983,1.01482,0.0,0.012,-0.20674,4.57031,-0.01309,-0.00158,-6.32812,0.0,0.00802,2.01349,0.0,0.41523,-0.79102,-0.11812,0.25707,0.125,0.22856,-0.18777,-1.3125,0.04449,0.04269,0.5625,0.06136,0.09127,0.44375,0.02454,-0.14635,0.25,-0.04909,0.01189,-0.4875,0.036,-0.00066,-0.27965,5.0
0.4294,4,4.8,12.5,17.9,11,0.29783,0.10386,0.24076,-0.18507,1.32944,0.13589,-0.03695,-0.07644,0.09777,-0.2223,0.17285,1.27261,-0.1367,0.26335,-0.00644,0.23126,0.23574,-0.05701,1.04145,0.13589,-0.01513,-0.06615,0.23062,-0.21939,0.07445,1.03659,-0.1367,0.11902,-0.00644,-0.00959,0.00533,-0.02131,0.03085,0.00837,-0.0269,-0.00108,-0.19923,1.23172,0.00182,-0.00253,-0.32229,0.45099,1.0316,-0.75,0.00436,-0.27153,-4.57031,-0.00109,0.01019,0.26367,-0.02228,0.00256,0.44744,-0.00436,0.46682,-3.33984,-0.51082,0.25132,-0.0625,0.08897,0.20156,1.1875,-0.26998,-0.0306,-0.4375,-0.50315,0.0194,-0.74375,0.01074,0.1345,-0.0625,-0.31293,-0.03884,-0.625,-0.01018,-0.23744,6.75433,-0.00637,0.00479,-2.98804,0.33901,1.02313,-0.125,0.01636,-0.20674,4.57031,0.00109,-0.00158,-6.32812,0.024,0.00799,2.01349,-0.01309,0.41506,-0.9668,-0.33441,0.24879,0.125,0.04755,-0.18411,-1.6875,0.70563,0.05812,-0.4375,0.42338,0.09802,0.05625,0.11965,-0.14332,0.0625,-0.11658,0.00801,-0.14375,-0.02228,-0.00062,-0.16779,5.0
0.4636,5,3.9,13.7,18.6,11,0.28239,0.10845,0.2544,-0.18254,1.32612,0.13576,-0.03943,-0.06439,0.10104,-0.23583,0.16959,1.27345,-0.13371,0.25205,-0.01712,0.22126,0.24574,-0.06701,1.05145,0.13576,-0.02513,-0.06439,0.22062,-0.22939,0.08445,1.04659,-0.13371,0.12902,-0.01644,-0.00533,-0.01172,-0.0277,0.03083,0.00832,-0.02704,0.00111,-0.19924,1.23172,0.00365,-0.00252,-0.32229,0.36202,1.04373,-0.75,0.01745,-0.27156,-4.57031,-0.01309,0.0102,0.35156,0.01028,0.00276,0.33558,0.00436,0.46683,-3.7793,-0.24697,0.24389,-0.5,0.14726,0.20395,1.5,-0.35588,-0.04014,-0.375,-0.41724,0.0054,-0.6375,0.00614,0.13455,-0.0625,-0.45406,-0.05133,-0.25625,0.00318,-0.23745,6.57609,0.00733,0.00477,-2.98908,0.41111,1.03437,-0.3125,0.00109,-0.20679,4.48242,-0.02618,-0.0017,-6.24023,0.00857,0.00805,1.90163,0.012,0.41505,-0.87891,-0.3068,0.23705,0.1875,-0.12425,-0.18386,-2.125,0.49087,0.06923,-0.1875,0.35588,0.11175,-0.11875,0.03682,-0.14116,0.0625,-0.36202,0.00054,0.175,-0.01371,-0.00087,-0.16779,5.0
0.4976,6,3.8,14.2,19.2,12,0.26155,0.11091,0.26785,-0.18081,1.31528,0.13441,-0.04258,-0.04948,0.1035,-0.2501,0.16565,1.25978,-0.1322,0.24299,-0.02781,0.21126,0.25574,-0.07701,1.06145,0.13441,-0.03513,-0.05439,0.21062,-0.23939,0.09445,1.05659,-0.1322,0.13902,-0.02644,0.00213,-0.00533,0.00852,0.03096,0.00818,-0.02655,-0.00223,-0.19924,1.31985,-0.00913,-0.00254,-0.37537,0.44025,1.05373,-0.875,-0.00218,-0.27176,-4.48242,-0.00327,0.01011,0.52734,0.012,0.00268,0.44744,0.00218,0.46682,-3.60352,-0.32827,0.23555,-0.5625,0.17487,0.20845,1.8125,-0.29299,-0.05194,-0.3125,-0.47247,-0.00532,-0.50625,-0.00307,0.13452,-0.0625,-0.07363,-0.05803,-0.35,0.00487,-0.23745,6.75433,-0.00462,0.00478,-2.98804,0.42031,1.04558,-0.375,0.024,-0.20677,4.48242,0.00109,-0.00193,-5.97656,0.00171,0.00804,1.90163,-0.00327,0.41515,-0.70312,-0.37122,0.22697,0.25,-0.17794,-0.18715,-2.4375,0.67649,0.08025,-0.5,0.30066,0.12097,0.06875,0.03682,-0.13897,0.125,-0.25771,-0.00634,-0.2125,-0.01543,-0.00024,-0.22372,5.0
0.5262,7,4.2,9.6,14.3,11,0.25375,0.11177,0.2826,-0.17886,1.31878,0.1361,-0.04252,-0.04212,0.10945,-0.265,0.16322,1.26473,-0.13056,0.2382,-0.0379,0.20126,0.26574,-0.08701,1.07145,0.1361,-0.04252,-0.04439,0.20062,-0.24939,0.10445,1.06659,-0.13056,0.14902,-0.03644,-0.00639,0.00107,-0.01278,0.03102,0.008,-0.02645,-0.00437,-0.19924,1.40798,-0.00184,-0.00254,-0.42844,0.48781,1.06503,-0.9375,0.01745,-0.27184,-4.48242,0.01527,0.01009,0.43945,0.00343,0.00257,0.39151,0.00327,0.46682,-3.42773,-0.28685,0.2268,-0.6875,0.34515,0.21627,1.6875,-0.59825,-0.06356,0.125,-0.38043,-0.01482,-0.66875,-0.00614,0.13424,-0.0625,0.17794,-0.05798,-0.05625,0.00703,-0.23743,7.022,-0.00647,0.00479,-2.93429,0.4019,1.05461,-0.25,0.02618,-0.2068,4.6582,-0.00327,-0.00193,-5.88867,0.0,0.00801,1.90163,0.00764,0.4152,-0.70312,-0.40497,0.21648,0.3125,-0.15647,-0.18996,-2.875,0.48627,0.08794,-0.0625,0.44179,0.13042,-0.11875,0.09971,-0.13784,0.0625,-0.27612,-0.01327,-0.34375,-0.02057,3e-05,-0.16779,5.0
0.5979,8,5.4,46.5,52.7,10,0.23436,0.1125,0.29531,-0.18037,1.31033,0.14032,-0.04651,-0.02922,0.10884,-0.27797,0.1622,1.25827,-0.13154,0.23131,-0.04358,0.19126,0.27574,-0.09701,1.08145,0.14032,-0.04651,-0.03439,0.19062,-0.25939,0.11445,1.07659,-0.13154,0.15902,-0.04358,-0.01065,-0.0,-0.00107,0.03117,0.00803,-0.02636,0.00709,-0.19924,1.40798,-0.00088,-0.00254,-0.42844,0.29606,1.07597,-0.8125,-0.00982,-0.2719,-4.39453,-0.01636,0.01006,0.43945,0.00686,0.00256,0.44744,-0.00218,0.46685,-3.16406,-0.34361,0.2153,-0.5,0.2347,0.22548,1.875,-0.40804,-0.079,0.25,-0.31293,-0.02575,-0.53125,0.00614,0.13481,-0.0625,0.20862,-0.0505,0.05,0.00111,-0.23743,7.022,-0.00552,0.00481,-2.93429,0.38656,1.06539,-0.3125,-0.00218,-0.20685,4.57031,-0.00764,-0.00193,-6.24023,-0.00514,0.00799,2.01349,0.0,0.41509,-0.70312,-0.36509,0.20451,0.375,-0.25004,-0.19695,-2.9375,0.3114,0.1045,-0.25,0.23317,0.14072,0.1875,0.02761,-0.13619,0.125,-0.29452,-0.02549,-0.16875,0.00686,0.0,-0.16779,5.0
0.6232,9,6.5,17.2,25.1,9,0.23488,0.11307,0.30211,-0.17687,1.31412,0.13699,-0.04494,-0.02492,0.11162,-0.28554,0.15917,1.2623,-0.12906,0.22485,-0.04859,0.18126,0.28574,-0.10701,1.09145,0.13699,-0.04494,-0.02492,0.18062,-0.26939,0.12445,1.08659,-0.12906,0.16902,-0.04859,0.00213,0.00213,-0.00426,0.03158,0.00802,-0.02624,0.00488,-0.19924,1.75893,-0.00636,-0.00252,-0.32519,0.0046,1.07924,-0.1875,0.00218,-0.27224,-4.39453,-0.00436,0.01006,0.52734,0.0,0.00257,0.39151,-0.00109,0.46683,-3.16406,-0.13499,0.20451,-0.5625,0.09357,0.23227,2.125,-0.03221,-0.08325,-0.4375,-0.07363,-0.03504,-0.5875,0.00307,0.13482,0.125,0.12272,-0.04574,0.54375,0.00329,-0.23742,7.28967,-0.01104,0.00481,-2.88053,0.02301,1.07034,0.3125,0.01309,-0.20692,4.74609,-0.01527,-0.00193,-5.97656,-0.01886,0.00799,1.95756,0.00327,0.41511,-0.43945,-0.11198,0.19456,0.1875,-0.28225,-0.20851,-2.5625,0.01381,0.10683,0.375,0.06136,0.14848,0.625,0.03221,-0.13398,0.0,-0.04909,-0.0319,-0.6375,0.0,3e-05,-0.16779,5.0
