# args: {'layout': '14d', 'policy': '/home/waldo/soccerbot/model4/pretrained_model', 'device': None, 'iface': 'enp5s0', 'camera': 'zmq://192.168.123.164:55555', 'fps': 30.0, 'duration': 60.0, 'kp': 60.0, 'kd': 1.5, 'clamp': 0.01, 'log': None, 'rerun': False, 'no_rerun': True, 'record_path': None, 'no_display': False, 'dry_run': False, 'image_no_motors': False, 'leave_arms_engaged': False}
t,step,cam_ms,policy_ms,loop_ms,clamp_hits,max_target_gap,target_kLeftShoulderPitch,target_kLeftShoulderRoll,target_kLeftShoulderYaw,target_kLeftElbow,target_kLeftWristRoll,target_kLeftWristPitch,target_kLeftWristYaw,target_kRightShoulderPitch,target_kRightShoulderRoll,target_kRightShoulderYaw,target_kRightElbow,target_kRightWristRoll,target_kRightWristPitch,target_kRightWristYaw,cmd_kLeftShoulderPitch,cmd_kLeftShoulderRoll,cmd_kLeftShoulderYaw,cmd_kLeftElbow,cmd_kLeftWristRoll,cmd_kLeftWristPitch,cmd_kLeftWristYaw,cmd_kRightShoulderPitch,cmd_kRightShoulderRoll,cmd_kRightShoulderYaw,cmd_kRightElbow,cmd_kRightWristRoll,cmd_kRightWristPitch,cmd_kRightWristYaw,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.pitch,imu.roll,imu.yaw,kLeftAnklePitch.dq,kLeftAnklePitch.q,kLeftAnklePitch.tau,kLeftAnkleRoll.dq,kLeftAnkleRoll.q,kLeftAnkleRoll.tau,kLeftElbow.dq,kLeftElbow.q,kLeftElbow.tau,kLeftHipPitch.dq,kLeftHipPitch.q,kLeftHipPitch.tau,kLeftHipRoll.dq,kLeftHipRoll.q,kLeftHipRoll.tau,kLeftHipYaw.dq,kLeftHipYaw.q,kLeftHipYaw.tau,kLeftKnee.dq,kLeftKnee.q,kLeftKnee.tau,kLeftShoulderPitch.dq,kLeftShoulderPitch.q,kLeftShoulderPitch.tau,kLeftShoulderRoll.dq,kLeftShoulderRoll.q,kLeftShoulderRoll.tau,kLeftShoulderYaw.dq,kLeftShoulderYaw.q,kLeftShoulderYaw.tau,kLeftWristPitch.dq,kLeftWristPitch.q,kLeftWristPitch.tau,kLeftWristRoll.dq,kLeftWristRoll.q,kLeftWristRoll.tau,kLeftWristYaw.dq,kLeftWristYaw.q,kLeftWristYaw.tau,kRightAnklePitch.dq,kRightAnklePitch.q,kRightAnklePitch.tau,kRightAnkleRoll.dq,kRightAnkleRoll.q,kRightAnkleRoll.tau,kRightElbow.dq,kRightElbow.q,kRightElbow.tau,kRightHipPitch.dq,kRightHipPitch.q,kRightHipPitch.tau,kRightHipRoll.dq,kRightHipRoll.q,kRightHipRoll.tau,kRightHipYaw.dq,kRightHipYaw.q,kRightHipYaw.tau,kRightKnee.dq,kRightKnee.q,kRightKnee.tau,kRightShoulderPitch.dq,kRightShoulderPitch.q,kRightShoulderPitch.tau,kRightShoulderRoll.dq,kRightShoulderRoll.q,kRightShoulderRoll.tau,kRightShoulderYaw.dq,kRightShoulderYaw.q,kRightShoulderYaw.tau,kRightWristPitch.dq,kRightWristPitch.q,kRightWristPitch.tau,kRightWristRoll.dq,kRightWristRoll.q,kRightWristRoll.tau,kRightWristYaw.dq,kRightWristYaw.q,kRightWristYaw.tau,kWaistYaw.dq,kWaistYaw.q,kWaistYaw.tau,mode_machine
0.289,0,6.8,280.3,287.7,14,0.38784,0.13498,0.33718,-0.17457,1.37776,0.14214,-0.01406,-0.00868,0.11524,-0.28486,0.12443,1.36957,-0.08783,0.17288,-0.04688,0.26691,0.2031,-0.03869,0.99978,0.08368,0.0626,0.0022,0.26736,-0.20603,0.01454,0.99712,-0.10946,0.07892,-0.02433,-0.00426,0.00107,-0.01598,0.03022,0.00709,0.27898,0.00599,-0.20197,1.50534,0.00459,-0.00322,-0.37639,0.01227,0.98992,-0.5,0.0,-0.2711,-4.30664,-0.01091,-0.00113,2.10938,-0.00514,0.0051,0.0,0.0,0.46815,-3.51562,-0.0092,0.27692,0.625,-0.04602,0.19278,1.3125,-0.0046,-0.02868,0.1875,0.00614,0.0727,-0.1375,-0.0767,0.07318,-0.125,0.00614,0.01234,-0.01875,-0.00538,-0.23447,7.01391,-0.00733,-0.00503,-2.75407,0.00153,0.9871,-0.25,-0.00327,-0.20778,4.83398,-0.01309,0.00272,-6.67969,0.01028,-0.00129,3.02024,-0.01091,0.41491,-0.70312,-0.00307,0.27733,0.75,0.01687,-0.19587,-1.25,0.00307,0.00454,0.0625,0.0,0.06897,-0.0125,-0.00614,-0.11935,0.1875,-0.01841,-0.01442,-0.39375,-0.03085,-0.00147,-0.16779,5.0
0.3092,1,4.7,15.0,20.1,13,0.38702,0.13633,0.34562,-0.17587,1.37832,0.1439,-0.01592,-0.00255,0.11773,-0.29287,0.12417,1.36951,-0.0874,0.16823,-0.0524,0.25691,0.2131,-0.04869,1.00978,0.09368,0.0526,-0.00255,0.25736,-0.21603,0.02454,1.00712,-0.09946,0.08892,-0.03433,-0.00852,-0.0,-0.01385,0.03025,0.00723,0.27886,0.00435,-0.20198,1.59404,0.00184,-0.00323,-0.42946,0.01074,0.9913,0.125,0.00109,-0.2711,-4.30664,0.00218,-0.0011,2.19727,0.00343,0.0051,-0.05593,-0.01309,0.46815,-3.60352,-0.03068,0.2769,-0.3125,-0.02761,0.18971,0.875,-0.02915,-0.02882,-0.1875,-0.04295,0.07301,-0.6125,0.01994,0.06965,0.4375,-0.03682,0.01339,-0.65625,0.00162,-0.23447,7.01416,0.00091,-0.00503,-2.64964,0.02301,0.98715,0.5,0.01418,-0.20778,4.83398,-0.01636,0.00272,-6.67969,-0.02057,-0.00129,2.96431,0.012,0.41491,-0.70312,-0.02761,0.2763,0.0,0.01074,-0.1932,-1.0625,0.01687,0.00457,0.5625,0.04909,0.06918,0.575,0.0,-0.1187,0.3125,-0.01227,-0.01468,-0.54375,-0.02571,-0.00149,-0.16779,5.0
0.3483,2,3.6,21.7,25.8,13,0.37108,0.13951,0.35853,-0.174,1.37586,0.14271,-0.01608,0.00681,0.12011,-0.3046,0.12035,1.36807,-0.08647,0.1634,-0.06129,0.24691,0.2231,-0.05869,1.01978,0.10368,0.0426,0.00681,0.24736,-0.22603,0.03454,1.01712,-0.08946,0.09892,-0.04433,-0.0,-0.01385,-0.00959,0.03008,0.00726,0.27882,0.00324,-0.20198,1.41715,-0.00181,-0.00325,-0.42849,0.55223,1.00478,-0.5625,-0.00545,-0.2711,-4.39453,-0.00764,-0.00111,2.19727,-0.00343,0.0051,-0.05593,-0.00109,0.46811,-3.7793,-0.44792,0.26591,0.0,0.0,0.18918,1.25,-0.42031,-0.03666,0.0,-0.16567,0.06794,-0.70625,0.42031,0.08118,0.0,-0.25771,0.00555,-0.10625,0.00053,-0.23446,6.92516,0.00459,-0.00503,-2.70203,0.65501,1.00192,-0.4375,0.02073,-0.20778,4.74609,-0.00873,0.00271,-6.50391,0.0,-0.00129,2.90838,0.00218,0.41487,-0.70312,-0.37429,0.26695,0.0625,-0.08437,-0.19311,-1.375,0.67495,0.01269,0.0,0.41724,0.07894,-0.0125,0.52616,-0.1103,-0.1875,-0.39884,-0.02381,0.0,-0.01371,-0.00153,-0.16779,5.0
0.3674,3,4.0,7.2,11.5,12,0.35606,0.13798,0.36563,-0.17176,1.37541,0.14015,-0.01734,0.01259,0.1249,-0.3118,0.11767,1.36132,-0.08198,0.16089,-0.06476,0.23691,0.2331,-0.06869,1.02978,0.11368,0.0326,0.01259,0.23736,-0.23603,0.04454,1.02712,-0.08198,0.10892,-0.05433,-0.01385,-0.01491,-0.01065,0.02966,0.00724,0.27878,-0.00324,-0.20198,1.41715,0.00181,-0.00326,-0.42849,0.53383,1.01935,-0.8125,0.0,-0.27111,-4.48242,0.0,-0.00111,2.19727,0.01028,0.00512,-0.05593,-0.01309,0.46813,-4.04297,-0.56297,0.25703,0.0,-0.01227,0.1902,1.8125,-0.28532,-0.04115,-0.5,-0.46019,0.06467,-0.73125,0.37889,0.09058,0.125,0.14726,0.00309,-0.08125,-0.007,-0.23446,6.65844,-0.00457,-0.00503,-2.75475,0.39577,1.01559,-0.25,0.012,-0.20778,4.57031,-0.01963,0.00272,-6.50391,-0.012,-0.00131,2.90838,-0.01091,0.41495,-0.79102,-0.30526,0.25552,0.0625,-0.03221,-0.19326,-2.0625,0.53229,0.02541,0.0,0.28225,0.09115,0.04375,0.49701,-0.10457,0.125,-0.39884,-0.03134,-0.15625,0.0,-0.00145,-0.22372,5.0
0.4346,4,5.6,38.3,45.3,13,0.33767,0.14115,0.38478,-0.17178,1.37296,0.14098,-0.01639,0.02665,0.12922,-0.32809,0.11204,1.35882,-0.07886,0.15219,-0.07656,0.22691,0.2431,-0.07869,1.03978,0.12368,0.0226,0.02259,0.22736,-0.24603,0.05454,1.03712,-0.07886,0.11892,-0.06433,-0.00533,-0.01917,-0.01065,0.02927,0.00715,0.27888,-0.00328,-0.20201,1.15207,-0.00549,-0.00333,-0.47962,0.27918,1.03529,-0.875,0.00109,-0.27112,-4.48242,0.00218,-0.00111,2.19727,0.00343,0.00512,0.0,0.0,0.46812,-4.30664,-0.19635,0.24485,-0.3125,0.13806,0.19333,2.0,-0.45866,-0.05685,0.0625,-0.26384,0.04854,-0.5875,0.28225,0.10357,0.0625,0.15953,0.00853,0.0125,0.00377,-0.23447,6.30297,0.00091,-0.00503,-2.75543,0.49087,1.02921,-0.5625,0.01309,-0.20781,4.57031,-0.01636,0.00271,-6.41602,0.01543,-0.00129,2.90838,-0.00218,0.41496,-0.70312,-0.31447,0.244,0.1875,-0.00153,-0.19476,-2.625,0.22243,0.04252,-0.0625,0.3252,0.1026,-0.0625,0.26998,-0.09073,0.0,-0.28839,-0.04328,-0.19375,-0.00343,-0.00117,-0.22372,5.0
0.453,5,7.3,10.3,18.2,13,0.33097,0.1424,0.4008,-0.16972,1.36898,0.13935,-0.0195,0.03961,0.13369,-0.34422,0.10818,1.35366,-0.07558,0.14319,-0.08488,0.21691,0.2531,-0.08869,1.04978,0.13368,0.0126,0.03259,0.21736,-0.25603,0.06454,1.04712,-0.07558,0.12892,-0.07433,-0.01385,0.01491,-0.0,0.02913,0.00717,0.27897,-0.00273,-0.2021,0.79779,-0.00275,-0.0034,-0.3725,0.08744,1.03801,-0.125,0.00982,-0.27123,-4.57031,-0.00764,-0.00115,2.10938,0.00514,0.0051,0.0,-0.00436,0.46811,-4.39453,-0.09971,0.23903,-0.6875,0.16107,0.19911,2.25,-0.15493,-0.06884,-0.25,-0.34361,0.04241,-0.775,0.12579,0.10827,0.5625,0.41111,0.01437,-0.09375,0.00269,-0.2345,6.12499,0.00275,-0.00509,-2.8602,0.07823,1.03471,0.1875,0.0,-0.20792,4.39453,-0.01963,0.00267,-6.41602,0.024,-0.00129,2.90838,0.01091,0.41468,-0.9668,-0.18561,0.23385,0.0,-0.17794,-0.19561,-2.9375,0.08437,0.04453,0.625,0.28839,0.11211,0.06875,0.04295,-0.08831,0.375,-0.31907,-0.05053,-0.34375,0.01543,-0.0009,-0.22372,5.0
0.4848,6,4.8,10.8,16.5,11,0.31173,0.1452,0.41602,-0.16907,1.36012,0.13907,-0.02025,0.05413,0.13724,-0.3567,0.10228,1.34129,-0.07182,0.13626,-0.0947,0.20691,0.2631,-0.09869,1.05978,0.13907,0.0026,0.04259,0.20736,-0.26603,0.07454,1.05712,-0.07182,0.13626,-0.08433,-0.00426,0.00639,-0.01065,0.02929,0.0071,0.27889,-0.00328,-0.20211,0.97518,-0.00549,-0.00338,-0.47865,0.44179,1.04839,-0.6875,0.00436,-0.27121,-4.57031,0.00109,-0.00117,2.10938,0.00343,0.00514,0.0,-0.00545,0.4681,-4.30664,-0.35588,0.2289,-0.375,0.26384,0.20515,2.375,-0.53996,-0.0797,0.3125,-0.34975,0.02874,-0.45625,0.42031,0.12011,0.0625,0.29452,0.02421,0.025,0.00537,-0.23451,6.21398,0.01284,-0.00508,-2.80781,0.51388,1.04512,-0.4375,0.00218,-0.20792,4.39453,-0.00982,0.00265,-6.5918,0.00686,-0.00129,2.90838,0.01963,0.41475,-0.9668,-0.39884,0.22493,0.1875,-0.26998,-0.20141,-3.0625,0.77466,0.06032,-0.625,0.2393,0.11945,0.2125,0.22703,-0.08339,0.0,-0.3927,-0.06018,-0.25,-0.01371,-0.00092,-0.16779,5.0
0.5286,7,3.8,22.3,26.9,11,0.30244,0.14692,0.43707,-0.16963,1.36493,0.14047,-0.01837,0.06602,0.14556,-0.37648,0.09596,1.34566,-0.06781,0.12751,-0.10479,0.19691,0.2731,-0.10869,1.06978,0.14047,-0.0074,0.05259,0.19736,-0.27603,0.08454,1.06712,-0.06781,0.12751,-0.09433,-0.00533,0.01065,-0.00107,0.02956,0.00707,0.27893,0.00708,-0.20204,1.32845,0.00642,-0.00329,-0.37541,0.60746,1.0625,-1.125,0.01418,-0.27121,-4.48242,-0.00327,-0.00117,2.19727,-0.012,0.0051,0.0,0.0,0.46803,-4.13086,-0.40497,0.21718,-0.1875,0.26538,0.213,2.4375,-0.36969,-0.09133,0.1875,-0.38656,0.01902,-0.4125,0.25157,0.13011,0.0,0.20862,0.03128,0.33125,-0.00642,-0.23451,6.48045,-0.02936,-0.00511,-2.85952,0.38656,1.05604,-0.3125,0.01854,-0.20794,4.39453,-0.01091,0.00266,-6.5918,0.02914,-0.00127,2.90838,0.01963,0.41484,-0.79102,-0.39577,0.21288,0.375,-0.2347,-0.20819,-3.25,0.34821,0.07392,-0.25,0.26384,0.12888,0.06875,0.02454,-0.07854,0.25,-0.22089,-0.0722,-0.34375,-0.01371,-0.00091,-0.22372,5.0
0.549,8,4.1,9.3,13.9,11,0.29555,0.1492,0.46033,-0.16954,1.36437,0.14435,-0.0217,0.08435,0.15253,-0.39845,0.08716,1.34121,-0.06488,0.11515,-0.11788,0.18691,0.2831,-0.11869,1.07978,0.14435,-0.0174,0.06259,0.18736,-0.28603,0.08716,1.07712,-0.06488,0.11751,-0.10433,-0.00852,0.01491,-0.0,0.02979,0.00698,0.27896,0.00219,-0.20205,1.41715,0.00366,-0.00331,-0.42849,0.22396,1.06881,-0.375,-0.01091,-0.27127,-4.30664,0.00327,-0.00116,2.10938,0.00514,0.00504,0.0,-0.00764,0.46797,-4.04297,-0.57371,0.20966,-0.1875,0.28992,0.22165,2.5,-0.48474,-0.09985,0.3125,-0.58291,0.00908,-0.1875,0.0767,0.13519,0.0625,0.47247,0.03816,0.18125,0.00916,-0.2345,6.65844,0.00457,-0.00508,-2.75475,0.38656,1.06409,-0.25,0.01745,-0.20795,4.57031,-0.02291,0.00267,-6.5918,-0.01886,-0.00131,3.02024,-0.00436,0.41491,-0.70312,-0.33901,0.20313,0.25,-0.34208,-0.21663,-3.25,0.40497,0.08135,-0.1875,-0.22703,0.13473,-0.10625,0.21629,-0.07657,0.0625,-0.41724,-0.07803,-0.36875,0.01543,-0.00078,-0.22372,5.0
0.59,9,3.2,17.6,21.5,9,0.28898,0.14935,0.47415,-0.1672,1.36723,0.14328,-0.02005,0.09095,0.15668,-0.40964,0.08367,1.34493,-0.06231,0.10886,-0.12261,0.17691,0.2931,-0.12869,1.08978,0.14328,-0.02005,0.07259,0.17736,-0.29603,0.08367,1.08712,-0.06231,0.10886,-0.11433,-0.00746,0.0032,-0.01917,0.02996,0.00703,0.27896,0.00386,-0.20203,1.50585,0.01187,-0.00328,-0.48156,0.42338,1.07824,-0.5625,-0.00327,-0.27129,-4.39453,-0.00327,-0.00116,2.19727,-0.00343,0.00504,-0.05593,0.0,0.46792,-3.86719,-0.30833,0.19694,-0.3125,0.26384,0.23109,2.5625,-0.28225,-0.11477,0.25,-0.39884,-0.00398,-0.2125,0.06903,0.13825,0.0625,0.33134,0.05098,0.19375,0.00322,-0.2345,6.83617,0.01101,-0.00509,-2.75441,0.4786,1.0766,-0.5,0.00436,-0.20796,4.6582,-0.00982,0.00268,-6.5918,-0.01543,-0.00134,2.96431,0.00327,0.41489,-0.61523,-0.3973,0.19347,0.3125,-0.3206,-0.22689,-3.25,0.06443,0.08637,0.0625,-0.26384,0.12841,-0.225,0.03988,-0.07024,0.0625,-0.44179,-0.09128,-0.11875,0.0,-0.00094,-0.16779,5.0
