# args: {'layout': '14d', 'policy': 'ajkoder/g1-pickup-ball-act', 'device': None, 'iface': 'enp5s0', 'camera': 'zmq://192.168.123.164:55555', 'fps': 30.0, 'duration': 60.0, 'kp': 60.0, 'kd': 1.5, 'clamp': 0.002, 'log': None, 'rerun': False, 'no_rerun': True, 'record_path': None, 'no_display': False, 'dry_run': False, 'image_no_motors': False, 'leave_arms_engaged': False}
t,step,cam_ms,policy_ms,loop_ms,clamp_hits,max_target_gap,target_kLeftShoulderPitch,target_kLeftShoulderRoll,target_kLeftShoulderYaw,target_kLeftElbow,target_kLeftWristRoll,target_kLeftWristPitch,target_kLeftWristYaw,target_kRightShoulderPitch,target_kRightShoulderRoll,target_kRightShoulderYaw,target_kRightElbow,target_kRightWristRoll,target_kRightWristPitch,target_kRightWristYaw,cmd_kLeftShoulderPitch,cmd_kLeftShoulderRoll,cmd_kLeftShoulderYaw,cmd_kLeftElbow,cmd_kLeftWristRoll,cmd_kLeftWristPitch,cmd_kLeftWristYaw,cmd_kRightShoulderPitch,cmd_kRightShoulderRoll,cmd_kRightShoulderYaw,cmd_kRightElbow,cmd_kRightWristRoll,cmd_kRightWristPitch,cmd_kRightWristYaw,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.pitch,imu.roll,imu.yaw,kLeftAnklePitch.dq,kLeftAnklePitch.q,kLeftAnklePitch.tau,kLeftAnkleRoll.dq,kLeftAnkleRoll.q,kLeftAnkleRoll.tau,kLeftElbow.dq,kLeftElbow.q,kLeftElbow.tau,kLeftHipPitch.dq,kLeftHipPitch.q,kLeftHipPitch.tau,kLeftHipRoll.dq,kLeftHipRoll.q,kLeftHipRoll.tau,kLeftHipYaw.dq,kLeftHipYaw.q,kLeftHipYaw.tau,kLeftKnee.dq,kLeftKnee.q,kLeftKnee.tau,kLeftShoulderPitch.dq,kLeftShoulderPitch.q,kLeftShoulderPitch.tau,kLeftShoulderRoll.dq,kLeftShoulderRoll.q,kLeftShoulderRoll.tau,kLeftShoulderYaw.dq,kLeftShoulderYaw.q,kLeftShoulderYaw.tau,kLeftWristPitch.dq,kLeftWristPitch.q,kLeftWristPitch.tau,kLeftWristRoll.dq,kLeftWristRoll.q,kLeftWristRoll.tau,kLeftWristYaw.dq,kLeftWristYaw.q,kLeftWristYaw.tau,kRightAnklePitch.dq,kRightAnklePitch.q,kRightAnklePitch.tau,kRightAnkleRoll.dq,kRightAnkleRoll.q,kRightAnkleRoll.tau,kRightElbow.dq,kRightElbow.q,kRightElbow.tau,kRightHipPitch.dq,kRightHipPitch.q,kRightHipPitch.tau,kRightHipRoll.dq,kRightHipRoll.q,kRightHipRoll.tau,kRightHipYaw.dq,kRightHipYaw.q,kRightHipYaw.tau,kRightKnee.dq,kRightKnee.q,kRightKnee.tau,kRightShoulderPitch.dq,kRightShoulderPitch.q,kRightShoulderPitch.tau,kRightShoulderRoll.dq,kRightShoulderRoll.q,kRightShoulderRoll.tau,kRightShoulderYaw.dq,kRightShoulderYaw.q,kRightShoulderYaw.tau,kRightWristPitch.dq,kRightWristPitch.q,kRightWristPitch.tau,kRightWristRoll.dq,kRightWristRoll.q,kRightWristRoll.tau,kRightWristYaw.dq,kRightWristYaw.q,kRightWristYaw.tau,kWaistYaw.dq,kWaistYaw.q,kWaistYaw.tau,mode_machine
0.293,0,8.3,283.9,292.7,13,0.38948,0.08052,0.20527,-0.20903,1.38109,0.18209,0.00612,-0.10421,0.12698,-0.17648,0.15937,1.3322,-0.16691,0.29054,-0.0129,0.27557,0.18719,-0.00951,0.99359,0.10572,0.07085,-0.00866,0.27869,-0.18855,0.00714,0.9915,-0.14035,0.09147,-0.0129,-0.00639,-0.0,-0.00959,0.01909,0.01124,-0.01705,0.00108,-0.24085,2.12964,-0.00183,0.00138,-0.21509,0.0046,0.99161,-0.4375,0.02836,-0.24114,-6.5918,-0.012,0.00201,0.9668,-0.01886,0.00158,0.33558,0.00436,0.48824,-7.11914,-0.00767,0.27757,0.5625,-0.01074,0.18517,1.3125,-0.00307,-0.00751,0.1875,0.0,0.07292,-0.1375,-0.04909,0.10341,-0.1875,0.00614,-0.00668,-0.03125,-0.0016,-0.24441,6.41379,-0.00275,0.0048,-2.6922,0.0092,0.98962,-0.0625,-0.01636,-0.22242,6.5918,0.00654,0.01167,-8.4375,0.0,-0.00154,4.36257,0.00109,0.4356,-7.64648,-0.0046,0.28073,0.6875,0.01227,-0.19043,-1.4375,0.00767,0.00514,0.0,0.00614,0.08964,-0.075,0.0046,-0.13827,0.125,-0.00614,-0.01412,-0.40625,0.01371,-0.0009,-0.22372,5.0
0.3102,1,4.9,11.6,17.1,14,0.38687,0.07912,0.21364,-0.20909,1.3788,0.18359,0.00682,-0.09669,0.12905,-0.18257,0.15989,1.33082,-0.16698,0.28398,-0.0187,0.27357,0.18919,-0.01151,0.99559,0.10772,0.06885,-0.01066,0.27669,-0.18655,0.00914,0.9935,-0.14235,0.09347,-0.0149,-0.00639,-0.00213,-0.01811,0.01898,0.01119,-0.01708,0.00435,-0.24084,2.30703,0.00737,0.0014,-0.21563,0.03375,0.99193,-0.0625,0.02618,-0.24114,-6.5918,-0.00545,0.00201,0.9668,0.01371,0.00162,0.27965,-0.00654,0.48823,-7.11914,-0.07517,0.27736,-0.125,-0.09817,0.18468,0.125,-0.02915,-0.00755,0.0,0.0,0.07318,-0.1625,0.02454,0.10285,0.0,-0.02454,-0.00676,-0.10625,0.00322,-0.24441,6.5923,-1e-05,0.00482,-2.69165,0.03682,0.98994,0.1875,-0.00218,-0.22242,6.50391,0.00545,0.01166,-8.61328,-0.00343,-0.00154,4.36257,0.0,0.4356,-7.29492,-0.05983,0.28038,0.125,0.10431,-0.18971,-0.1875,0.01534,0.0052,0.25,0.05522,0.08987,0.06875,-0.03068,-0.13803,-0.1875,0.14726,-0.01423,-0.05,0.012,-0.00092,-0.22372,5.0
0.3375,2,3.4,7.2,11.0,14,0.38092,0.07959,0.22031,-0.20941,1.37762,0.18617,0.00562,-0.08888,0.12996,-0.18863,0.15973,1.33343,-0.16654,0.27866,-0.02556,0.27157,0.19119,-0.01351,0.99759,0.10972,0.06685,-0.01266,0.27469,-0.18855,0.01114,0.9955,-0.14435,0.09547,-0.0169,0.00213,-0.00426,-0.00533,0.01887,0.0112,-0.0171,-0.00163,-0.24086,2.04118,-0.00277,0.00138,-0.26696,0.17487,0.9967,-0.4375,0.01091,-0.24115,-6.5918,0.00764,0.00202,1.05469,-0.01543,0.00158,0.27965,-0.00327,0.48824,-7.11914,-0.1488,0.27402,0.0625,-0.14113,0.18021,0.5625,0.00307,-0.00733,-0.0625,-0.01841,0.07315,-0.28125,0.02301,0.10526,0.0,0.04909,-0.0075,-0.25625,0.00108,-0.24441,6.3243,-0.00184,0.0048,-2.74462,0.24697,0.99515,-0.25,0.01309,-0.22239,6.41602,0.00873,0.01167,-8.61328,0.01371,-0.00154,4.30664,0.00982,0.43561,-7.64648,-0.21936,0.27583,0.5,0.19482,-0.18528,-0.4375,0.0,0.00466,0.375,0.11658,0.092,-0.0625,-0.04755,-0.14052,-0.1875,0.03682,-0.0123,-0.11875,0.00171,-0.00094,-0.22372,5.0
0.4224,3,5.8,55.1,62.5,13,0.38012,0.07965,0.21999,-0.20861,1.38061,0.18564,0.0065,-0.08782,0.13173,-0.18896,0.15827,1.33618,-0.16504,0.27648,-0.02752,0.26957,0.19319,-0.01551,0.99959,0.11172,0.06485,-0.01466,0.27269,-0.18896,0.01314,0.9975,-0.14635,0.09747,-0.0189,-0.00533,0.01065,-0.01065,0.01866,0.01121,-0.01699,0.00161,-0.24086,1.77486,-0.00275,0.00138,-0.214,0.10738,1.00049,-0.5,0.01745,-0.24114,-6.67969,-0.00109,0.00201,0.9668,-0.02743,0.00155,0.39151,0.00545,0.48824,-7.4707,-0.10431,0.2705,0.0625,-0.07517,0.17783,0.75,-0.02761,-0.00866,-0.0625,0.0,0.07298,-0.3875,0.01074,0.10638,0.0625,-0.09817,-0.00912,-0.09375,-0.00376,-0.24442,6.14579,-0.0009,0.00477,-2.74516,0.11045,1.00104,-0.3125,0.00873,-0.22243,6.24023,0.00436,0.01168,-8.61328,-0.00343,-0.00157,4.30664,0.00764,0.4356,-7.91016,-0.0813,0.2721,0.375,0.22703,-0.17979,-0.9375,0.03221,0.00592,0.375,0.03068,0.0942,0.05625,-0.0767,-0.14258,-0.125,0.01227,-0.01287,-0.2375,0.00686,-0.00078,-0.22372,5.0
0.4472,4,4.8,19.3,24.5,14,0.37363,0.07807,0.23205,-0.20805,1.3761,0.18704,0.00652,-0.07858,0.13262,-0.19799,0.15786,1.3331,-0.16584,0.26952,-0.03456,0.26757,0.19519,-0.01751,1.00159,0.11372,0.06285,-0.01666,0.27069,-0.19096,0.01514,0.9995,-0.14835,0.09947,-0.0209,0.00213,0.00746,0.00107,0.01887,0.01135,-0.01692,0.00268,-0.24085,1.95225,-0.00826,0.00139,-0.21454,0.0,1.00247,-0.3125,-0.00436,-0.24114,-6.67969,0.00436,0.00205,0.79102,-0.00171,0.0015,0.33558,0.00764,0.48825,-7.11914,-0.06596,0.26758,0.0625,-0.00153,0.17528,0.875,-0.01687,-0.0087,-0.25,-0.01841,0.07292,-0.49375,0.01227,0.10664,0.125,-0.0675,-0.01109,-0.175,0.00163,-0.24443,6.23528,-0.00644,0.00477,-2.69274,0.00767,1.00284,-0.25,0.00982,-0.22239,6.41602,0.01418,0.01176,-8.78906,-0.00686,-0.00155,4.47443,0.00764,0.4356,-7.91016,-0.05369,0.26937,0.375,0.21169,-0.16762,-1.6875,0.13652,0.01366,-0.0625,0.01841,0.09435,0.1875,-0.03835,-0.14448,-0.1875,-0.02454,-0.01226,-0.33125,0.012,-0.00066,-0.22372,5.0
0.4679,5,3.8,7.6,11.9,14,0.37296,0.07938,0.24151,-0.20654,1.37686,0.18911,0.00528,-0.06922,0.13509,-0.20626,0.15529,1.33787,-0.16463,0.25925,-0.04213,0.26557,0.19719,-0.01951,1.00359,0.11572,0.06085,-0.01866,0.26869,-0.19296,0.01714,1.0015,-0.15035,0.10147,-0.0229,-0.01278,-0.00107,-0.01065,0.01893,0.0114,-0.01698,0.00484,-0.24086,1.86331,-0.00641,0.00138,-0.16212,0.11045,1.00389,-0.4375,0.00873,-0.24114,-6.5918,-0.00545,0.00202,0.79102,-0.024,0.00155,0.33558,0.00873,0.48825,-7.11914,-0.05522,0.26611,0.0625,0.01841,0.17553,1.0,-0.02148,-0.00922,-0.25,-0.0675,0.07189,-0.45625,0.05983,0.10782,0.125,-0.09204,-0.0131,-0.10625,0.00162,-0.24442,6.23528,-0.00277,0.0048,-2.69274,0.0721,1.00416,-0.25,-0.01527,-0.22242,6.41602,0.00436,0.01171,-8.78906,-0.02057,-0.00157,4.53036,0.01963,0.4356,-7.91016,-0.0859,0.26713,0.5,0.10584,-0.16337,-1.9375,0.22703,0.01777,-0.25,0.07363,0.09508,0.2,-0.10431,-0.14603,-0.125,-0.03682,-0.013,-0.35625,0.00686,-0.00064,-0.16779,5.0
0.5174,6,4.3,22.3,27.9,14,0.36361,0.07779,0.24739,-0.20705,1.37122,0.19086,0.00253,-0.06239,0.13403,-0.21086,0.15573,1.32999,-0.16523,0.25628,-0.04773,0.26357,0.19919,-0.02151,1.00559,0.11772,0.05885,-0.02066,0.26669,-0.19496,0.01914,1.0035,-0.15235,0.10347,-0.0249,-0.00639,-0.00639,-0.02237,0.01892,0.01137,-0.01718,0.00486,-0.24089,1.95177,-0.0009,0.00144,-0.11025,0.1488,1.00761,-0.5625,0.03818,-0.24118,-6.67969,-0.00873,0.00193,0.9668,0.01543,0.00167,0.22372,0.00327,0.48825,-7.20703,-0.13499,0.26314,0.1875,0.03068,0.1761,1.0625,-0.05369,-0.0107,-0.25,0.00614,0.07111,-0.6375,0.01841,0.1093,0.25,-0.07363,-0.01636,-0.06875,1e-05,-0.24441,6.3243,-0.00368,0.00482,-2.74462,0.11045,1.00701,-0.3125,-0.012,-0.22239,6.50391,-0.01091,0.01147,-8.61328,0.00343,-0.00153,4.4185,0.00327,0.43553,-7.73438,-0.12579,0.26353,0.625,0.00153,-0.16229,-1.9375,0.11198,0.02245,-0.3125,0.1534,0.09894,-0.0625,-0.03988,-0.14852,-0.1875,-0.01227,-0.01411,-0.475,0.0,-0.00071,-0.22372,5.0
0.5411,7,4.3,12.9,18.3,14,0.36315,0.07824,0.26262,-0.20381,1.373,0.19001,0.00451,-0.05291,0.13758,-0.22482,0.15252,1.33755,-0.16265,0.24825,-0.05972,0.26157,0.20119,-0.02351,1.00759,0.11972,0.05685,-0.02266,0.26469,-0.19696,0.02114,1.0055,-0.15435,0.10547,-0.0269,-0.00852,0.00852,0.00107,0.01899,0.01121,-0.0169,0.00376,-0.24098,2.04118,-0.00642,0.00161,-0.26696,0.06903,1.00985,-0.5,0.03382,-0.24139,-6.5918,0.00327,0.00173,1.23047,0.01028,0.0017,0.22372,0.0,0.48825,-7.38281,-0.08744,0.2602,0.25,0.03221,0.17679,1.1875,-0.11045,-0.0123,-0.25,-0.07363,0.07073,-0.65625,0.06903,0.11011,0.25,-0.03068,-0.01735,-0.175,0.00216,-0.24439,6.23528,-0.00369,0.00485,-2.69274,0.05983,1.00904,-0.25,0.00436,-0.2224,6.41602,-0.00436,0.01124,-8.34961,0.01371,-0.00151,4.30664,0.01745,0.43539,-7.73438,-0.0813,0.26086,0.5625,-0.03068,-0.16257,-2.0,0.01074,0.0227,-0.0625,0.0675,0.1016,0.05625,-0.04602,-0.1494,-0.25,-0.0675,-0.015,-0.425,-0.00514,-0.00066,-0.16779,5.0
0.6101,8,7.8,44.5,53.8,14,0.35886,0.07711,0.26381,-0.20626,1.37221,0.19417,0.00345,-0.04833,0.13782,-0.22576,0.15301,1.33556,-0.16285,0.24543,-0.06155,0.25957,0.20319,-0.02551,1.00959,0.12172,0.05485,-0.02466,0.26269,-0.19896,0.02314,1.0075,-0.15635,0.10747,-0.0289,-0.00852,0.00533,-0.01598,0.01919,0.01103,-0.01708,-0.00859,-0.24103,2.04118,0.02018,0.00169,-0.26696,0.16414,1.01335,-0.6875,0.01963,-0.24144,-6.5918,-0.00218,0.00173,1.05469,0.00857,0.00174,0.22372,-0.00109,0.48826,-7.20703,-0.13039,0.25734,0.25,0.06289,0.17874,1.0625,-0.13652,-0.01572,-0.125,-0.01841,0.0693,-0.74375,0.08283,0.1132,0.0625,-0.04295,-0.01861,-0.2125,0.00214,-0.24436,6.3243,0.00367,0.00489,-2.74462,0.03988,1.01056,-0.25,0.00436,-0.2224,6.50391,0.00654,0.01124,-8.4375,-0.00343,-0.00151,4.30664,0.00545,0.43518,-7.55859,-0.05216,0.25819,0.5625,-0.00307,-0.16315,-2.125,0.01074,0.02332,0.0,0.0675,0.10453,-0.0125,-0.03221,-0.15041,-0.3125,-0.20862,-0.02162,0.03125,-0.02057,-0.00067,-0.16779,5.0
0.6353,9,7.0,17.5,25.0,14,0.35838,0.07765,0.26763,-0.2058,1.37326,0.19359,0.00401,-0.04769,0.13761,-0.22912,0.15208,1.34035,-0.1629,0.24056,-0.06352,0.25757,0.20519,-0.02751,1.01159,0.12372,0.05285,-0.02666,0.26069,-0.20096,0.02514,1.0095,-0.15835,0.10947,-0.0309,-0.00533,0.00639,-0.00639,0.01954,0.01105,-0.01709,-0.00276,-0.2411,2.30703,-0.01748,0.00179,-0.21563,0.01841,1.01488,-0.5,0.00873,-0.24146,-6.5918,0.00109,0.00177,1.05469,-0.01886,0.00166,0.33558,-0.00764,0.48826,-6.94336,-0.05062,0.25544,0.1875,-0.0092,0.17996,1.1875,-0.07056,-0.0184,-0.1875,-0.04909,0.06875,-0.7875,0.05369,0.11559,0.125,-0.06136,-0.01909,-0.28125,0.00857,-0.24435,6.5923,0.00731,0.00492,-2.69165,0.03221,1.01098,-0.0625,-0.01309,-0.22239,6.67969,0.0,0.01135,-8.4375,0.0,-0.00151,4.36257,0.02182,0.43501,-7.38281,-0.04449,0.25568,0.625,-0.0859,-0.16549,-2.0,0.00767,0.02331,0.0625,0.0859,0.10614,0.0,-0.02761,-0.15059,-0.375,-0.07977,-0.02426,-0.14375,-0.01028,-0.00074,-0.16779,5.0
