# args: {'layout': '14d', 'policy': '/home/waldo/soccerbot/model4/pretrained_model', 'device': None, 'iface': 'enp5s0', 'camera': 'zmq://192.168.123.164:55555', 'fps': 30.0, 'duration': 30.0, 'kp': 60.0, 'kd': 1.5, 'clamp': 0.002, 'log': None, 'dry_run': False, 'image_no_motors': False}
t,step,cam_ms,policy_ms,loop_ms,clamp_hits,max_target_gap,target_kLeftShoulderPitch,target_kLeftShoulderRoll,target_kLeftShoulderYaw,target_kLeftElbow,target_kLeftWristRoll,target_kLeftWristPitch,target_kLeftWristYaw,target_kRightShoulderPitch,target_kRightShoulderRoll,target_kRightShoulderYaw,target_kRightElbow,target_kRightWristRoll,target_kRightWristPitch,target_kRightWristYaw,cmd_kLeftShoulderPitch,cmd_kLeftShoulderRoll,cmd_kLeftShoulderYaw,cmd_kLeftElbow,cmd_kLeftWristRoll,cmd_kLeftWristPitch,cmd_kLeftWristYaw,cmd_kRightShoulderPitch,cmd_kRightShoulderRoll,cmd_kRightShoulderYaw,cmd_kRightElbow,cmd_kRightWristRoll,cmd_kRightWristPitch,cmd_kRightWristYaw,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.pitch,imu.roll,imu.yaw,kLeftAnklePitch.dq,kLeftAnklePitch.q,kLeftAnklePitch.tau,kLeftAnkleRoll.dq,kLeftAnkleRoll.q,kLeftAnkleRoll.tau,kLeftElbow.dq,kLeftElbow.q,kLeftElbow.tau,kLeftHipPitch.dq,kLeftHipPitch.q,kLeftHipPitch.tau,kLeftHipRoll.dq,kLeftHipRoll.q,kLeftHipRoll.tau,kLeftHipYaw.dq,kLeftHipYaw.q,kLeftHipYaw.tau,kLeftKnee.dq,kLeftKnee.q,kLeftKnee.tau,kLeftShoulderPitch.dq,kLeftShoulderPitch.q,kLeftShoulderPitch.tau,kLeftShoulderRoll.dq,kLeftShoulderRoll.q,kLeftShoulderRoll.tau,kLeftShoulderYaw.dq,kLeftShoulderYaw.q,kLeftShoulderYaw.tau,kLeftWristPitch.dq,kLeftWristPitch.q,kLeftWristPitch.tau,kLeftWristRoll.dq,kLeftWristRoll.q,kLeftWristRoll.tau,kLeftWristYaw.dq,kLeftWristYaw.q,kLeftWristYaw.tau,kRightAnklePitch.dq,kRightAnklePitch.q,kRightAnklePitch.tau,kRightAnkleRoll.dq,kRightAnkleRoll.q,kRightAnkleRoll.tau,kRightElbow.dq,kRightElbow.q,kRightElbow.tau,kRightHipPitch.dq,kRightHipPitch.q,kRightHipPitch.tau,kRightHipRoll.dq,kRightHipRoll.q,kRightHipRoll.tau,kRightHipYaw.dq,kRightHipYaw.q,kRightHipYaw.tau,kRightKnee.dq,kRightKnee.q,kRightKnee.tau,kRightShoulderPitch.dq,kRightShoulderPitch.q,kRightShoulderPitch.tau,kRightShoulderRoll.dq,kRightShoulderRoll.q,kRightShoulderRoll.tau,kRightShoulderYaw.dq,kRightShoulderYaw.q,kRightShoulderYaw.tau,kRightWristPitch.dq,kRightWristPitch.q,kRightWristPitch.tau,kRightWristRoll.dq,kRightWristRoll.q,kRightWristRoll.tau,kRightWristYaw.dq,kRightWristYaw.q,kRightWristYaw.tau,kWaistYaw.dq,kWaistYaw.q,kWaistYaw.tau,mode_machine
0.2962,0,6.5,288.6,295.9,14,0.40748,0.10981,0.29114,-0.16754,1.39882,0.15859,-0.01052,-0.07826,0.13123,-0.25803,0.13277,1.3526,-0.15675,0.25844,-0.04091,0.27979,0.18749,-0.00539,0.99332,0.07527,0.07073,0.01124,0.27982,-0.19747,0.00757,0.99186,-0.16639,0.04844,-0.01619,-0.00746,-0.0,0.00426,0.01373,0.01042,0.02359,-0.00536,-0.26934,6.71978,-0.00557,0.00227,-1.10222,-0.00153,0.99134,-0.4375,0.0,-0.20939,-7.73438,-0.00654,-0.01001,2.10938,-0.012,-0.0015,0.7271,-0.00218,0.49536,-7.03125,-0.00614,0.28175,0.4375,-0.00767,0.18543,1.4375,0.00153,-0.00342,0.125,0.0,0.07282,-0.125,-0.0813,0.07286,-0.125,0.01227,0.01333,0.0375,0.0064,-0.25648,9.81945,0.00363,0.01468,-2.93126,0.00153,0.98987,-0.0625,-0.00109,-0.20842,7.38281,-0.01527,0.00062,-5.625,0.02743,0.00291,2.68466,-0.00654,0.44677,-4.48242,-0.02915,0.28182,0.625,0.02148,-0.19535,-1.3125,0.0046,0.00557,0.0625,0.01227,0.04647,-0.0125,-0.01227,-0.16837,-0.0625,-0.00614,-0.01424,-0.40625,0.00343,-0.00205,-0.22372,5.0
0.3073,1,4.8,5.8,11.0,14,0.40456,0.10993,0.29943,-0.16771,1.39619,0.15977,-0.01188,-0.07027,0.13064,-0.26571,0.13331,1.35307,-0.15684,0.25492,-0.0475,0.27779,0.18949,-0.00739,0.99532,0.07727,0.06873,0.00924,0.27782,-0.19947,0.00957,0.99386,-0.16439,0.05044,-0.01819,-0.00959,0.00426,-0.02024,0.01384,0.01048,0.02346,0.00053,-0.26934,6.8988,-0.00092,0.00228,-1.10253,0.01534,0.99163,-0.1875,-0.012,-0.20939,-7.55859,0.00327,-0.01001,2.19727,0.01714,-0.00145,0.67116,-0.01091,0.49536,-6.76758,-0.00767,0.27704,0.3125,-0.02301,0.18516,0.4375,-0.00614,-0.00338,0.125,-0.01227,0.07309,-0.1625,-0.00307,0.07005,0.0625,-0.00614,0.01369,-0.15,0.00592,-0.25647,10.17745,-0.00281,0.0147,-2.92814,0.01534,0.99023,0.125,-0.00436,-0.20843,7.38281,-0.00982,0.00063,-5.625,0.012,0.00289,2.68466,-0.00436,0.44677,-4.30664,-0.01534,0.28165,0.1875,0.01227,-0.19275,-0.75,0.00767,0.0056,0.1875,0.01227,0.04667,0.125,-0.00614,-0.16852,-0.0625,0.0,-0.01439,-0.10625,-0.00343,-0.00209,-0.16779,5.0
0.3546,2,3.9,19.7,24.9,14,0.39988,0.11038,0.30449,-0.16668,1.39608,0.15908,-0.01293,-0.06496,0.13008,-0.27179,0.13304,1.355,-0.15536,0.24919,-0.05374,0.27579,0.19149,-0.00939,0.99732,0.07927,0.06673,0.00724,0.27582,-0.20147,0.01157,0.99586,-0.16239,0.05244,-0.02019,-0.0032,-0.0032,-0.01491,0.0138,0.01052,0.02336,0.00213,-0.26933,7.16764,-0.00553,0.00228,-1.15493,0.16414,0.9962,-0.4375,0.00327,-0.20937,-7.64648,-0.00982,-0.01001,2.10938,0.02057,-0.00142,0.7271,-0.00545,0.49537,-6.85547,-0.08744,0.27435,0.25,-0.13039,0.1806,0.5625,-0.01534,-0.00319,-0.0625,0.00614,0.07291,-0.28125,0.03375,0.07127,0.1875,-0.01227,0.01262,-0.23125,-0.00213,-0.25646,10.17745,-0.00183,0.01474,-2.92814,0.31293,0.99703,-0.4375,-0.00545,-0.20842,7.4707,-0.00327,0.00063,-5.625,0.00857,0.00291,2.68466,-0.00109,0.44681,-4.04297,-0.21936,0.27662,0.5,0.10124,-0.19048,-0.8125,0.01381,0.00551,0.375,0.06136,0.04869,0.05625,0.01227,-0.16801,0.0625,0.0,-0.01366,-0.2625,0.00343,-0.0021,-0.11186,5.0
0.38,3,6.3,9.8,17.0,14,0.3966,0.11028,0.31117,-0.16616,1.39496,0.15801,-0.01331,-0.06277,0.13305,-0.27755,0.13064,1.35173,-0.15353,0.24942,-0.05546,0.27379,0.19349,-0.01139,0.99932,0.08127,0.06473,0.00524,0.27382,-0.20347,0.01357,0.99786,-0.16039,0.05444,-0.02219,-0.00426,0.00639,-0.00959,0.01362,0.01053,0.0234,-2e-05,-0.26932,7.07843,-0.01292,0.00227,-1.20672,0.09511,0.99836,-0.3125,0.00218,-0.20938,-7.64648,-0.00218,-0.01001,2.46094,-0.00514,-0.00145,0.83896,0.00109,0.49539,-6.94336,-0.09204,0.27192,0.25,-0.13346,0.17646,0.875,-0.10124,-0.00464,0.0,-0.03068,0.07244,-0.31875,0.07977,0.07244,0.125,-0.06136,0.01147,-0.1875,0.00699,-0.25642,10.08839,-0.00282,0.01479,-2.8769,0.09664,1.00254,-0.4375,0.02073,-0.2084,7.20703,-0.02073,0.00059,-5.53711,0.01543,0.00289,2.62873,0.00436,0.44681,-4.21875,-0.04449,0.27312,0.375,0.17794,-0.18628,-1.25,0.10738,0.0062,0.3125,0.0,0.04977,0.1875,0.03221,-0.16743,0.125,-0.02454,-0.01385,-0.31875,-0.00171,-0.00206,-0.16779,5.0
0.4206,4,4.8,17.6,24.0,14,0.38809,0.1105,0.32395,-0.16484,1.3893,0.15745,-0.01529,-0.0545,0.13337,-0.28986,0.12876,1.34666,-0.15255,0.24253,-0.06275,0.27179,0.19549,-0.01339,1.00132,0.08327,0.06273,0.00324,0.27182,-0.20547,0.01557,0.99986,-0.15839,0.05644,-0.02419,-0.00746,0.00533,-0.00533,0.01352,0.01045,0.02335,0.00589,-0.26931,6.8988,0.00096,0.00229,-1.10253,0.14419,1.00121,-0.4375,-0.00873,-0.20938,-7.55859,0.0,-0.01002,2.19727,0.02571,-0.00151,0.7271,0.00218,0.49539,-6.94336,-0.0905,0.26925,0.25,-0.09971,0.17321,1.125,-0.10431,-0.00814,0.0,0.01227,0.07201,-0.46875,0.14419,0.075,0.0,-0.12272,0.00839,-0.06875,0.00265,-0.25641,9.90851,0.00274,0.0148,-2.9825,0.06289,1.00452,-0.3125,0.02073,-0.20842,7.20703,-0.01418,0.00063,-5.53711,-0.00514,0.00291,2.68466,-0.00764,0.4468,-4.21875,-0.08283,0.27083,0.375,0.08283,-0.18286,-1.4375,0.33134,0.01334,-0.25,0.01227,0.05026,0.26875,0.00307,-0.16668,0.25,0.00614,-0.0146,-0.425,0.00514,-0.00201,-0.11186,5.0
0.4532,5,5.8,16.2,22.9,14,0.38251,0.11236,0.3367,-0.16003,1.38627,0.15548,-0.01701,-0.04388,0.13671,-0.30361,0.12452,1.34771,-0.14824,0.23134,-0.07287,0.26979,0.19749,-0.01539,1.00332,0.08527,0.06073,0.00124,0.26982,-0.20747,0.01757,1.00186,-0.15639,0.05844,-0.02619,-0.00213,0.00107,-0.01278,0.01352,0.01054,0.02339,-0.00538,-0.26932,6.8988,-0.01295,0.00228,-1.10253,0.12425,1.00376,-0.4375,0.00218,-0.20938,-7.64648,0.00654,-0.01001,2.19727,0.03771,-0.0015,0.67116,0.0,0.4954,-6.94336,-0.09664,0.26663,0.25,-0.01381,0.17122,1.3125,-0.06443,-0.00877,-0.0625,-0.06136,0.07123,-0.45625,0.0905,0.07745,0.0625,-0.07363,0.00473,0.0125,-0.00959,-0.25642,9.90851,-0.00545,0.01479,-2.9825,0.12272,1.00682,-0.4375,0.01636,-0.20841,7.38281,-0.00327,0.00065,-5.625,0.02057,0.00292,2.68466,-0.00982,0.44681,-4.21875,-0.11658,0.26821,0.5,0.05522,-0.17988,-1.75,0.21936,0.01909,-0.4375,0.03682,0.0508,0.30625,0.01687,-0.16632,0.3125,-0.04909,-0.01528,-0.40625,-0.01543,-0.00209,-0.16779,5.0
0.4995,6,6.2,28.2,35.8,14,0.37464,0.11362,0.34596,-0.159,1.38073,0.15597,-0.01946,-0.03603,0.13551,-0.31332,0.12389,1.34385,-0.1501,0.22728,-0.08009,0.26779,0.19949,-0.01739,1.00532,0.08727,0.05873,-0.00076,0.26782,-0.20947,0.01957,1.00386,-0.15439,0.06044,-0.02819,-0.00852,0.01598,-0.01065,0.01367,0.01062,0.02339,0.00534,-0.26932,6.98862,-0.0092,0.00227,-1.15462,0.11505,1.00609,-0.4375,0.00109,-0.20938,-7.73438,-0.00764,-0.01001,2.19727,0.00686,-0.00149,0.67116,0.00654,0.49538,-6.94336,-0.10278,0.26416,0.25,0.02301,0.17153,1.3125,-0.03528,-0.0093,-0.1875,-0.03682,0.07028,-0.51875,0.05676,0.07864,0.1875,-0.03068,0.00321,-0.09375,-0.0048,-0.25642,9.90851,-0.00272,0.01479,-2.9825,0.06136,1.009,-0.3125,0.00873,-0.20841,7.38281,-0.02727,0.00064,-5.625,0.01543,0.00289,2.68466,-0.00545,0.44681,-4.21875,-0.08437,0.26539,0.5,0.01994,-0.17849,-1.875,0.12732,0.02249,-0.3125,0.1534,0.05325,0.125,0.03221,-0.16567,0.4375,-0.20862,-0.01794,-0.19375,-0.012,-0.00209,-0.11186,5.0
0.5231,7,8.7,13.5,23.4,14,0.37498,0.1141,0.36256,-0.1573,1.38362,0.15407,-0.01911,-0.02554,0.1392,-0.32932,0.12036,1.34562,-0.14679,0.22249,-0.09181,0.26579,0.20149,-0.01939,1.00732,0.08927,0.05673,-0.00276,0.26582,-0.21147,0.02157,1.00586,-0.15239,0.06244,-0.03019,-0.01385,0.00426,-0.01172,0.01375,0.01057,0.02347,-0.00591,-0.26933,6.98862,-0.00834,0.00229,-1.15462,0.07056,1.00864,-0.4375,-0.00327,-0.2094,-7.55859,-0.01091,-0.01003,2.19727,0.00171,-0.00145,0.7271,-0.01309,0.49538,-6.85547,-0.11198,0.26048,0.4375,0.01994,0.17238,1.4375,-0.01994,-0.00959,-0.25,-0.05522,0.06987,-0.6125,0.06136,0.07958,0.25,-0.04909,0.00266,-0.1375,-0.00155,-0.25641,10.08751,-0.00644,0.01479,-2.98094,0.02454,1.00985,-0.25,0.012,-0.20841,7.38281,-0.01527,0.00059,-5.625,0.00686,0.00289,2.68466,0.00327,0.44681,-4.13086,-0.08437,0.26245,0.5625,-0.03682,-0.17862,-1.9375,0.00307,0.02303,-0.0625,0.12885,0.05885,-0.075,0.06136,-0.16482,0.4375,-0.09817,-0.02312,-0.10625,0.01543,-0.00206,-0.16779,5.0
0.5592,8,6.5,18.2,26.2,14,0.36916,0.11295,0.36514,-0.15822,1.37983,0.15475,-0.02086,-0.02264,0.1413,-0.33454,0.1185,1.34271,-0.14485,0.21811,-0.09276,0.26379,0.20349,-0.02139,1.00932,0.09127,0.05473,-0.00476,0.26382,-0.21347,0.02357,1.00786,-0.15039,0.06444,-0.03219,-0.00533,0.0032,-0.00959,0.01375,0.01051,0.02336,-0.00054,-0.26933,6.98862,-0.00093,0.0023,-1.15462,0.12425,1.01067,-0.5,-0.00109,-0.2094,-7.64648,-0.00982,-0.01004,2.19727,0.01028,-0.00143,0.7271,0.00654,0.49538,-6.94336,-0.10738,0.25809,0.4375,0.05369,0.1737,1.4375,-0.10431,-0.01083,-0.25,-0.09817,0.06824,-0.6,0.19482,0.0827,0.0,-0.07363,0.00099,-0.125,-0.00048,-0.25641,10.08751,-0.00645,0.01479,-2.98094,0.05369,1.01076,-0.25,0.02836,-0.20839,7.38281,-0.01745,0.00058,-5.625,0.00514,0.00289,2.68466,0.00109,0.44681,-4.13086,-0.0859,0.26038,0.5625,-0.04449,-0.17964,-1.9375,0.02761,0.02327,0.0,0.04295,0.06069,0.05625,0.26231,-0.16085,0.0,-0.05522,-0.02493,-0.2125,0.00171,-0.00206,-0.11186,5.0
0.5849,9,6.0,11.7,18.3,14,0.36754,0.1132,0.37213,-0.15687,1.38067,0.15446,-0.02132,-0.0181,0.14105,-0.34109,0.11795,1.34466,-0.14509,0.21236,-0.09749,0.26179,0.20549,-0.02339,1.01132,0.09327,0.05273,-0.00676,0.26182,-0.21547,0.02557,1.00986,-0.14839,0.06644,-0.03419,-0.0032,0.01172,-0.01065,0.01389,0.01047,0.02342,-0.00269,-0.26933,7.07843,-0.00832,0.0023,-1.20672,0.12579,1.01313,-0.5,0.01636,-0.20938,-7.64648,0.00327,-0.01004,2.19727,-0.012,-0.00146,0.7271,0.0,0.49538,-6.94336,-0.07056,0.25607,0.4375,0.05983,0.17511,1.4375,-0.13959,-0.01227,-0.25,-0.1534,0.06607,-0.49375,0.1534,0.08742,-0.125,-0.10431,-0.00157,-0.06875,0.00176,-0.25641,9.99845,-0.01752,0.0148,-2.9297,0.04449,1.01204,-0.125,-0.00654,-0.20842,7.38281,-0.01636,0.00059,-5.625,-0.00857,0.00289,2.68466,0.00654,0.44679,-4.30664,-0.05676,0.25824,0.5,-0.06443,-0.1807,-2.0,0.03528,0.02343,0.0,0.04909,0.06178,0.1375,0.11658,-0.15716,0.0625,-0.04909,-0.02675,-0.18125,-0.00171,-0.0021,-0.11186,5.0
