# args: {'layout': '14d', 'policy': '/home/waldo/soccerbot/model4/pretrained_model', 'iface': 'enp5s0', 'camera': 'zmq://192.168.123.164:55555', 'clamp': 0.01, 'duration': 20.0, 'fps': 30.0, 'device': None, 'rerun': True, 'no_rerun': False, 'record_path': None, 'no_display': False, 'dry_run': False, 'image_no_motors': False, 'leave_arms_engaged': True, 'log': None, 'kp': 60.0, 'kd': 1.5}
t,step,cam_ms,policy_ms,loop_ms,clamp_hits,max_target_gap,target_kLeftShoulderPitch,target_kLeftShoulderRoll,target_kLeftShoulderYaw,target_kLeftElbow,target_kLeftWristRoll,target_kLeftWristPitch,target_kLeftWristYaw,target_kRightShoulderPitch,target_kRightShoulderRoll,target_kRightShoulderYaw,target_kRightElbow,target_kRightWristRoll,target_kRightWristPitch,target_kRightWristYaw,cmd_kLeftShoulderPitch,cmd_kLeftShoulderRoll,cmd_kLeftShoulderYaw,cmd_kLeftElbow,cmd_kLeftWristRoll,cmd_kLeftWristPitch,cmd_kLeftWristYaw,cmd_kRightShoulderPitch,cmd_kRightShoulderRoll,cmd_kRightShoulderYaw,cmd_kRightElbow,cmd_kRightWristRoll,cmd_kRightWristPitch,cmd_kRightWristYaw,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.pitch,imu.roll,imu.yaw,kLeftAnklePitch.dq,kLeftAnklePitch.q,kLeftAnklePitch.tau,kLeftAnkleRoll.dq,kLeftAnkleRoll.q,kLeftAnkleRoll.tau,kLeftElbow.dq,kLeftElbow.q,kLeftElbow.tau,kLeftHipPitch.dq,kLeftHipPitch.q,kLeftHipPitch.tau,kLeftHipRoll.dq,kLeftHipRoll.q,kLeftHipRoll.tau,kLeftHipYaw.dq,kLeftHipYaw.q,kLeftHipYaw.tau,kLeftKnee.dq,kLeftKnee.q,kLeftKnee.tau,kLeftShoulderPitch.dq,kLeftShoulderPitch.q,kLeftShoulderPitch.tau,kLeftShoulderRoll.dq,kLeftShoulderRoll.q,kLeftShoulderRoll.tau,kLeftShoulderYaw.dq,kLeftShoulderYaw.q,kLeftShoulderYaw.tau,kLeftWristPitch.dq,kLeftWristPitch.q,kLeftWristPitch.tau,kLeftWristRoll.dq,kLeftWristRoll.q,kLeftWristRoll.tau,kLeftWristYaw.dq,kLeftWristYaw.q,kLeftWristYaw.tau,kRightAnklePitch.dq,kRightAnklePitch.q,kRightAnklePitch.tau,kRightAnkleRoll.dq,kRightAnkleRoll.q,kRightAnkleRoll.tau,kRightElbow.dq,kRightElbow.q,kRightElbow.tau,kRightHipPitch.dq,kRightHipPitch.q,kRightHipPitch.tau,kRightHipRoll.dq,kRightHipRoll.q,kRightHipRoll.tau,kRightHipYaw.dq,kRightHipYaw.q,kRightHipYaw.tau,kRightKnee.dq,kRightKnee.q,kRightKnee.tau,kRightShoulderPitch.dq,kRightShoulderPitch.q,kRightShoulderPitch.tau,kRightShoulderRoll.dq,kRightShoulderRoll.q,kRightShoulderRoll.tau,kRightShoulderYaw.dq,kRightShoulderYaw.q,kRightShoulderYaw.tau,kRightWristPitch.dq,kRightWristPitch.q,kRightWristPitch.tau,kRightWristRoll.dq,kRightWristRoll.q,kRightWristRoll.tau,kRightWristYaw.dq,kRightWristYaw.q,kRightWristYaw.tau,kWaistYaw.dq,kWaistYaw.q,kWaistYaw.tau,mode_machine
0.3403,0,5.3,334.4,340.1,14,0.44717,0.12546,0.30573,-0.18844,1.43853,0.19684,-0.00099,-0.03351,0.1151,-0.25143,0.14026,1.43227,-0.16411,0.17576,-0.00678,0.26869,0.1978,-0.01783,1.00136,0.11706,0.06325,-0.03228,0.27284,-0.20744,0.01436,0.99748,-0.15904,0.05703,0.00781,-0.02131,-0.00213,-0.00959,0.01885,0.0084,1.14936,-0.00377,-0.2317,4.08361,-0.01009,0.01308,-1.24996,-0.0046,0.99136,-0.5625,0.0,-0.25685,-4.6582,0.00545,-0.01427,3.51562,-0.00171,0.00849,-0.44744,-0.00109,0.49233,-6.67969,0.0,0.27869,0.5,-0.00614,0.18782,1.1875,0.0,-0.00779,0.125,0.01227,0.07325,-0.1875,0.01074,0.10709,-0.0625,-0.01227,-0.02231,-0.08125,-0.00154,-0.26611,8.62626,-0.0083,0.01855,-3.09148,0.0046,0.98749,-0.25,-0.012,-0.19096,4.6582,0.0,-0.00113,-5.36133,-0.00343,0.00281,2.23722,0.00436,0.43187,-3.51562,0.00614,0.28284,0.625,-0.00153,-0.19744,-1.5625,0.01074,0.00436,0.0625,-0.00614,0.047,-0.0375,0.01227,-0.14906,-0.1875,-0.00614,0.0178,0.0,-0.02057,-0.00092,-0.16779,5.0
0.4229,1,4.6,54.3,60.1,12,0.43816,0.12632,0.31467,-0.1849,1.43772,0.19229,-0.00305,-0.02905,0.11743,-0.26138,0.13786,1.43223,-0.16013,0.16852,-0.0098,0.25869,0.2078,-0.02783,1.01136,0.12706,0.05325,-0.02905,0.26284,-0.21744,0.02436,1.00748,-0.16013,0.06703,-0.00219,-0.00852,0.01172,-0.00639,0.01851,0.00834,1.14925,-0.00917,-0.2317,3.55098,-0.01192,0.01307,-1.25058,0.4065,0.99956,-0.5625,-0.02618,-0.25685,-4.83398,0.00764,-0.01427,3.51562,0.01714,0.00849,-0.50337,-0.01636,0.49232,-7.03125,-0.13039,0.27452,-0.3125,-0.02608,0.18639,0.5625,-0.03375,-0.00918,-0.3125,0.0,0.07091,-0.48125,0.08437,0.10997,0.125,-0.09817,-0.02563,-0.28125,-0.00438,-0.26612,8.09089,0.00927,0.01854,-3.09616,0.43412,0.99584,-0.3125,-0.00982,-0.19098,4.39453,-0.01854,-0.00113,-5.36133,-0.00171,0.00281,2.23722,-0.00764,0.43183,-4.04297,-0.25617,0.27771,0.1875,0.04449,-0.19645,-0.8125,0.09971,0.00653,0.5,0.05522,0.05038,0.30625,-0.10431,-0.15234,-0.375,-0.11045,0.01424,-0.18125,0.00171,-0.00092,-0.16779,5.0
0.4778,2,3.6,32.2,36.9,12,0.42321,0.12599,0.32236,-0.18204,1.43725,0.18938,-0.00466,-0.02452,0.118,-0.26925,0.13657,1.43147,-0.15848,0.16345,-0.01411,0.24869,0.2178,-0.03783,1.02136,0.13706,0.04325,-0.02452,0.25284,-0.22744,0.03436,1.01748,-0.15848,0.07703,-0.01219,-0.01065,-0.0032,-0.01278,0.0182,0.00831,1.14923,-0.00433,-0.23172,3.28466,0.0055,0.01307,-1.19861,0.35588,1.01405,-0.75,-0.03382,-0.25688,-5.09766,0.00436,-0.01426,3.51562,0.01028,0.00846,-0.50337,-0.01091,0.49232,-7.20703,-0.15186,0.26484,-0.3125,0.03375,0.18423,1.1875,-0.28225,-0.01511,-0.25,-0.12885,0.06733,-0.65625,0.30219,0.11748,0.0,0.04295,-0.02632,-0.25625,-0.00104,-0.26613,7.91244,-0.00368,0.01854,-3.09772,0.23317,1.01128,-0.4375,0.00982,-0.19098,4.30664,-0.012,-0.00113,-5.27344,-0.01371,0.00281,2.23722,0.00218,0.43183,-4.21875,-0.20402,0.26577,0.1875,0.00153,-0.1918,-1.6875,0.53076,0.02236,-0.4375,0.12885,0.06184,0.1375,-0.0721,-0.15872,-0.125,-0.15953,0.00714,-0.2875,0.00686,-0.00088,-0.16779,5.0
0.5345,3,4.3,41.9,47.0,11,0.4115,0.12704,0.33292,-0.17797,1.43584,0.18478,-0.00517,-0.01684,0.12405,-0.28111,0.13221,1.42763,-0.15174,0.15631,-0.01899,0.23869,0.2278,-0.04783,1.03136,0.14706,0.03325,-0.01684,0.24284,-0.23744,0.04436,1.02748,-0.15174,0.08703,-0.01899,-0.00533,-0.00213,-0.01385,0.01824,0.00835,1.14928,0.00056,-0.23172,3.37343,-0.01559,0.01306,-1.25079,0.27305,1.02434,-0.6875,0.0,-0.2569,-5.09766,0.0,-0.01427,3.51562,-0.00514,0.00848,-0.50337,-0.00218,0.49232,-7.38281,-0.34668,0.25505,0.0,0.01841,0.18578,1.6875,-0.4648,-0.02852,0.25,-0.44179,0.06273,-0.51875,0.47553,0.12582,-0.125,0.10431,-0.02519,-0.1375,0.00751,-0.26611,7.82274,0.00178,0.01855,-3.15042,0.27458,1.01728,-0.25,-0.00218,-0.191,4.21875,-0.00218,-0.00113,-5.18555,0.01714,0.00281,2.12536,0.012,0.43185,-4.04297,-0.19328,0.25749,0.125,-0.01841,-0.19018,-2.3125,0.43565,0.03324,-0.375,0.15953,0.07103,0.2,0.02608,-0.15937,-0.125,-0.42338,0.00072,-0.11875,-0.04285,-0.00087,-0.16779,5.0
0.5871,4,3.9,35.8,40.1,11,0.4028,0.1287,0.34685,-0.17304,1.43414,0.17955,-0.00811,-0.00797,0.12935,-0.29641,0.12616,1.42415,-0.14712,0.14556,-0.02656,0.22869,0.2378,-0.05783,1.04136,0.15706,0.02325,-0.00797,0.23284,-0.24744,0.05436,1.03748,-0.14712,0.09703,-0.02656,-0.00639,0.00746,-0.01491,0.01848,0.00832,1.14938,0.00324,-0.23171,3.72853,-0.00183,0.01307,-1.35494,0.28992,1.03134,-0.5,0.0,-0.2569,-4.83398,-0.00327,-0.01427,3.69141,-0.01714,0.0085,-0.39151,0.01854,0.49234,-7.03125,-0.25771,0.24489,-0.125,0.11965,0.18892,2.0,-0.47553,-0.03547,0.0,-0.29452,0.04806,-0.45625,0.43105,0.13543,0.0,0.1534,-0.02158,0.025,0.00545,-0.26612,8.26935,-0.00928,0.01854,-3.0946,0.3252,1.02519,-0.125,0.00109,-0.191,4.39453,-0.00873,-0.00115,-5.27344,0.00343,0.00281,2.18129,0.01745,0.43183,-3.95508,-0.18715,0.24791,0.0625,-0.20402,-0.19226,-2.5625,0.41417,0.04191,-0.25,0.22089,0.08068,0.09375,0.14573,-0.15766,0.0,-0.25771,-0.00978,-0.11875,0.0,-0.00054,-0.22372,5.0
0.6156,5,3.9,14.8,19.1,11,0.39388,0.13039,0.35752,-0.17106,1.43375,0.17894,-0.01045,0.00121,0.13246,-0.30759,0.12581,1.42423,-0.1476,0.1362,-0.03123,0.21869,0.2478,-0.06783,1.05136,0.16706,0.01325,0.00121,0.22284,-0.25744,0.06436,1.04748,-0.1476,0.10703,-0.03123,-0.0032,0.01065,-0.00852,0.01856,0.00831,1.14931,-0.00107,-0.23171,3.8173,-0.011,0.01307,-1.30255,0.3068,1.03987,-0.4375,-0.00982,-0.25691,-4.83398,0.00436,-0.01428,3.69141,-0.01714,0.00846,-0.44744,-0.00873,0.49233,-6.85547,-0.31293,0.23698,-0.1875,0.19021,0.19462,2.1875,-0.52155,-0.04655,0.125,-0.48474,0.03981,-0.30625,0.33134,0.14211,0.3125,0.18408,-0.01562,0.14375,-0.00484,-0.26612,8.3581,0.00097,0.01853,-3.14574,0.26078,1.03424,0.0,-0.00545,-0.191,4.48242,-0.02727,-0.00114,-5.27344,0.02914,0.00283,2.18129,-0.01091,0.43183,-3.95508,-0.17487,0.23705,0.125,-0.21783,-0.19703,-2.875,0.37736,0.04618,0.125,0.20249,0.09024,0.125,0.24697,-0.15514,0.0,-0.19021,-0.01469,-0.38125,-0.012,-0.00058,-0.11186,5.0
0.6488,6,4.3,13.5,18.7,10,0.3801,0.13292,0.3653,-0.16695,1.43082,0.17459,-0.01471,0.00666,0.13469,-0.3143,0.12093,1.41783,-0.14522,0.13022,-0.03645,0.20869,0.2578,-0.07783,1.06136,0.17459,0.00325,0.00666,0.21284,-0.26744,0.07436,1.05748,-0.14522,0.11703,-0.03645,0.00639,-0.01065,-0.01065,0.01855,0.00832,1.14924,1e-05,-0.2317,3.99484,-0.0055,0.01309,-1.30234,0.41417,1.05072,-0.625,-0.024,-0.25691,-4.6582,0.00873,-0.01427,3.51562,0.01371,0.00845,-0.50337,-0.00436,0.49233,-6.76758,-0.4065,0.22886,-0.1875,0.23777,0.20084,2.25,-0.5507,-0.05622,0.1875,-0.3068,0.02823,-0.45625,0.42951,0.15208,0.125,0.31293,-0.00872,0.0875,0.00492,-0.26611,8.5375,-0.0102,0.01855,-3.04034,0.49854,1.04554,-0.4375,0.00327,-0.191,4.6582,-0.00545,-0.00113,-5.27344,0.012,0.00283,2.18129,-0.00436,0.43186,-3.51562,-0.35128,0.22832,0.3125,-0.3206,-0.20449,-2.875,0.74705,0.06235,-0.75,0.35588,0.09764,0.09375,0.01381,-0.1496,0.0,-0.24544,-0.02348,-0.0625,0.01371,-0.00072,-0.16779,5.0
0.686,7,4.2,17.1,22.3,11,0.36998,0.13534,0.38783,-0.16222,1.43328,0.17171,-0.01493,0.02212,0.14444,-0.33598,0.1146,1.41789,-0.13952,0.11749,-0.0472,0.19869,0.2678,-0.08783,1.07136,0.17171,-0.00675,0.01666,0.20284,-0.27744,0.08436,1.06748,-0.13952,0.11749,-0.04645,0.00746,-0.00533,-0.00426,0.01852,0.00842,1.1493,-0.00377,-0.23168,3.99484,-0.00458,0.01307,-1.30234,0.46019,1.0633,-0.875,-0.00873,-0.2569,-4.6582,-0.00109,-0.01427,3.69141,0.0,0.00845,-0.50337,-0.00764,0.49232,-6.85547,-0.45406,0.21768,0.0,0.22089,0.20839,2.4375,-0.33441,-0.07114,0.1875,-0.41111,0.01969,-0.4,0.52155,0.16354,-0.1875,0.22089,-0.00091,0.075,-0.00377,-0.26611,8.5375,0.00096,0.01856,-3.04034,0.44025,1.05655,-0.4375,-0.01418,-0.191,4.6582,-0.01527,-0.00115,-5.18555,0.00857,0.00281,2.12536,0.01309,0.43189,-3.42773,-0.45252,0.21797,0.4375,-0.29299,-0.21217,-3.0625,0.43565,0.07283,-0.375,0.57064,0.109,-0.275,-0.01534,-0.14856,0.0625,-0.12885,-0.02846,-0.2375,0.00171,-0.00075,-0.16779,5.0
0.739,8,3.8,24.0,28.7,8,0.36354,0.13665,0.39704,-0.1598,1.43589,0.16935,-0.01647,0.02548,0.14826,-0.3455,0.10888,1.42198,-0.1361,0.11047,-0.0518,0.18869,0.2778,-0.09783,1.08136,0.16935,-0.01647,0.02548,0.19284,-0.28744,0.09436,1.07748,-0.1361,0.11047,-0.0518,-0.00959,0.01172,-0.02237,0.01846,0.00843,1.14942,0.00541,-0.23166,4.08361,-0.0055,0.01309,-1.24996,0.13959,1.07235,-0.375,-0.00764,-0.25691,-4.6582,-0.00218,-0.01427,3.69141,-0.00514,0.00845,-0.39151,0.00109,0.49234,-6.76758,-0.28685,0.20389,-0.0625,0.29759,0.21974,2.25,-0.30066,-0.08363,0.3125,-0.2393,0.0041,-0.3375,0.02148,0.16701,0.125,0.1534,0.00825,0.25,-0.00112,-0.26611,8.62626,0.00555,0.01856,-3.09148,0.24237,1.06835,-0.25,0.02727,-0.191,4.57031,0.00327,-0.00114,-5.27344,0.00857,0.00283,2.23722,0.00873,0.43188,-3.51562,-0.17487,0.20838,0.0,-0.29452,-0.22529,-2.8125,0.09204,0.08359,0.0,0.01227,0.11604,0.09375,0.09971,-0.14549,0.0625,-0.11045,-0.03574,-0.45,0.012,-0.00072,-0.22372,5.0
0.7992,9,4.6,36.2,41.2,10,0.35442,0.13781,0.41201,-0.15567,1.43481,0.16677,-0.01664,0.03783,0.15451,-0.36161,0.10525,1.42004,-0.13168,0.10034,-0.05811,0.17869,0.2878,-0.10783,1.09136,0.16677,-0.01664,0.03548,0.18284,-0.29744,0.10436,1.08748,-0.13168,0.10047,-0.05811,-0.00959,0.01172,-0.01385,0.0186,0.00845,1.14926,-0.00378,-0.23167,4.08361,0.00275,0.0131,-1.24996,0.29606,1.08039,-0.5,-0.01309,-0.25689,-4.57031,0.00109,-0.01427,3.51562,0.00686,0.00848,-0.44744,-0.00436,0.49234,-6.50391,-0.26078,0.19374,-0.0625,0.21322,0.23058,2.375,-0.10738,-0.09191,-0.0625,-0.2393,-0.00597,-0.24375,-0.01687,0.16653,0.0625,0.19635,0.01826,0.10625,-0.00327,-0.26611,8.71595,0.00557,0.01855,-3.03878,0.33134,1.07888,-0.375,-0.02073,-0.191,4.74609,-0.01091,-0.00115,-5.27344,-0.00343,0.0028,2.23722,0.00218,0.43188,-3.33984,-0.31293,0.19895,0.1875,-0.33748,-0.23887,-2.5625,0.42798,0.09121,-0.25,-0.04909,0.11393,-0.13125,0.09204,-0.14211,0.0625,-0.20862,-0.04585,-0.0125,0.0,-0.0009,-0.16779,5.0
