# args: {'layout': '14d', 'policy': '/home/waldo/soccerbot/model4/pretrained_model', 'iface': 'enp5s0', 'camera': 'zmq://192.168.123.164:55555', 'clamp': 0.01, 'duration': 20.0, 'fps': 30.0, 'device': None, 'rerun': True, 'no_rerun': False, 'record_path': None, 'no_display': False, 'dry_run': False, 'image_no_motors': False, 'leave_arms_engaged': True, 'log': None, 'kp': 60.0, 'kd': 1.5}
t,step,cam_ms,policy_ms,loop_ms,clamp_hits,max_target_gap,target_kLeftShoulderPitch,target_kLeftShoulderRoll,target_kLeftShoulderYaw,target_kLeftElbow,target_kLeftWristRoll,target_kLeftWristPitch,target_kLeftWristYaw,target_kRightShoulderPitch,target_kRightShoulderRoll,target_kRightShoulderYaw,target_kRightElbow,target_kRightWristRoll,target_kRightWristPitch,target_kRightWristYaw,cmd_kLeftShoulderPitch,cmd_kLeftShoulderRoll,cmd_kLeftShoulderYaw,cmd_kLeftElbow,cmd_kLeftWristRoll,cmd_kLeftWristPitch,cmd_kLeftWristYaw,cmd_kRightShoulderPitch,cmd_kRightShoulderRoll,cmd_kRightShoulderYaw,cmd_kRightElbow,cmd_kRightWristRoll,cmd_kRightWristPitch,cmd_kRightWristYaw,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.pitch,imu.roll,imu.yaw,kLeftAnklePitch.dq,kLeftAnklePitch.q,kLeftAnklePitch.tau,kLeftAnkleRoll.dq,kLeftAnkleRoll.q,kLeftAnkleRoll.tau,kLeftElbow.dq,kLeftElbow.q,kLeftElbow.tau,kLeftHipPitch.dq,kLeftHipPitch.q,kLeftHipPitch.tau,kLeftHipRoll.dq,kLeftHipRoll.q,kLeftHipRoll.tau,kLeftHipYaw.dq,kLeftHipYaw.q,kLeftHipYaw.tau,kLeftKnee.dq,kLeftKnee.q,kLeftKnee.tau,kLeftShoulderPitch.dq,kLeftShoulderPitch.q,kLeftShoulderPitch.tau,kLeftShoulderRoll.dq,kLeftShoulderRoll.q,kLeftShoulderRoll.tau,kLeftShoulderYaw.dq,kLeftShoulderYaw.q,kLeftShoulderYaw.tau,kLeftWristPitch.dq,kLeftWristPitch.q,kLeftWristPitch.tau,kLeftWristRoll.dq,kLeftWristRoll.q,kLeftWristRoll.tau,kLeftWristYaw.dq,kLeftWristYaw.q,kLeftWristYaw.tau,kRightAnklePitch.dq,kRightAnklePitch.q,kRightAnklePitch.tau,kRightAnkleRoll.dq,kRightAnkleRoll.q,kRightAnkleRoll.tau,kRightElbow.dq,kRightElbow.q,kRightElbow.tau,kRightHipPitch.dq,kRightHipPitch.q,kRightHipPitch.tau,kRightHipRoll.dq,kRightHipRoll.q,kRightHipRoll.tau,kRightHipYaw.dq,kRightHipYaw.q,kRightHipYaw.tau,kRightKnee.dq,kRightKnee.q,kRightKnee.tau,kRightShoulderPitch.dq,kRightShoulderPitch.q,kRightShoulderPitch.tau,kRightShoulderRoll.dq,kRightShoulderRoll.q,kRightShoulderRoll.tau,kRightShoulderYaw.dq,kRightShoulderYaw.q,kRightShoulderYaw.tau,kRightWristPitch.dq,kRightWristPitch.q,kRightWristPitch.tau,kRightWristRoll.dq,kRightWristRoll.q,kRightWristRoll.tau,kRightWristYaw.dq,kRightWristYaw.q,kRightWristYaw.tau,kWaistYaw.dq,kWaistYaw.q,kWaistYaw.tau,mode_machine
0.3103,0,3.6,306.0,310.2,13,0.45443,0.16357,0.31949,-0.15877,1.439,0.14913,-0.02944,-0.04111,0.11192,-0.28704,0.13755,1.43896,-0.14352,0.18315,-0.0193,0.26646,0.20833,-0.01813,0.99784,0.11762,0.02334,0.00388,0.27038,-0.20715,0.04221,0.99452,-0.14352,0.05688,0.02865,-0.00746,-0.00426,-0.01278,0.02836,0.00446,1.08211,0.00216,-0.22939,3.64725,-0.00366,0.00893,-1.09805,-0.00153,0.98782,-0.4375,-0.01745,-0.27081,-4.13086,-0.01745,-0.0049,2.72461,0.00514,0.00283,0.16779,-0.00327,0.49792,-7.64648,0.00153,0.27648,0.5625,-0.00307,0.19833,1.0,-0.01074,-0.00816,0.125,0.0,0.03335,-0.06875,0.0,0.10764,-0.0625,0.0,0.01388,-0.05625,0.0081,-0.25128,8.20288,-0.00834,0.01269,-2.86794,0.01227,0.98453,-0.25,0.00654,-0.20796,6.24023,-0.01418,1e-05,-5.27344,-0.01028,-0.00174,2.68466,-0.00218,0.42684,-1.66992,0.01841,0.28038,0.6875,0.00307,-0.19715,-1.375,0.0,0.03221,-0.125,-0.00614,0.04687,-0.025,0.0046,-0.14947,-0.1875,0.0,0.03864,-0.0125,0.02057,-0.0019,-0.27965,5.0
0.3488,1,4.5,12.8,17.9,13,0.44646,0.16465,0.32817,-0.15671,1.43803,0.14748,-0.03158,-0.03656,0.11255,-0.29499,0.13782,1.4391,-0.14127,0.17826,-0.02219,0.25646,0.21833,-0.02813,1.00784,0.12762,0.01334,-0.00612,0.26038,-0.21715,0.05221,1.00452,-0.14127,0.06688,0.01865,-0.01278,-0.0,-0.0,0.02821,0.00447,1.08238,0.00431,-0.2294,3.46943,0.00184,0.00893,-1.0981,0.36049,0.99589,-0.5,-0.01309,-0.2708,-4.21875,-0.00327,-0.00489,2.72461,0.02228,0.00281,0.16779,0.00764,0.49792,-7.73438,-0.22703,0.2719,-0.125,0.0,0.19769,0.5,-0.08283,-0.01002,-0.25,0.0675,0.03048,-0.51875,0.09971,0.11072,0.0625,-0.07363,0.01033,-0.31875,-0.00322,-0.2513,7.93443,2e-05,0.01268,-2.92162,0.30986,0.99264,-0.1875,0.00545,-0.20795,5.88867,0.00109,1e-05,-5.27344,0.00514,-0.00173,2.62873,0.00436,0.42683,-1.66992,-0.2347,0.27521,0.125,0.01687,-0.19672,-0.75,0.24544,0.03846,0.0,0.07977,0.05029,0.30625,0.03988,-0.14779,0.0625,-0.17181,0.03436,-0.0375,-0.01886,-0.00192,-0.16779,5.0
0.4218,2,3.7,48.6,53.0,13,0.43336,0.16715,0.33749,-0.15496,1.43769,0.14558,-0.03342,-0.02901,0.11486,-0.30334,0.13711,1.43936,-0.1402,0.17172,-0.02879,0.24646,0.22833,-0.03813,1.01784,0.13762,0.00334,-0.01612,0.25038,-0.22715,0.06221,1.01452,-0.1402,0.07688,0.00865,-0.00639,-0.01278,0.00107,0.02783,0.00452,1.08248,-0.00431,-0.22939,3.29161,-0.01283,0.0089,-1.09814,0.36509,1.00796,-0.625,0.0,-0.27077,-4.30664,-0.00654,-0.0049,2.54883,-0.012,0.00279,0.16779,0.0,0.49796,-7.82227,-0.36509,0.26277,0.0,0.07977,0.19755,0.9375,-0.29913,-0.01639,-0.125,-0.0859,0.02711,-0.70625,0.19788,0.11801,0.125,-0.24544,0.00227,-0.1625,0.01766,-0.25128,7.75569,0.00633,0.01269,-2.92268,0.41417,1.006,-0.5,0.00436,-0.20797,5.80078,-0.01527,3e-05,-5.27344,0.00686,-0.00173,2.68466,0.00109,0.42693,-2.10938,-0.31447,0.26394,0.375,0.04142,-0.19533,-1.5,0.34975,0.04675,0.0,0.30066,0.06146,-0.0875,0.03835,-0.14658,0.0625,-0.14113,0.02791,-0.33125,0.02228,-0.00189,-0.22372,5.0
0.4679,3,4.6,14.3,19.3,11,0.41921,0.16608,0.34236,-0.15346,1.4365,0.14311,-0.03284,-0.02538,0.11757,-0.30901,0.13501,1.43492,-0.13776,0.17282,-0.03027,0.23646,0.23833,-0.04813,1.02784,0.14311,-0.00666,-0.02538,0.24038,-0.23715,0.07221,1.02452,-0.13776,0.08688,-0.00135,-0.00426,0.00639,-0.01598,0.02749,0.00444,1.08255,0.01025,-0.22939,3.02479,-0.00639,0.00889,-1.04588,0.2347,1.0216,-0.6875,0.01091,-0.27078,-4.30664,0.0,-0.00495,2.63672,-0.00343,0.0028,0.16779,-0.00545,0.49796,-8.08594,-0.22243,0.24571,0.25,0.02915,0.1981,1.625,-0.01534,-0.03166,-0.25,-0.25771,0.01475,-0.35,0.12118,0.12962,0.25,-0.22089,-0.01093,-0.01875,0.00325,-0.2513,7.48723,-0.00554,0.01266,-2.97636,0.13959,1.01571,-0.0625,-0.012,-0.20798,5.71289,0.0,-7e-05,-5.36133,0.00857,-0.00174,2.68466,0.0,0.42695,-2.28516,-0.21936,0.24969,0.4375,0.01381,-0.19377,-2.125,0.15493,0.06507,-0.25,0.07977,0.07258,0.2,0.01074,-0.14472,0.0625,-0.0859,0.01568,-0.275,-0.01028,-0.00192,-0.22372,5.0
0.5182,4,4.0,29.2,33.8,11,0.40953,0.16743,0.356,-0.15221,1.43489,0.14199,-0.03493,-0.01697,0.12071,-0.32121,0.13354,1.43198,-0.13634,0.16503,-0.03639,0.22646,0.24833,-0.05813,1.03784,0.14199,-0.01666,-0.01697,0.23038,-0.24715,0.08221,1.03452,-0.13634,0.09688,-0.01135,-0.00533,0.00213,-0.00746,0.02772,0.00453,1.0825,-0.00054,-0.2294,3.20279,0.00824,0.00889,-1.1505,0.34975,1.0266,-0.5,0.00327,-0.2708,-4.30664,-0.00654,-0.00497,2.63672,0.02228,0.00276,0.16779,0.00109,0.49795,-7.99805,-0.27765,0.23845,0.0625,0.1672,0.19975,1.9375,-0.45252,-0.03799,0.125,-0.25771,0.00573,-0.3625,0.30833,0.13492,0.0,-0.09204,-0.01865,-0.29375,-0.00427,-0.25129,7.75569,-0.00365,0.01267,-2.92268,0.30833,1.02245,-0.125,0.01745,-0.20796,5.80078,-0.01091,-7e-05,-5.27344,0.00171,-0.00173,2.68466,0.01309,0.42692,-1.93359,-0.28225,0.24149,0.5,-0.06136,-0.19494,-2.5,0.29452,0.07226,-0.25,0.2393,0.08002,0.05625,0.03988,-0.14333,0.0625,-0.27612,0.00974,-0.2125,0.0,-0.00187,-0.22372,5.0
0.569,5,3.9,35.4,39.8,12,0.40212,0.16991,0.37134,-0.1495,1.4342,0.14195,-0.03986,-0.00661,0.12389,-0.33603,0.1335,1.42997,-0.13438,0.15334,-0.04187,0.21646,0.25833,-0.06813,1.04784,0.14195,-0.02666,-0.00697,0.22038,-0.25715,0.09221,1.04452,-0.13438,0.10688,-0.02135,-0.00746,-0.00213,-0.01065,0.02812,0.00444,1.08244,-0.00108,-0.22937,3.82506,0.00549,0.00892,-1.098,0.37429,1.03208,-0.3125,0.02182,-0.27076,-4.21875,0.00327,-0.00496,2.72461,-0.01886,0.00275,0.22372,-0.00873,0.49795,-7.55859,-0.28379,0.22903,0.0625,0.16567,0.20318,2.3125,-0.38656,-0.04881,0.125,-0.41724,-0.00258,-0.23125,0.05676,0.13745,0.0625,0.1534,-0.02106,0.0,0.00863,-0.25128,8.2926,-0.00742,0.0127,-2.81533,0.22243,1.02971,0.0625,0.03927,-0.20795,5.97656,-0.02073,-9e-05,-5.27344,0.024,-0.00173,2.62873,0.00109,0.42688,-1.49414,-0.21322,0.23189,0.375,-0.21169,-0.19742,-2.8125,0.60132,0.0778,-0.375,0.22089,0.09023,0.10625,0.1488,-0.14072,-0.0625,-0.44792,0.00071,-0.0375,-0.02743,-0.00192,-0.16779,5.0
0.6191,6,3.7,34.5,39.3,11,0.38902,0.17148,0.37878,-0.14831,1.43044,0.14005,-0.04147,0.00094,0.12645,-0.34199,0.13001,1.42385,-0.13244,0.14882,-0.04786,0.20646,0.26833,-0.07813,1.05784,0.14005,-0.03666,0.00094,0.21038,-0.26715,0.10221,1.05452,-0.13244,0.11688,-0.03135,-0.00746,0.01491,-0.00533,0.02872,0.00439,1.08246,0.0,-0.22939,3.91407,-0.00916,0.00892,-1.15031,0.37889,1.04142,-0.25,0.00545,-0.27087,-4.13086,-0.00764,-0.00494,2.8125,-0.00343,0.00275,0.11186,-0.01418,0.49787,-7.4707,-0.28685,0.21802,0.125,0.2255,0.20714,2.625,-0.54763,-0.05684,0.1875,-0.43565,-0.01331,-0.175,0.05216,0.13745,0.0625,0.25771,-0.01582,0.10625,0.00489,-0.25128,8.38162,-0.01016,0.0127,-2.86688,0.36509,1.03985,-0.0625,0.02291,-0.20797,6.24023,-0.01418,-6e-05,-5.18555,-0.01371,-0.00173,2.68466,0.01745,0.42663,-1.49414,-0.21936,0.22176,0.375,-0.20555,-0.20251,-3.125,0.42338,0.0858,0.0,0.3252,0.09766,0.10625,0.0813,-0.13909,0.0,-0.34361,-0.00941,-0.15625,0.012,-0.00197,-0.22372,5.0
0.6672,7,6.1,20.0,27.4,11,0.37736,0.1763,0.40408,-0.14548,1.4342,0.13816,-0.04256,0.01334,0.13223,-0.36621,0.1258,1.4283,-0.12787,0.13945,-0.05863,0.19646,0.27833,-0.08813,1.06784,0.13816,-0.04256,0.01094,0.20038,-0.27715,0.11221,1.06452,-0.12787,0.12688,-0.04135,-0.00959,0.00852,0.00426,0.0291,0.00445,1.08252,-0.00539,-0.2294,4.09189,-0.011,0.00892,-1.15026,0.42491,1.05684,-0.6875,-0.00327,-0.27092,-3.95508,0.00218,-0.00494,2.8125,0.00171,0.00277,0.16779,-0.01091,0.49783,-7.38281,-0.3068,0.20403,0.4375,0.23163,0.2188,2.5,-0.24083,-0.07484,0.1875,-0.26998,-0.025,-0.29375,-0.00307,0.13738,0.0625,0.19635,-0.0073,0.2125,0.00269,-0.25128,8.47134,-0.00094,0.0127,-2.81427,0.28532,1.05414,-0.25,0.00764,-0.20801,6.24023,-0.01745,-3e-05,-5.09766,0.00171,-0.00173,2.5728,0.00109,0.42667,-1.05469,-0.16107,0.20946,0.375,-0.25464,-0.21562,-2.8125,0.30373,0.10469,-0.4375,0.14726,0.11269,0.08125,0.02608,-0.13785,0.125,-0.30066,-0.02142,-0.11875,-0.00857,-0.00194,-0.22372,5.0
0.7046,8,5.4,16.1,22.6,10,0.37138,0.17704,0.41539,-0.14465,1.43613,0.13836,-0.04526,0.02162,0.13741,-0.37784,0.12426,1.42745,-0.12711,0.13112,-0.06415,0.18646,0.28833,-0.09813,1.07784,0.13836,-0.04526,0.02094,0.19038,-0.28715,0.12221,1.07452,-0.12711,0.13112,-0.05135,-0.0,0.00213,-0.0245,0.02932,0.00448,1.08239,-0.00108,-0.22939,4.09189,-0.00183,0.00893,-1.15026,0.23317,1.06475,-0.3125,0.01418,-0.27091,-4.04297,0.00764,-0.00494,2.63672,0.00686,0.00279,0.16779,-0.00436,0.4978,-7.4707,-0.21169,0.19701,0.125,0.23317,0.22849,2.5,-0.30833,-0.08255,0.1875,-0.25157,-0.03443,-0.10625,-0.00614,0.13686,0.0,0.30066,0.00095,0.13125,0.00267,-0.25129,8.38231,0.00274,0.01271,-2.76271,0.3835,1.06204,-0.25,0.00545,-0.20799,6.41602,-0.01309,-3e-05,-5.27344,-0.01028,-0.00174,2.62873,0.00109,0.42659,-1.23047,-0.24083,0.20292,0.3125,-0.29299,-0.22594,-2.8125,0.25464,0.1123,-0.25,0.23317,0.11965,0.09375,0.14573,-0.13499,0.0625,-0.22703,-0.03114,-0.2125,-0.036,-0.00205,-0.11186,5.0
0.7543,9,4.6,27.8,33.0,7,0.36205,0.1778,0.42786,-0.14235,1.43416,0.13811,-0.04467,0.03022,0.13796,-0.38986,0.12087,1.42551,-0.1235,0.1224,-0.06872,0.1778,0.29833,-0.10813,1.08784,0.13811,-0.04467,0.03022,0.18038,-0.29715,0.12087,1.08452,-0.1235,0.1224,-0.06135,-0.0,-0.01172,-0.02024,0.02925,0.00451,1.08224,0.00108,-0.22939,4.09189,-0.00916,0.00892,-1.15026,0.34054,1.07211,-0.25,0.01636,-0.2709,-4.04297,-0.00436,-0.00493,2.8125,-0.036,0.00277,0.16779,0.0,0.49782,-7.38281,-0.23777,0.19121,-0.0625,0.23623,0.23758,2.5,-0.28225,-0.09234,0.1875,-0.0675,-0.03842,-0.30625,-0.00153,0.13691,0.0,0.26998,0.01074,0.225,0.00433,-0.25128,8.47134,-0.00739,0.01271,-2.81427,0.4065,1.0717,-0.25,0.03491,-0.20798,6.41602,-0.01418,-3e-05,-5.09766,-0.00514,-0.00173,2.5728,-0.00654,0.4266,-1.05469,-0.2439,0.19478,0.1875,-0.29299,-0.23591,-2.75,0.3973,0.12053,-0.25,0.0859,0.12695,0.1375,0.03682,-0.13148,0.0625,-0.35588,-0.03915,-0.18125,-0.01886,-0.00273,-0.16779,5.0
