# args: {'layout': '14d', 'policy': '/home/waldo/soccerbot/model4/pretrained_model', 'iface': 'enp5s0', 'camera': 'zmq://192.168.123.164:55555', 'clamp': 0.01, 'duration': 20.0, 'fps': 30.0, 'device': None, 'rerun': True, 'no_rerun': False, 'record_path': None, 'no_display': False, 'dry_run': False, 'image_no_motors': False, 'leave_arms_engaged': True, 'log': None, 'kp': 60.0, 'kd': 1.5}
t,step,cam_ms,policy_ms,loop_ms,clamp_hits,max_target_gap,target_kLeftShoulderPitch,target_kLeftShoulderRoll,target_kLeftShoulderYaw,target_kLeftElbow,target_kLeftWristRoll,target_kLeftWristPitch,target_kLeftWristYaw,target_kRightShoulderPitch,target_kRightShoulderRoll,target_kRightShoulderYaw,target_kRightElbow,target_kRightWristRoll,target_kRightWristPitch,target_kRightWristYaw,cmd_kLeftShoulderPitch,cmd_kLeftShoulderRoll,cmd_kLeftShoulderYaw,cmd_kLeftElbow,cmd_kLeftWristRoll,cmd_kLeftWristPitch,cmd_kLeftWristYaw,cmd_kRightShoulderPitch,cmd_kRightShoulderRoll,cmd_kRightShoulderYaw,cmd_kRightElbow,cmd_kRightWristRoll,cmd_kRightWristPitch,cmd_kRightWristYaw,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.pitch,imu.roll,imu.yaw,kLeftAnklePitch.dq,kLeftAnklePitch.q,kLeftAnklePitch.tau,kLeftAnkleRoll.dq,kLeftAnkleRoll.q,kLeftAnkleRoll.tau,kLeftElbow.dq,kLeftElbow.q,kLeftElbow.tau,kLeftHipPitch.dq,kLeftHipPitch.q,kLeftHipPitch.tau,kLeftHipRoll.dq,kLeftHipRoll.q,kLeftHipRoll.tau,kLeftHipYaw.dq,kLeftHipYaw.q,kLeftHipYaw.tau,kLeftKnee.dq,kLeftKnee.q,kLeftKnee.tau,kLeftShoulderPitch.dq,kLeftShoulderPitch.q,kLeftShoulderPitch.tau,kLeftShoulderRoll.dq,kLeftShoulderRoll.q,kLeftShoulderRoll.tau,kLeftShoulderYaw.dq,kLeftShoulderYaw.q,kLeftShoulderYaw.tau,kLeftWristPitch.dq,kLeftWristPitch.q,kLeftWristPitch.tau,kLeftWristRoll.dq,kLeftWristRoll.q,kLeftWristRoll.tau,kLeftWristYaw.dq,kLeftWristYaw.q,kLeftWristYaw.tau,kRightAnklePitch.dq,kRightAnklePitch.q,kRightAnklePitch.tau,kRightAnkleRoll.dq,kRightAnkleRoll.q,kRightAnkleRoll.tau,kRightElbow.dq,kRightElbow.q,kRightElbow.tau,kRightHipPitch.dq,kRightHipPitch.q,kRightHipPitch.tau,kRightHipRoll.dq,kRightHipRoll.q,kRightHipRoll.tau,kRightHipYaw.dq,kRightHipYaw.q,kRightHipYaw.tau,kRightKnee.dq,kRightKnee.q,kRightKnee.tau,kRightShoulderPitch.dq,kRightShoulderPitch.q,kRightShoulderPitch.tau,kRightShoulderRoll.dq,kRightShoulderRoll.q,kRightShoulderRoll.tau,kRightShoulderYaw.dq,kRightShoulderYaw.q,kRightShoulderYaw.tau,kRightWristPitch.dq,kRightWristPitch.q,kRightWristPitch.tau,kRightWristRoll.dq,kRightWristRoll.q,kRightWristRoll.tau,kRightWristYaw.dq,kRightWristYaw.q,kRightWristYaw.tau,kWaistYaw.dq,kWaistYaw.q,kWaistYaw.tau,mode_machine
0.3487,0,15.3,331.7,347.5,13,0.47946,0.12157,0.21629,-0.18411,1.4713,0.16634,-0.04046,-0.13463,0.10037,-0.17218,0.15369,1.4512,-0.15117,0.24007,0.02035,0.27345,0.20784,-0.01773,1.00183,0.10983,0.0428,-0.02772,0.27548,-0.18642,0.01508,0.99736,-0.15117,0.05733,0.02855,-0.0032,0.00852,-0.01065,0.01382,0.00758,1.04672,-0.00055,-0.22832,-0.61556,-0.00275,0.00433,-0.88678,0.00153,0.99184,-0.6875,-0.01418,-0.27011,-5.71289,0.00218,-0.00913,2.98828,0.02057,0.01065,-0.89489,0.012,0.4946,-10.19531,-0.00307,0.28344,0.25,0.0,0.19782,1.0,-0.0046,-0.00773,0.0625,0.01841,0.05281,-0.09375,-0.02301,0.0998,-0.0625,-0.00614,-0.01771,-0.04375,0.00053,-0.25821,3.65367,0.00276,0.00139,-3.16251,0.0,0.98737,-0.3125,0.02618,-0.20842,2.72461,-0.00436,-0.00196,-5.625,0.00343,-0.00489,3.52362,0.01636,0.43213,-7.91016,0.00307,0.28549,0.4375,-0.0046,-0.19641,-1.3125,-0.0046,0.00506,0.0,0.0,0.04731,-0.025,-0.00767,-0.1487,-0.125,0.0,0.03857,-0.0125,-0.00171,-0.00297,-0.16779,5.0
0.3636,1,5.2,8.8,14.8,12,0.47947,0.12277,0.22353,-0.18385,1.47133,0.16707,-0.04166,-0.1302,0.1025,-0.17757,0.15431,1.45282,-0.1507,0.23725,0.01568,0.26345,0.21784,-0.02773,1.01183,0.11983,0.0328,-0.03772,0.26548,-0.17757,0.02508,1.00736,-0.1507,0.06733,0.01855,-0.00107,0.00213,-0.00746,0.01386,0.0075,1.04673,-0.00545,-0.22835,-0.79244,-0.01103,0.00441,-0.88628,0.01534,0.99186,0.0625,0.00109,-0.27021,-5.71289,-0.00545,-0.00912,2.98828,0.00857,0.01063,-0.83896,-0.00436,0.4946,-10.2832,-0.0092,0.28336,-0.375,-0.02148,0.1977,0.625,0.0,-0.00777,-0.3125,-0.03682,0.05278,-0.575,-0.00307,0.09972,0.25,-0.02454,-0.0178,-0.5625,-0.00273,-0.25822,3.3854,0.01567,0.00137,-3.11135,0.02148,0.98751,0.375,0.00654,-0.20844,2.72461,-0.00764,-0.00195,-5.625,-0.00686,-0.0049,3.52362,-0.024,0.4319,-8.17383,-0.01687,0.28549,-0.125,0.02301,-0.19622,-0.125,0.02915,0.00514,0.5625,0.07363,0.04742,0.575,-0.00307,-0.14865,-0.1875,-0.04909,0.03852,-0.53125,-0.03257,-0.00299,-0.11186,5.0
0.4189,2,3.4,32.7,36.5,11,0.46392,0.12426,0.23129,-0.18209,1.47172,0.16616,-0.04273,-0.12458,0.10533,-0.18473,0.15252,1.45538,-0.14758,0.23256,0.00878,0.25345,0.22784,-0.03773,1.02183,0.12983,0.0228,-0.04772,0.25548,-0.18473,0.03508,1.01736,-0.14758,0.07733,0.00878,-0.00426,-0.0,-0.01385,0.01406,0.00746,1.0468,-0.0016,-0.22835,-0.70379,0.00825,0.00438,-0.9388,0.65501,1.0078,-0.75,0.0,-0.27041,-5.625,-0.01745,-0.00912,2.98828,0.0,0.01053,-0.83896,0.00436,0.49456,-10.2832,-0.24083,0.27259,-0.375,0.10584,0.1978,0.875,-0.27458,-0.01425,-0.25,-0.17181,0.0459,-0.51875,0.17641,0.10902,0.25,-0.26384,-0.02659,-0.30625,0.00163,-0.25823,3.47464,-0.0083,0.00136,-3.1631,0.63353,1.00285,-0.4375,0.00654,-0.20861,2.72461,0.00654,-0.00185,-5.625,0.00514,-0.00491,3.46768,0.01854,0.43182,-7.99805,-0.34208,0.27464,0.0625,0.32214,-0.1851,-0.1875,0.28992,0.01104,0.5,0.45406,0.05702,-0.075,-0.01994,-0.14934,-0.1875,-0.35588,0.02851,-0.05,-0.00857,-0.00301,-0.16779,5.0
0.4632,3,4.6,39.3,44.3,11,0.45098,0.12403,0.23915,-0.18023,1.47363,0.16605,-0.04193,-0.1205,0.10833,-0.19104,0.1506,1.45635,-0.14584,0.23149,0.0042,0.24345,0.23784,-0.04773,1.03183,0.13983,0.0128,-0.05772,0.24548,-0.19104,0.04508,1.02736,-0.14584,0.08733,0.0042,-0.00852,0.00213,0.00852,0.01412,0.00741,1.04672,0.00435,-0.22835,-0.70379,0.00369,0.00438,-0.9388,0.20862,1.02265,-1.0625,0.01309,-0.27042,-5.71289,-0.02073,-0.00897,2.8125,-0.00857,0.01037,-0.78303,-0.01527,0.49456,-10.19531,-0.04295,0.26727,-0.3125,-0.01074,0.19936,0.9375,-0.18561,-0.02223,0.0625,-0.01841,0.04377,-0.6375,0.09971,0.11377,0.0625,-0.09817,-0.03193,-0.25625,0.00054,-0.25822,3.65367,-0.00277,0.00137,-3.16251,0.18715,1.01793,-0.6875,0.01527,-0.20863,2.72461,0.00109,-0.00154,-5.71289,0.00857,-0.00493,3.57955,0.00436,0.43182,-7.99805,-0.12732,0.26704,0.1875,0.28685,-0.17921,-0.375,0.2255,0.02036,0.125,0.03068,0.07016,-0.19375,0.00767,-0.14941,-0.1875,-0.00614,0.01928,0.0,-0.02057,-0.00299,-0.22372,5.0
0.4912,4,5.8,20.9,27.9,11,0.43861,0.12517,0.24865,-0.17987,1.47096,0.16653,-0.04296,-0.1129,0.11057,-0.19937,0.14887,1.45457,-0.14441,0.22662,-0.0015,0.23345,0.24784,-0.05773,1.04183,0.14983,0.0028,-0.06772,0.23548,-0.19937,0.05508,1.03736,-0.14441,0.09733,-0.0015,-0.00639,0.00959,0.00426,0.01445,0.00756,1.04676,0.00595,-0.22834,-0.43867,-0.00456,0.00436,-0.88728,0.14573,1.03235,-0.9375,0.0,-0.27052,-5.625,-0.01963,-0.00889,2.90039,0.00686,0.01031,-0.78303,-0.00982,0.49456,-9.84375,-0.09664,0.25891,-0.3125,-0.01534,0.20034,1.5,-0.04602,-0.0309,-0.25,-0.12272,0.03407,-0.53125,0.15033,0.12406,0.0,-0.13499,-0.04194,-0.175,0.00162,-0.25821,3.92248,-0.00277,0.0014,-3.10959,0.13652,1.02587,-0.5,0.01527,-0.20865,2.90039,-0.024,-0.00147,-5.80078,0.02057,-0.00497,3.57955,-0.01636,0.43181,-7.64648,-0.04909,0.25851,0.0,0.35895,-0.16785,-1.625,0.12272,0.03462,0.0,0.1534,0.07852,-0.25,0.07363,-0.14848,-0.1875,-0.0675,0.01345,-0.15625,0.02057,-0.00296,-0.22372,5.0
0.5219,5,4.6,20.3,25.2,12,0.43101,0.12793,0.2636,-0.17572,1.47238,0.16465,-0.04551,-0.10445,0.11611,-0.2138,0.14504,1.45753,-0.13913,0.21608,-0.01034,0.22345,0.25784,-0.06773,1.05183,0.15983,-0.0072,-0.07772,0.22548,-0.20937,0.06508,1.04736,-0.13913,0.10733,-0.01034,-0.01065,-0.00533,-0.02024,0.01469,0.00754,1.04685,-0.00221,-0.22833,-0.26178,-0.01468,0.00441,-0.88778,0.38503,1.04137,-0.5625,0.0,-0.27061,-5.53711,-0.00982,-0.0089,2.98828,0.01886,0.01042,-0.89489,-0.01309,0.49457,-9.93164,-0.18715,0.25282,-1.0,0.09511,0.20279,2.375,-0.41571,-0.04053,-0.3125,-0.48474,0.02657,-0.7625,0.51082,0.13386,0.125,-0.42951,-0.0524,-0.29375,0.00326,-0.25818,4.19129,-0.01291,0.00143,-3.05668,0.32827,1.03563,-0.25,-0.00654,-0.20864,2.98828,-0.01745,-0.0015,-5.80078,0.0,-0.00497,3.52362,-0.01745,0.43182,-7.4707,-0.44179,0.25059,-0.125,0.00767,-0.16247,-2.375,0.33748,0.04357,0.375,0.4786,0.08889,-0.13125,0.0767,-0.14753,0.0,-0.18408,0.00646,-0.18125,-0.01714,-0.00295,-0.22372,5.0
0.5682,6,4.5,32.9,38.1,11,0.41419,0.13028,0.27087,-0.17471,1.46768,0.16464,-0.04793,-0.09699,0.11792,-0.22116,0.1437,1.4534,-0.13868,0.21228,-0.01704,0.21345,0.26784,-0.07773,1.06183,0.16464,-0.0172,-0.08772,0.21548,-0.21937,0.07508,1.05736,-0.13868,0.11733,-0.01704,-0.00746,-0.00426,-0.01065,0.01471,0.00736,1.0468,-0.00216,-0.22832,-0.35002,0.00366,0.0044,-0.9398,0.50008,1.0535,-0.875,0.00218,-0.27076,-5.53711,-0.00545,-0.00894,3.07617,0.012,0.01057,-0.89489,-0.00873,0.49459,-9.93164,-0.29913,0.24462,-0.9375,0.20249,0.20892,2.5,-0.35282,-0.05188,-0.25,-0.69336,0.0153,-0.3875,0.41264,0.14309,0.3125,-0.34975,-0.06458,-0.26875,0.00159,-0.25816,4.10151,0.0046,0.00146,-3.10901,0.29606,1.04766,-0.3125,0.01636,-0.20865,2.98828,0.00654,-0.0017,-5.71289,0.00514,-0.00493,3.52362,0.00109,0.43175,-7.55859,-0.57064,0.2395,0.0,-0.17948,-0.16555,-2.4375,0.56604,0.05486,0.0,0.33134,0.09754,0.1375,0.24544,-0.14614,0.0,-0.37429,-0.00104,0.03125,-0.01028,-0.00288,-0.16779,5.0
0.585,7,4.2,11.9,16.7,10,0.40469,0.13157,0.28613,-0.17354,1.46897,0.16587,-0.04752,-0.08793,0.1208,-0.23479,0.14213,1.45832,-0.13631,0.2082,-0.02676,0.20345,0.27784,-0.08773,1.07183,0.16587,-0.0272,-0.08793,0.20548,-0.22937,0.08508,1.06736,-0.13631,0.12733,-0.02676,-0.00213,-0.00107,0.00213,0.01459,0.00717,1.04685,0.00543,-0.22834,-0.61556,0.00369,0.00442,-0.88678,0.02301,1.06428,-0.9375,-0.00873,-0.27087,-5.53711,0.01309,-0.00898,2.90039,-0.012,0.01055,-0.83896,-0.00109,0.49462,-10.01953,-0.18408,0.23453,-0.5,0.33134,0.22009,1.625,-0.39577,-0.06658,0.5625,-0.06136,0.00493,-0.6375,0.08283,0.14968,0.3125,-0.1534,-0.07247,-0.125,-0.00594,-0.25817,3.74345,0.01385,0.00145,-3.11018,0.06596,1.05598,-0.4375,0.00764,-0.20868,2.90039,-0.01091,-0.00171,-5.53711,0.02571,-0.00493,3.46768,0.01091,0.43169,-7.82227,-0.05216,0.23306,-0.25,-0.10584,-0.17031,-2.3125,0.03068,0.06488,0.125,0.19021,0.10673,-0.2125,0.03988,-0.14367,0.0625,-0.05522,-0.00546,-0.18125,0.01886,-0.00285,-0.16779,5.0
0.6546,8,5.1,47.2,52.7,10,0.39362,0.1345,0.29841,-0.17152,1.46857,0.16573,-0.04878,-0.07965,0.12676,-0.24736,0.13669,1.45924,-0.13074,0.19787,-0.03489,0.19345,0.28784,-0.09773,1.08183,0.16573,-0.0372,-0.07965,0.19548,-0.23937,0.09508,1.07736,-0.13074,0.13733,-0.03489,-0.01172,-0.00852,-0.00213,0.0145,0.00717,1.04676,0.00434,-0.22836,-0.70379,2e-05,0.0044,-0.9388,0.4065,1.07495,-0.875,0.00218,-0.27085,-5.71289,-0.01854,-0.00898,2.90039,-0.01028,0.01055,-0.78303,-0.00654,0.49461,-10.19531,-0.40344,0.22422,-0.875,0.35742,0.23103,2.1875,-0.50161,-0.07907,0.3125,-0.41111,-0.01002,-0.45625,0.14266,0.15792,0.0625,-0.28839,-0.08206,0.0375,0.00325,-0.25818,3.74345,-0.01107,0.00142,-3.11018,0.4694,1.06685,-0.4375,0.00764,-0.20869,2.8125,-0.01745,-0.0017,-5.53711,-0.00514,-0.00496,3.46768,0.00764,0.43169,-7.73438,-0.43258,0.22021,-0.125,-0.3068,-0.17894,-2.75,0.5599,0.08174,-0.4375,0.25771,0.11846,0.175,0.05369,-0.14146,0.0625,-0.21476,-0.0146,-0.36875,0.00686,-0.00305,-0.16779,5.0
0.6849,9,4.6,24.5,30.2,10,0.38906,0.13327,0.30306,-0.17129,1.46962,0.16747,-0.0481,-0.07737,0.12692,-0.25043,0.13679,1.46145,-0.13204,0.19645,-0.03841,0.18345,0.29784,-0.10773,1.09183,0.16747,-0.0472,-0.07737,0.18548,-0.24937,0.10508,1.08736,-0.13204,0.14733,-0.03841,-0.01278,0.01172,-0.01278,0.0144,0.00717,1.04686,-0.00162,-0.22838,-0.79244,0.00275,0.00444,-0.88628,0.00614,1.08056,-0.3125,-0.00764,-0.27091,-5.71289,0.01963,-0.009,2.8125,-0.02057,0.01061,-0.83896,-0.00436,0.49461,-10.19531,-0.20095,0.20832,-0.5,0.1488,0.24218,2.125,-0.03068,-0.08678,-0.25,-0.14726,-0.0174,-1.03125,0.0859,0.16157,0.0,0.01227,-0.08716,0.4375,0.00054,-0.25819,3.47464,-0.00092,0.0014,-3.1631,-0.0092,1.07709,0.0,0.00109,-0.2087,2.72461,-0.00873,-0.00176,-5.625,-0.00171,-0.00494,3.52362,0.00982,0.43164,-7.82227,-0.11812,0.21302,-0.5,-0.29452,-0.191,-2.5,0.02608,0.08448,0.5625,0.0675,0.12772,0.55,0.00614,-0.13994,0.3125,-0.12885,-0.02344,-0.4625,0.00171,-0.00295,-0.22372,5.0
