# args: {'layout': '14d', 'policy': '/home/waldo/soccerbot/model4/pretrained_model', 'iface': 'enp5s0', 'camera': 'zmq://192.168.123.164:55555', 'clamp': 0.01, 'duration': 20.0, 'fps': 30.0, 'device': None, 'rerun': True, 'no_rerun': False, 'record_path': None, 'no_display': False, 'dry_run': False, 'image_no_motors': False, 'leave_arms_engaged': True, 'log': None, 'kp': 60.0, 'kd': 1.5}
t,step,cam_ms,policy_ms,loop_ms,clamp_hits,max_target_gap,target_kLeftShoulderPitch,target_kLeftShoulderRoll,target_kLeftShoulderYaw,target_kLeftElbow,target_kLeftWristRoll,target_kLeftWristPitch,target_kLeftWristYaw,target_kRightShoulderPitch,target_kRightShoulderRoll,target_kRightShoulderYaw,target_kRightElbow,target_kRightWristRoll,target_kRightWristPitch,target_kRightWristYaw,cmd_kLeftShoulderPitch,cmd_kLeftShoulderRoll,cmd_kLeftShoulderYaw,cmd_kLeftElbow,cmd_kLeftWristRoll,cmd_kLeftWristPitch,cmd_kLeftWristYaw,cmd_kRightShoulderPitch,cmd_kRightShoulderRoll,cmd_kRightShoulderYaw,cmd_kRightElbow,cmd_kRightWristRoll,cmd_kRightWristPitch,cmd_kRightWristYaw,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.pitch,imu.roll,imu.yaw,kLeftAnklePitch.dq,kLeftAnklePitch.q,kLeftAnklePitch.tau,kLeftAnkleRoll.dq,kLeftAnkleRoll.q,kLeftAnkleRoll.tau,kLeftElbow.dq,kLeftElbow.q,kLeftElbow.tau,kLeftHipPitch.dq,kLeftHipPitch.q,kLeftHipPitch.tau,kLeftHipRoll.dq,kLeftHipRoll.q,kLeftHipRoll.tau,kLeftHipYaw.dq,kLeftHipYaw.q,kLeftHipYaw.tau,kLeftKnee.dq,kLeftKnee.q,kLeftKnee.tau,kLeftShoulderPitch.dq,kLeftShoulderPitch.q,kLeftShoulderPitch.tau,kLeftShoulderRoll.dq,kLeftShoulderRoll.q,kLeftShoulderRoll.tau,kLeftShoulderYaw.dq,kLeftShoulderYaw.q,kLeftShoulderYaw.tau,kLeftWristPitch.dq,kLeftWristPitch.q,kLeftWristPitch.tau,kLeftWristRoll.dq,kLeftWristRoll.q,kLeftWristRoll.tau,kLeftWristYaw.dq,kLeftWristYaw.q,kLeftWristYaw.tau,kRightAnklePitch.dq,kRightAnklePitch.q,kRightAnklePitch.tau,kRightAnkleRoll.dq,kRightAnkleRoll.q,kRightAnkleRoll.tau,kRightElbow.dq,kRightElbow.q,kRightElbow.tau,kRightHipPitch.dq,kRightHipPitch.q,kRightHipPitch.tau,kRightHipRoll.dq,kRightHipRoll.q,kRightHipRoll.tau,kRightHipYaw.dq,kRightHipYaw.q,kRightHipYaw.tau,kRightKnee.dq,kRightKnee.q,kRightKnee.tau,kRightShoulderPitch.dq,kRightShoulderPitch.q,kRightShoulderPitch.tau,kRightShoulderRoll.dq,kRightShoulderRoll.q,kRightShoulderRoll.tau,kRightShoulderYaw.dq,kRightShoulderYaw.q,kRightShoulderYaw.tau,kRightWristPitch.dq,kRightWristPitch.q,kRightWristPitch.tau,kRightWristRoll.dq,kRightWristRoll.q,kRightWristRoll.tau,kRightWristYaw.dq,kRightWristYaw.q,kRightWristYaw.tau,kWaistYaw.dq,kWaistYaw.q,kWaistYaw.tau,mode_machine
0.3412,0,11.9,324.9,337.2,14,0.43499,0.08657,0.2535,-0.16477,1.42884,0.15818,-0.04821,-0.13886,0.0602,-0.22738,0.17461,1.423,-0.19448,0.2454,0.01465,0.27382,0.19688,-0.01777,1.00386,0.1172,0.06393,0.00572,0.28005,-0.20047,0.01378,1.00129,-0.128,0.05773,-0.01176,-0.00426,-0.00107,-0.01172,0.01165,0.00728,1.02889,0.00054,-0.23181,1.07188,-0.00091,-0.00066,-0.94383,0.0,0.99385,-0.5625,-0.00764,-0.25795,-5.71289,0.0,0.00178,1.31836,0.00686,0.02377,-1.95756,-0.00982,0.49242,-9.49219,-0.0046,0.28381,0.25,0.00307,0.18689,1.3125,-0.01841,-0.00774,0.125,0.0,0.07393,-0.1625,0.00153,0.10722,-0.0625,0.03068,0.01576,-0.08125,-0.00052,-0.26621,5.53489,-0.00276,0.01262,-3.18916,0.00307,0.99129,-0.25,-0.00545,-0.19706,3.07617,-0.02291,-0.00179,-5.625,0.0,-0.00592,3.46768,0.00654,0.43597,-6.76758,0.0092,0.29007,0.1875,0.00153,-0.19048,-1.5,0.0,0.0038,0.125,-0.01227,0.04772,-0.0375,-0.0046,-0.118,0.25,0.00614,-0.02179,0.0,0.00343,-0.0025,-0.16779,5.0
0.3566,1,5.4,8.9,15.3,14,0.43467,0.09062,0.25662,-0.16154,1.42854,0.15539,-0.04669,-0.13643,0.06388,-0.23169,0.17208,1.42561,-0.19117,0.2393,0.00764,0.26382,0.20688,-0.02777,1.01386,0.1272,0.05393,-0.00428,0.27005,-0.21047,0.02378,1.01129,-0.138,0.06773,-0.00176,-0.00213,0.00639,-0.00639,0.01171,0.0071,1.02893,0.00377,-0.23186,0.80507,-0.0009,-0.00072,-0.99534,0.01381,0.99388,0.0625,-0.01309,-0.258,-5.80078,0.00545,0.00178,1.40625,-0.00171,0.02376,-1.95756,0.00436,0.49233,-9.84375,-0.03221,0.28371,-0.4375,-0.01381,0.18674,0.6875,0.0092,-0.00777,0.125,-0.03068,0.07389,-0.575,0.00153,0.10726,0.25,-0.04909,0.01568,-0.575,0.01019,-0.26629,5.35562,-0.00468,0.01249,-3.19024,0.02761,0.9915,0.375,0.012,-0.19706,3.07617,-0.00873,-0.00179,-5.53711,-0.00686,-0.00593,3.41175,0.0,0.43577,-6.85547,-0.03068,0.29008,-0.1875,0.00153,-0.19045,-0.9375,0.0046,0.0038,0.0625,0.04909,0.04782,0.575,-0.01994,-0.11801,-0.375,0.04909,-0.02178,0.5625,-0.00857,-0.0025,-0.16779,5.0
0.4062,2,3.3,27.6,31.2,13,0.42093,0.09345,0.26316,-0.15828,1.43022,0.15269,-0.04802,-0.13367,0.06521,-0.23654,0.16975,1.42955,-0.18726,0.23258,0.00184,0.25382,0.21688,-0.03777,1.02386,0.1372,0.04393,-0.01428,0.26005,-0.22047,0.03378,1.02129,-0.148,0.07773,0.00184,-0.0032,-0.00107,-0.02024,0.01188,0.00714,1.02897,0.00864,-0.23183,0.98266,0.00737,-0.0007,-0.89131,0.62893,1.00977,-0.75,-0.00327,-0.25797,-5.80078,0.00436,0.00179,1.40625,0.00514,0.02381,-1.95756,0.0,0.49216,-9.66797,-0.21783,0.27301,-0.4375,0.02915,0.18606,1.0,-0.25617,-0.01444,-0.25,-0.0859,0.06779,-0.71875,0.35588,0.11635,0.0,-0.38043,0.00708,-0.15,0.00588,-0.26629,5.44562,0.00088,0.01247,-3.13772,0.65348,1.00862,-0.5625,0.00218,-0.19707,3.07617,-0.00545,-0.00179,-5.53711,0.00514,-0.00593,3.41175,0.00218,0.43557,-6.67969,-0.29146,0.27974,0.0,-0.05676,-0.19039,-1.1875,0.59672,0.01212,0.0,0.42951,0.05797,-0.025,-0.30526,-0.13122,-0.0625,0.30066,-0.01091,0.1375,-0.024,-0.00266,-0.11186,5.0
0.427,3,3.8,14.1,18.6,13,0.40587,0.09352,0.27094,-0.15543,1.42983,0.15083,-0.04825,-0.12972,0.07075,-0.24471,0.16657,1.42712,-0.18484,0.22933,-0.00192,0.24382,0.22688,-0.04777,1.03386,0.1472,0.03393,-0.02428,0.25005,-0.23047,0.04378,1.03129,-0.158,0.08773,-0.00192,0.0032,0.00426,0.00959,0.01184,0.00716,1.02899,0.00159,-0.23184,1.07188,-0.01008,-0.00069,-0.94383,0.28072,1.02432,-0.5625,-0.00327,-0.25799,-5.71289,0.00109,0.00179,1.40625,-0.01543,0.02373,-2.01349,-0.00436,0.49217,-9.4043,-0.09511,0.26754,-0.8125,0.03528,0.18699,1.5,-0.25157,-0.02202,-0.4375,-0.17181,0.06698,-1.21875,0.16567,0.12115,0.5,-0.27612,-4e-05,-0.55,-0.00044,-0.26629,5.53489,-0.01567,0.01248,-3.18916,0.35282,1.02125,-0.3125,0.0,-0.19706,3.16406,0.0,-0.00178,-5.625,-0.00686,-0.00593,3.46768,-0.00654,0.43557,-6.76758,-0.17027,0.27203,-0.3125,-0.01074,-0.19097,-1.875,0.30986,0.02386,0.3125,0.28839,0.06994,0.1375,-0.17334,-0.13564,-0.625,0.2393,-0.00358,0.01875,0.00171,-0.00256,-0.22372,5.0
0.4676,4,5.5,19.2,25.8,12,0.39588,0.09621,0.28228,-0.15146,1.42835,0.14828,-0.04962,-0.12345,0.07381,-0.25465,0.16299,1.42777,-0.18026,0.21983,-0.00889,0.23382,0.23688,-0.05777,1.04386,0.14828,0.02393,-0.03428,0.24005,-0.24047,0.05378,1.04129,-0.168,0.09773,-0.00889,-0.01278,-0.00852,-0.01491,0.01194,0.00718,1.02902,0.00214,-0.23183,1.07188,-0.00366,-0.00068,-0.94383,0.45559,1.03845,-1.0,-0.012,-0.258,-5.71289,0.0,0.00179,1.40625,0.012,0.0238,-1.95756,-0.00218,0.49217,-9.58008,-0.17641,0.25881,-0.75,0.16414,0.19011,1.8125,-0.38043,-0.03508,-0.0625,-0.43565,0.05254,-0.44375,0.4648,0.13476,0.0,-0.38656,-0.01203,-0.175,-0.0075,-0.26629,5.53489,0.0019,0.01249,-3.18916,0.42184,1.03189,-0.4375,0.00982,-0.19706,3.07617,-0.01309,-0.00178,-5.71289,0.02228,-0.00592,3.41175,0.02727,0.43559,-6.76758,-0.30066,0.26,0.0,-0.01227,-0.19105,-2.5,0.53229,0.04024,-0.4375,0.27612,0.08017,0.06875,-0.4065,-0.14884,-0.125,-0.00614,-0.00095,-0.0125,-0.03085,-0.00248,-0.16779,5.0
0.5048,5,3.4,25.0,29.6,11,0.39321,0.10111,0.2924,-0.1469,1.43097,0.14539,-0.04944,-0.11902,0.07818,-0.26294,0.15925,1.43515,-0.17484,0.20928,-0.01563,0.22382,0.24688,-0.06777,1.05386,0.14539,0.01393,-0.04428,0.23005,-0.25047,0.06378,1.05129,-0.17484,0.10773,-0.01563,0.00213,-0.00213,-0.00959,0.01179,0.00708,1.02906,0.00053,-0.23183,0.89386,-0.00458,-0.0007,-0.94332,0.38656,1.04542,-0.6875,-0.00545,-0.25804,-5.80078,-0.00436,0.00178,1.49414,0.01886,0.0238,-2.06942,-0.00436,0.49217,-9.93164,-0.17641,0.25458,-1.125,0.04755,0.19319,2.375,-0.35435,-0.04214,-0.3125,-0.49087,0.04594,-0.66875,0.05829,0.13941,0.3125,-0.23317,-0.0209,-0.46875,-0.01071,-0.26629,5.35562,0.00192,0.01247,-3.19024,0.35588,1.04194,-0.375,-0.00436,-0.19707,3.07617,-0.02727,-0.00179,-5.53711,-0.00686,-0.00592,3.35582,-0.00436,0.43557,-6.76758,-0.42491,0.25365,-0.125,-0.04755,-0.19111,-3.0,0.33901,0.04603,0.1875,0.33748,0.08955,-0.075,-0.33287,-0.15323,-0.5625,-0.15953,-0.00176,-0.16875,-0.01028,-0.00238,-0.22372,5.0
0.5248,6,4.5,11.1,16.1,11,0.38348,0.10441,0.3018,-0.14362,1.42833,0.14434,-0.05106,-0.11387,0.07754,-0.27052,0.15722,1.43559,-0.17323,0.20175,-0.02256,0.21382,0.25688,-0.07777,1.06386,0.14434,0.00393,-0.05428,0.22005,-0.26047,0.07378,1.06129,-0.17323,0.11773,-0.02256,-0.00533,-0.00746,-0.00959,0.01159,0.00704,1.02915,-1e-05,-0.23184,0.89428,-0.00183,-0.00072,-1.04785,0.38043,1.05588,-0.75,-0.00545,-0.25808,-5.88867,0.00545,0.00173,1.49414,0.03943,0.02382,-2.01349,-0.012,0.49216,-9.93164,-0.28379,0.24758,-1.125,0.25004,0.19986,2.375,-0.23163,-0.05112,-0.5,-0.44792,0.0357,-0.66875,0.04295,0.14226,0.0,-0.57678,-0.02905,-0.175,0.00848,-0.26644,5.26561,0.01285,0.01221,-3.24276,0.37122,1.05211,-0.375,-0.00654,-0.19709,2.98828,-0.02836,-0.00183,-5.44922,0.0,-0.00593,3.35582,0.02073,0.43555,-6.76758,-0.34975,0.24643,-0.4375,-0.2301,-0.19504,-3.125,0.41724,0.05712,0.0,0.39884,0.0964,0.1375,-0.40344,-0.16447,-0.25,-0.25771,-0.00496,-0.25,-0.00171,-0.0022,-0.22372,5.0
0.5658,7,3.9,19.1,23.5,12,0.37022,0.10666,0.31815,-0.13828,1.42687,0.13911,-0.05058,-0.10748,0.0861,-0.28709,0.1513,1.43218,-0.16696,0.19536,-0.03311,0.20382,0.26688,-0.08777,1.07386,0.13911,-0.00607,-0.06428,0.21005,-0.27047,0.08378,1.07129,-0.16696,0.12773,-0.03256,0.00213,-0.00426,-0.01917,0.01138,0.00705,1.02923,-0.00326,-0.23187,0.53825,-0.00918,-0.00074,-1.04685,0.40497,1.07036,-1.0625,-0.00654,-0.25809,-5.97656,-0.00764,0.00172,1.49414,0.01714,0.02373,-2.01349,-0.00218,0.49215,-10.10742,-0.35742,0.23804,-1.0625,0.42798,0.20998,2.0625,-0.72711,-0.06788,0.5,-0.31293,0.02391,-0.8,0.00767,0.14225,0.0,-0.42338,-0.0421,-0.15,-0.09027,-0.26789,4.99438,-0.1453,0.0097,-3.19398,0.45406,1.06196,-0.5,0.01527,-0.19708,2.90039,0.0,-0.00181,-5.36133,0.01543,-0.00593,3.29989,0.01091,0.43556,-6.94336,-0.40037,0.23422,-0.125,-0.26691,-0.20172,-3.25,0.40344,0.07308,-0.375,0.53383,0.10993,-0.3,-0.0813,-0.17068,-0.1875,-0.12885,-0.01225,-0.36875,0.00514,-0.00216,-0.16779,5.0
0.6172,8,4.7,36.3,41.5,11,0.36501,0.11109,0.32846,-0.13713,1.42728,0.14007,-0.05196,-0.10188,0.09016,-0.29524,0.14828,1.43702,-0.1645,0.18503,-0.03928,0.19382,0.27688,-0.09777,1.08386,0.14007,-0.01607,-0.07428,0.20005,-0.28047,0.09378,1.08129,-0.1645,0.13773,-0.03928,-0.00746,0.00533,-0.00746,0.01133,0.00713,1.02921,-0.00215,-0.23187,0.44904,0.00183,-0.00074,-0.99433,0.43718,1.07847,-0.9375,-0.00545,-0.2581,-6.06445,0.00327,0.00172,1.40625,0.00857,0.0237,-2.01349,0.0,0.49215,-10.10742,-0.36202,0.22893,-1.125,0.39423,0.22083,2.0625,-0.52616,-0.07768,0.1875,-0.58905,0.01316,-0.29375,-0.13192,0.14101,0.0,-0.34361,-0.05492,-0.04375,0.01123,-0.26785,4.99438,0.0027,0.00974,-3.19398,0.3114,1.07201,-0.3125,0.00218,-0.19711,2.90039,-0.01963,-0.00182,-5.44922,-0.01371,-0.00596,3.35582,0.00545,0.43554,-7.03125,-0.28225,0.22405,-0.25,-0.39117,-0.21031,-3.25,0.59058,0.08129,-0.4375,0.28839,0.11946,0.1625,0.10431,-0.16962,-0.0625,-0.44792,-0.01778,-0.19375,0.02057,-0.00233,-0.16779,5.0
0.6813,9,6.8,56.2,64.0,11,0.35927,0.11333,0.34335,-0.1312,1.42818,0.13754,-0.05144,-0.09499,0.09433,-0.30794,0.14297,1.43978,-0.1604,0.17633,-0.04773,0.18382,0.28688,-0.10777,1.09386,0.13754,-0.02607,-0.08428,0.19005,-0.29047,0.10378,1.09129,-0.1604,0.14773,-0.04773,-0.00639,0.00639,-0.01278,0.0113,0.00722,1.0291,-0.00213,-0.23188,0.44904,0.00916,-0.00074,-0.99433,0.19175,1.08446,-0.375,-0.01636,-0.25811,-5.97656,0.00327,0.00172,1.40625,0.01543,0.0238,-2.01349,-0.00982,0.49215,-9.93164,-0.41264,0.21563,-0.875,0.32981,0.23233,2.125,-0.27612,-0.08697,-0.125,-0.31907,0.00346,-0.74375,-0.01534,0.13893,-0.0625,-0.45406,-0.06325,-0.08125,-0.00161,-0.26786,4.99438,0.00093,0.00977,-3.19398,0.28225,1.08051,-0.125,0.00654,-0.19712,2.8125,-0.01636,-0.00184,-5.625,0.0,-0.00593,3.46768,0.01091,0.43551,-7.11914,-0.25771,0.21506,-0.4375,-0.4648,-0.22384,-2.875,0.14419,0.08484,0.5,0.38043,0.12798,0.06875,0.03835,-0.16943,0.0625,-0.31907,-0.02784,-0.18125,-0.012,-0.0023,-0.22372,5.0
