# args: {'layout': '16d', 'policy': None, 'device': None, 'iface': 'enp5s0', 'camera': 'zmq://192.168.123.164:55555', 'fps': 30.0, 'duration': 30.0, 'kp': 60.0, 'kd': 1.5, 'clamp': 0.01, 'log': None, 'dry_run': False}
t,step,cam_ms,policy_ms,loop_ms,clamp_hits,max_target_gap,target_kLeftShoulderPitch,target_kLeftShoulderRoll,target_kLeftShoulderYaw,target_kLeftElbow,target_kLeftWristRoll,target_kLeftWristPitch,target_kLeftWristYaw,target_kRightShoulderPitch,target_kRightShoulderRoll,target_kRightShoulderYaw,target_kRightElbow,target_kRightWristRoll,target_kRightWristPitch,target_kRightWristYaw,cmd_kLeftShoulderPitch,cmd_kLeftShoulderRoll,cmd_kLeftShoulderYaw,cmd_kLeftElbow,cmd_kLeftWristRoll,cmd_kLeftWristPitch,cmd_kLeftWristYaw,cmd_kRightShoulderPitch,cmd_kRightShoulderRoll,cmd_kRightShoulderYaw,cmd_kRightElbow,cmd_kRightWristRoll,cmd_kRightWristPitch,cmd_kRightWristYaw,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.pitch,imu.roll,imu.yaw,kLeftAnklePitch.dq,kLeftAnklePitch.q,kLeftAnklePitch.tau,kLeftAnkleRoll.dq,kLeftAnkleRoll.q,kLeftAnkleRoll.tau,kLeftElbow.dq,kLeftElbow.q,kLeftElbow.tau,kLeftHipPitch.dq,kLeftHipPitch.q,kLeftHipPitch.tau,kLeftHipRoll.dq,kLeftHipRoll.q,kLeftHipRoll.tau,kLeftHipYaw.dq,kLeftHipYaw.q,kLeftHipYaw.tau,kLeftKnee.dq,kLeftKnee.q,kLeftKnee.tau,kLeftShoulderPitch.dq,kLeftShoulderPitch.q,kLeftShoulderPitch.tau,kLeftShoulderRoll.dq,kLeftShoulderRoll.q,kLeftShoulderRoll.tau,kLeftShoulderYaw.dq,kLeftShoulderYaw.q,kLeftShoulderYaw.tau,kLeftWristPitch.dq,kLeftWristPitch.q,kLeftWristPitch.tau,kLeftWristRoll.dq,kLeftWristRoll.q,kLeftWristRoll.tau,kLeftWristYaw.dq,kLeftWristYaw.q,kLeftWristYaw.tau,kRightAnklePitch.dq,kRightAnklePitch.q,kRightAnklePitch.tau,kRightAnkleRoll.dq,kRightAnkleRoll.q,kRightAnkleRoll.tau,kRightElbow.dq,kRightElbow.q,kRightElbow.tau,kRightHipPitch.dq,kRightHipPitch.q,kRightHipPitch.tau,kRightHipRoll.dq,kRightHipRoll.q,kRightHipRoll.tau,kRightHipYaw.dq,kRightHipYaw.q,kRightHipYaw.tau,kRightKnee.dq,kRightKnee.q,kRightKnee.tau,kRightShoulderPitch.dq,kRightShoulderPitch.q,kRightShoulderPitch.tau,kRightShoulderRoll.dq,kRightShoulderRoll.q,kRightShoulderRoll.tau,kRightShoulderYaw.dq,kRightShoulderYaw.q,kRightShoulderYaw.tau,kRightWristPitch.dq,kRightWristPitch.q,kRightWristPitch.tau,kRightWristRoll.dq,kRightWristRoll.q,kRightWristRoll.tau,kRightWristYaw.dq,kRightWristYaw.q,kRightWristYaw.tau,kWaistYaw.dq,kWaistYaw.q,kWaistYaw.tau,mode_machine
0.3558,0,9.2,345.7,355.5,13,0.76969,-0.20442,0.13637,0.12793,0.51054,-0.09033,-0.5821,-0.14924,-0.48726,-0.02144,0.0015,0.63882,0.05773,-0.34612,0.24103,0.2673,0.18876,-0.01749,0.98026,0.11679,0.10018,-0.02738,0.27252,-0.18471,0.0015,0.97992,-0.17746,0.10094,0.02793,-0.00746,0.00107,-0.0032,0.00686,0.00681,0.16557,-0.00434,-0.22302,0.26595,-0.01833,0.00572,-0.57561,0.0,0.99026,-0.4375,0.00109,-0.27709,-4.04297,0.00545,-0.00658,2.63672,0.0,3e-05,0.0,0.0,0.50776,-9.84375,-0.01381,0.27727,0.5625,-0.01994,0.19869,1.0,0.0,-0.0275,0.1875,0.05522,0.1107,-0.2125,-0.0046,0.12673,-0.0625,-0.01227,-0.0174,-0.04375,-0.00266,-0.2811,5.9837,-0.00275,0.0108,-3.01823,0.01534,0.99003,-0.125,0.0,-0.1872,2.10938,-0.00982,0.01218,-8.26172,-0.01371,0.00368,3.18803,-0.01091,0.44633,-11.16211,-0.01074,0.28243,0.5625,0.02148,-0.1946,-1.375,0.00307,0.00566,0.0625,0.04909,0.11136,-0.18125,-0.02915,-0.18752,-0.125,0.0,0.01793,0.0,-0.02228,-0.00088,-0.11186,5.0
0.3671,1,5.1,5.3,11.1,13,0.7676,-0.20435,0.13591,0.12737,0.51142,-0.09034,-0.58204,-0.14955,-0.48539,-0.0213,0.00204,0.63599,0.0565,-0.34651,0.24087,0.2573,0.17876,-0.00749,0.97026,0.10679,0.09018,-0.03738,0.26252,-0.17471,0.00204,0.96992,-0.16746,0.09094,0.03793,-0.01172,-0.00533,-0.01917,0.00681,0.0068,0.16552,0.00054,-0.22306,0.00118,-0.00458,0.00568,-0.73268,-0.00307,0.99075,-0.6875,-0.00764,-0.27709,-4.21875,0.00327,-0.00658,2.72461,0.012,3e-05,0.0,-0.00218,0.50773,-10.19531,-0.02761,0.27721,-0.375,-0.04142,0.1983,-0.125,0.01534,-0.0277,0.5625,-0.04909,0.11188,-0.70625,-0.00153,0.12651,-0.5625,-0.04909,-0.01752,-0.5625,0.0,-0.28118,5.62414,0.0,0.01067,-3.12408,-0.00767,0.99024,-0.375,0.00109,-0.1872,1.93359,0.00218,0.0122,-8.17383,-0.00343,0.00368,2.90838,-0.00545,0.44633,-11.16211,-0.02148,0.28222,-0.125,0.04449,-0.19151,-0.3125,-0.0046,0.00573,-0.0625,-0.04909,0.11166,-0.58125,-0.0046,-0.18789,0.3125,0.0675,0.0182,0.5625,-0.00171,-0.00087,-0.16779,5.0
0.3992,2,3.3,5.7,9.9,13,0.76126,-0.20427,0.13579,0.12721,0.51062,-0.09037,-0.58146,-0.1497,-0.48742,-0.02123,0.00256,0.63697,0.05634,-0.34678,0.24158,0.2473,0.16876,0.00251,0.96026,0.09679,0.08018,-0.04738,0.25252,-0.16471,0.00256,0.95992,-0.15746,0.08094,0.04793,-0.00852,-0.00426,0.00107,0.00676,0.00679,0.16559,-0.0038,-0.22304,0.00101,-0.01191,0.00569,-0.62802,-0.01227,0.99077,-1.375,0.00109,-0.2771,-4.21875,-0.01309,-0.00658,2.72461,0.0,3e-05,0.11186,-0.00218,0.50776,-10.19531,-0.12579,0.26799,-0.625,-0.36662,0.18607,-0.0625,0.54917,-0.01582,-0.125,-0.22703,0.10607,-0.6125,-0.28532,0.115,-0.1875,-0.28225,-0.02725,-0.1875,0.00372,-0.28115,5.62414,0.00275,0.0107,-3.12408,-0.04909,0.98961,-0.875,0.00327,-0.1872,1.93359,0.01091,0.01221,-8.17383,0.024,0.0037,2.90838,-0.00327,0.44631,-11.33789,-0.0721,0.27384,-0.4375,0.19328,-0.18215,0.0,-0.14419,0.00149,0.375,-0.25157,0.10607,-0.5,0.25771,-0.17763,0.0625,0.22703,0.02767,0.28125,-0.00857,-0.00086,-0.16779,5.0
0.4356,3,3.6,8.2,12.9,13,0.75856,-0.20379,0.13602,0.12749,0.50982,-0.09041,-0.58162,-0.14981,-0.48768,-0.02061,0.00331,0.63773,0.05668,-0.34778,0.2422,0.2373,0.15876,0.01251,0.95026,0.08679,0.07018,-0.05738,0.24252,-0.15471,0.00331,0.94992,-0.14746,0.07094,0.05793,-0.00426,-0.00959,-0.00213,0.00648,0.00672,0.1655,-0.00054,-0.22302,0.00101,0.00641,0.00569,-0.62802,-0.0675,0.99,-1.8125,0.00545,-0.27715,-4.30664,-0.00436,-0.00655,2.72461,-0.00686,-1e-05,0.11186,-0.01418,0.50782,-10.01953,-0.10584,0.26486,-1.0,-0.16567,0.17588,-0.3125,0.4019,0.00222,-0.4375,-0.26384,0.09747,-0.6375,-0.24083,0.10387,-0.1875,-0.18408,-0.03559,-0.425,0.0,-0.28114,5.62414,0.0,0.01071,-3.12408,-0.1534,0.98685,-1.25,-0.01963,-0.18725,2.02148,0.00109,0.01221,-8.17383,0.012,0.00368,2.96431,0.00327,0.44634,-11.33789,-0.11351,0.27088,-0.8125,0.26691,-0.17229,-0.0625,0.02148,0.00192,0.1875,-0.41111,0.09509,-0.225,0.15186,-0.16764,0.25,0.30066,0.04009,0.06875,0.00171,-0.0009,-0.22372,5.0
0.4669,4,3.6,6.1,10.7,13,0.75285,-0.20396,0.136,0.12721,0.51094,-0.09043,-0.58145,-0.15018,-0.48825,-0.01996,0.00374,0.63884,0.05611,-0.34768,0.2426,0.2273,0.14876,0.02251,0.94026,0.07679,0.06018,-0.06738,0.23252,-0.14471,0.00374,0.93992,-0.13746,0.06094,0.06793,-0.00533,-0.01065,-0.01598,0.0061,0.00671,0.16545,-0.00217,-0.22302,-0.17568,0.00549,0.00567,-0.62806,-0.13652,0.98736,-2.125,0.012,-0.2772,-4.21875,-0.00327,-0.00653,2.63672,0.012,-4e-05,0.11186,-0.00327,0.50788,-10.2832,-0.18408,0.26038,-1.25,-0.32981,0.16555,-0.0625,0.2393,0.0113,-0.0625,-0.20249,0.08931,-0.86875,-0.25311,0.09363,-0.1875,-0.25157,-0.0447,-0.4125,0.00481,-0.28115,5.44478,0.00089,0.01067,-3.1252,-0.17027,0.9834,-1.625,-0.00982,-0.1873,1.8457,0.00218,0.01229,-8.34961,0.01714,0.00368,3.07617,-0.01309,0.44635,-11.60156,-0.22703,0.2646,-0.8125,0.48627,-0.16169,-0.3125,-0.00614,0.00201,0.1875,-0.16567,0.08621,-0.61875,0.40804,-0.16048,0.0625,0.16567,0.04849,0.35,0.01714,-0.00087,-0.16779,5.0
0.5196,5,5.5,22.8,30.1,13,0.74183,-0.20397,0.13587,0.12705,0.51063,-0.09054,-0.58133,-0.15037,-0.48666,-0.02072,0.00311,0.63599,0.05648,-0.3474,0.24234,0.2173,0.13876,0.03251,0.93026,0.06679,0.05018,-0.07738,0.22252,-0.13471,0.00311,0.92992,-0.12746,0.05094,0.07793,-0.00746,0.00746,0.00639,0.00577,0.00677,0.16573,-0.0076,-0.223,-0.26394,-1e-05,0.00566,-0.68042,-0.316,0.98098,-2.125,-0.00545,-0.27736,-4.13086,-0.00109,-0.00657,2.72461,0.02571,-7e-05,0.0,0.0,0.50795,-10.37109,-0.20862,0.2536,-1.375,-0.45252,0.15439,0.0625,0.20555,0.01786,0.125,-0.36816,0.07859,-0.575,-0.19328,0.08451,-0.3125,-0.29452,-0.05606,-0.26875,0.00592,-0.28115,5.26543,-0.00653,0.01065,-3.12633,-0.11812,0.97987,-2.0625,0.00109,-0.18731,1.75781,0.012,0.01223,-8.17383,-0.01714,0.00366,3.02024,-0.00873,0.44639,-11.60156,-0.26231,0.25517,-0.8125,0.45099,-0.14476,-0.6875,-0.1488,0.00043,0.5625,-0.14113,0.07972,-0.8875,0.29759,-0.14688,0.0,0.00614,0.05619,0.71875,-0.03085,-0.00087,-0.11186,5.0
0.5419,6,9.5,8.6,19.0,12,0.73288,-0.20368,0.13568,0.12694,0.51151,-0.09049,-0.58099,-0.15034,-0.48649,-0.02006,0.00371,0.6343,0.0558,-0.34809,0.24243,0.2073,0.13568,0.04251,0.92026,0.05679,0.04018,-0.08738,0.21252,-0.12471,0.00371,0.91992,-0.11746,0.04094,0.08793,-0.01065,-0.0032,0.00533,0.00582,0.00665,0.16564,-0.00163,-0.22302,-0.17568,-0.00825,0.00571,-0.62806,-0.33441,0.96871,-1.9375,0.0,-0.27756,-4.21875,-0.036,-0.00687,2.8125,0.012,0.00012,-0.05593,-0.01527,0.5081,-10.54688,-0.33901,0.24376,-1.1875,-0.43565,0.13805,0.5,0.29146,0.02154,0.375,-0.21476,0.06987,-0.8375,-0.51542,0.07808,-0.125,-0.34361,-0.06476,-0.3375,0.00587,-0.28114,5.35553,0.00088,0.0107,-3.07397,-0.19175,0.97379,-2.1875,-0.00218,-0.18736,1.93359,-0.02618,0.0117,-7.99805,0.0,0.00367,2.90838,0.00764,0.44636,-11.16211,-0.27151,0.24638,-0.875,0.22396,-0.13594,-0.4375,-0.07977,0.00174,0.3125,-0.37429,0.0731,-0.74375,0.51542,-0.13945,-0.125,0.40497,0.06336,0.30625,-0.00343,-0.00072,-0.16779,5.0
0.5897,7,3.4,29.2,33.4,12,0.72826,-0.2037,0.13602,0.12716,0.51206,-0.09054,-0.58129,-0.15045,-0.48745,-0.01909,0.00401,0.63634,0.05582,-0.34826,0.24273,0.1973,0.13602,0.05251,0.91026,0.04679,0.03018,-0.09738,0.20252,-0.11471,0.00401,0.90992,-0.10746,0.03094,0.09793,-0.00213,0.00213,-0.01811,0.00581,0.00642,0.16541,-0.0038,-0.22301,-0.17551,-0.00459,0.00571,-0.73273,-0.40957,0.95886,-1.875,-0.00873,-0.2777,-4.21875,0.0,-0.0069,2.8125,-0.00857,0.00028,-0.05593,-0.01636,0.50828,-10.72266,-0.36355,0.2341,-1.25,-0.50928,0.1261,1.125,0.51695,0.02735,0.375,-0.46019,0.06219,-0.625,-0.5645,0.06716,0.0,-0.37429,-0.07615,-0.10625,-0.00376,-0.28114,5.35468,0.00281,0.0107,-3.17756,-0.47247,0.96275,-1.75,-0.00982,-0.18738,1.8457,0.0,0.01161,-7.91016,0.03771,0.0037,2.74059,-0.01636,0.44635,-11.07422,-0.20555,0.24081,-1.1875,0.24083,-0.13028,-0.125,0.0,0.00152,0.3125,-0.34975,0.06438,-0.8625,0.42338,-0.12962,0.0,0.46019,0.07191,0.3375,0.012,-0.0008,-0.16779,5.0
0.6054,8,8.6,6.1,15.5,12,0.7178,-0.20311,0.13615,0.1273,0.51073,-0.09059,-0.58073,-0.15058,-0.48927,-0.01896,0.00482,0.6382,0.05593,-0.34884,0.24354,0.1873,0.13615,0.06251,0.90026,0.03679,0.02018,-0.10738,0.19252,-0.10471,0.00482,0.89992,-0.09746,0.02094,0.10793,-0.00107,-0.0,-0.01598,0.00591,0.00618,0.16522,-0.00108,-0.223,-0.17551,-0.00183,0.00569,-0.73273,-0.20555,0.94746,-2.0625,0.00982,-0.2779,-4.30664,0.00109,-0.00676,2.72461,-0.03428,0.00017,0.11186,0.00982,0.5083,-10.63477,-0.73324,0.21718,-0.375,-0.25311,0.11281,1.5625,0.29606,0.03516,0.8125,-0.18408,0.04935,-0.8375,-0.4065,0.0606,-0.4375,-0.48474,-0.08639,0.0125,0.00164,-0.28114,5.35468,-0.00649,0.01067,-3.17756,-0.37889,0.94738,-1.5625,-0.00545,-0.18775,1.93359,0.01963,0.01186,-7.99805,0.01028,0.0037,2.90838,-0.00982,0.44636,-11.16211,-0.44332,0.22853,-0.8125,0.34208,-0.12092,-0.1875,0.0092,0.00236,0.1875,-0.37429,0.05121,-0.58125,0.24697,-0.12574,0.625,0.3927,0.08432,0.24375,0.00857,-0.00107,-0.11186,5.0
0.6871,9,7.4,55.3,63.8,12,0.7046,-0.20318,0.13628,0.12715,0.51102,-0.09068,-0.58073,-0.15076,-0.4885,-0.01866,0.00421,0.63808,0.05582,-0.34899,0.24306,0.1773,0.13628,0.07251,0.89026,0.02679,0.01018,-0.11738,0.18252,-0.09471,0.00421,0.88992,-0.08746,0.01094,0.11793,-0.00213,0.00746,-0.00959,0.00588,0.00627,0.16545,-0.00597,-0.22301,-0.17551,-0.00642,0.00564,-0.73273,-0.28992,0.94231,-2.25,0.01091,-0.27784,-4.30664,0.03491,-0.00645,2.63672,-0.01543,-9e-05,0.11186,-0.00545,0.50828,-10.45898,-0.36816,0.20343,-0.5625,-0.0092,0.109,1.4375,0.32214,0.04658,0.625,-0.33748,0.03952,-0.66875,-0.36509,0.04667,-0.1875,-0.34361,-0.09728,-0.1375,0.00382,-0.28115,5.35468,-0.01206,0.01063,-3.17756,-0.20862,0.94089,-2.0,-0.00764,-0.18775,1.8457,0.02727,0.01238,-8.17383,0.04114,0.00366,2.90838,-0.00109,0.44641,-11.16211,-0.48781,0.2161,-0.5625,0.19788,-0.11198,0.0,0.06136,0.00167,0.1875,-0.3068,0.04076,-0.675,0.62126,-0.11073,-0.1875,0.29452,0.09199,0.5625,-0.01714,-0.00137,0.0,5.0
