# args: {'layout': '14d', 'policy': '/home/waldo/soccerbot/model4/pretrained_model', 'iface': 'enp5s0', 'camera': 'zmq://192.168.123.164:55555', 'clamp': 0.01, 'duration': 30.0, 'fps': 30.0, 'device': None, 'rerun': True, 'no_rerun': False, 'record_path': None, 'no_display': False, 'dry_run': False, 'image_no_motors': False, 'leave_arms_engaged': True, 'log': None, 'kp': 60.0, 'kd': 1.5}
t,step,cam_ms,policy_ms,loop_ms,clamp_hits,max_target_gap,target_kLeftShoulderPitch,target_kLeftShoulderRoll,target_kLeftShoulderYaw,target_kLeftElbow,target_kLeftWristRoll,target_kLeftWristPitch,target_kLeftWristYaw,target_kRightShoulderPitch,target_kRightShoulderRoll,target_kRightShoulderYaw,target_kRightElbow,target_kRightWristRoll,target_kRightWristPitch,target_kRightWristYaw,cmd_kLeftShoulderPitch,cmd_kLeftShoulderRoll,cmd_kLeftShoulderYaw,cmd_kLeftElbow,cmd_kLeftWristRoll,cmd_kLeftWristPitch,cmd_kLeftWristYaw,cmd_kRightShoulderPitch,cmd_kRightShoulderRoll,cmd_kRightShoulderYaw,cmd_kRightElbow,cmd_kRightWristRoll,cmd_kRightWristPitch,cmd_kRightWristYaw,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.pitch,imu.roll,imu.yaw,kLeftAnklePitch.dq,kLeftAnklePitch.q,kLeftAnklePitch.tau,kLeftAnkleRoll.dq,kLeftAnkleRoll.q,kLeftAnkleRoll.tau,kLeftElbow.dq,kLeftElbow.q,kLeftElbow.tau,kLeftHipPitch.dq,kLeftHipPitch.q,kLeftHipPitch.tau,kLeftHipRoll.dq,kLeftHipRoll.q,kLeftHipRoll.tau,kLeftHipYaw.dq,kLeftHipYaw.q,kLeftHipYaw.tau,kLeftKnee.dq,kLeftKnee.q,kLeftKnee.tau,kLeftShoulderPitch.dq,kLeftShoulderPitch.q,kLeftShoulderPitch.tau,kLeftShoulderRoll.dq,kLeftShoulderRoll.q,kLeftShoulderRoll.tau,kLeftShoulderYaw.dq,kLeftShoulderYaw.q,kLeftShoulderYaw.tau,kLeftWristPitch.dq,kLeftWristPitch.q,kLeftWristPitch.tau,kLeftWristRoll.dq,kLeftWristRoll.q,kLeftWristRoll.tau,kLeftWristYaw.dq,kLeftWristYaw.q,kLeftWristYaw.tau,kRightAnklePitch.dq,kRightAnklePitch.q,kRightAnklePitch.tau,kRightAnkleRoll.dq,kRightAnkleRoll.q,kRightAnkleRoll.tau,kRightElbow.dq,kRightElbow.q,kRightElbow.tau,kRightHipPitch.dq,kRightHipPitch.q,kRightHipPitch.tau,kRightHipRoll.dq,kRightHipRoll.q,kRightHipRoll.tau,kRightHipYaw.dq,kRightHipYaw.q,kRightHipYaw.tau,kRightKnee.dq,kRightKnee.q,kRightKnee.tau,kRightShoulderPitch.dq,kRightShoulderPitch.q,kRightShoulderPitch.tau,kRightShoulderRoll.dq,kRightShoulderRoll.q,kRightShoulderRoll.tau,kRightShoulderYaw.dq,kRightShoulderYaw.q,kRightShoulderYaw.tau,kRightWristPitch.dq,kRightWristPitch.q,kRightWristPitch.tau,kRightWristRoll.dq,kRightWristRoll.q,kRightWristRoll.tau,kRightWristYaw.dq,kRightWristYaw.q,kRightWristYaw.tau,kWaistYaw.dq,kWaistYaw.q,kWaistYaw.tau,mode_machine
0.3302,0,9.3,313.8,324.1,14,0.37815,0.09293,0.22902,-0.1561,1.37002,0.12575,-0.01499,-0.06956,0.09258,-0.21836,0.14702,1.34162,-0.13807,0.23043,-0.03642,0.26627,0.19226,-0.0133,1.00187,0.07984,0.08174,0.00387,0.26958,-0.20284,0.01378,0.99985,-0.1288,0.05735,-0.03174,-0.00746,-0.00639,-0.00852,0.02143,0.01022,0.22267,0.00054,-0.22226,6.01877,-0.00823,0.00113,-0.42343,-0.00307,0.99187,-0.4375,0.0,-0.24002,-5.09766,0.00982,-0.00351,1.93359,0.00171,0.0023,0.44744,-0.00218,0.47449,-1.75781,-0.00307,0.27625,0.5625,-0.01534,0.18222,1.4375,0.0046,-0.00333,0.125,0.00614,0.09173,-0.1875,-0.01074,0.06986,0.0,0.00614,0.01387,0.025,-0.00109,-0.25854,11.02902,0.00185,0.01435,-2.4282,0.0046,0.98985,-0.125,0.01418,-0.17646,5.09766,0.00873,-0.00266,-5.36133,0.0,0.00224,2.40501,0.0,0.4159,0.17578,-0.01074,0.27951,0.6875,-0.00614,-0.19284,-1.4375,0.0092,0.00378,0.0,0.01841,0.04737,-0.025,-0.01994,-0.11881,0.25,0.0,-0.02176,0.0,0.0,-0.0008,-0.16779,5.0
0.3512,1,4.6,15.4,20.9,12,0.3768,0.09547,0.23488,-0.15267,1.36871,0.12201,-0.01748,-0.06677,0.0952,-0.22683,0.14597,1.34179,-0.13512,0.22429,-0.04153,0.25627,0.20226,-0.0233,1.01187,0.08984,0.07174,-0.00613,0.25958,-0.21284,0.02378,1.00985,-0.13512,0.06735,-0.04153,-0.00959,-0.00639,-0.00213,0.0215,0.01019,0.22284,0.00216,-0.22226,6.10744,-0.00365,0.00112,-0.47588,-0.00153,0.99191,-0.5,-0.02182,-0.24002,-5.00977,0.012,-0.00351,1.93359,0.03257,0.0023,0.39151,-0.00873,0.47448,-1.75781,-0.01227,0.27627,0.5625,0.00307,0.18216,1.4375,0.00153,-0.00336,0.125,0.01227,0.09174,-0.175,0.0046,0.06986,0.0,0.00614,0.01389,0.025,0.00169,-0.25854,11.02902,-0.012,0.01434,-2.4282,0.0,0.98991,-0.125,0.00873,-0.17644,5.09766,-0.00327,-0.00266,-5.27344,-0.02228,0.00224,2.40501,0.00654,0.41591,0.17578,0.00614,0.27927,0.6875,0.00153,-0.1928,-1.4375,0.00614,0.00378,0.0625,0.0,0.04741,-0.0125,0.00153,-0.1188,0.25,-0.00614,-0.02185,0.01875,-0.00171,-0.00082,-0.16779,5.0
0.3845,2,4.3,15.5,20.8,12,0.36032,0.09736,0.24617,-0.15068,1.3666,0.11984,-0.02024,-0.0589,0.09732,-0.23742,0.14351,1.33823,-0.13272,0.21723,-0.05008,0.24627,0.21226,-0.0333,1.02187,0.09984,0.06174,-0.01613,0.24958,-0.22284,0.03378,1.01985,-0.13272,0.07735,-0.05008,-0.0,-0.00959,-0.01065,0.0215,0.01014,0.22294,0.00216,-0.22226,6.01877,-0.01097,0.00112,-0.42343,0.63967,1.00628,-0.6875,0.00873,-0.23998,-5.09766,-0.00109,-0.00351,1.8457,0.04285,0.00233,0.44744,-0.00545,0.47448,-1.8457,-0.46173,0.2658,-0.0625,0.0,0.18129,1.125,-0.29606,-0.00982,-0.25,-0.33134,0.08583,-0.375,0.53536,0.07839,-0.1875,-0.44179,0.00536,-0.09375,0.0,-0.25853,11.02902,0.0,0.01435,-2.4282,0.67802,1.00515,-0.5,0.00218,-0.17645,5.00977,-0.02073,-0.00268,-5.27344,-0.00171,0.00224,2.46094,0.01745,0.4159,-0.08789,-0.35742,0.26951,0.0625,-0.02915,-0.19194,-1.3125,0.49854,0.01038,0.25,0.51542,0.05575,-0.0125,-0.32981,-0.12963,0.0625,-0.40497,-0.0309,-0.025,0.02057,-0.00082,-0.16779,5.0
0.4587,3,6.7,54.2,61.2,12,0.33883,0.09579,0.25048,-0.14938,1.36462,0.11826,-0.02237,-0.05372,0.1014,-0.24241,0.14337,1.33081,-0.13234,0.21856,-0.05218,0.23627,0.22226,-0.0433,1.03187,0.10984,0.05174,-0.02613,0.23958,-0.23284,0.04378,1.02985,-0.13234,0.08735,-0.05218,-0.00426,-0.01598,-0.00639,0.02104,0.01013,0.22283,-0.00109,-0.22225,5.48783,-0.00915,0.00113,-0.42305,0.60746,1.02579,-1.125,-0.01418,-0.24,-5.18555,0.00654,-0.00351,1.8457,0.00171,0.00229,0.44744,-0.012,0.47448,-2.10938,-0.27765,0.25423,-0.1875,0.05522,0.18208,1.5625,-0.52462,-0.02058,0.0625,-0.31293,0.07611,-0.4125,0.34208,0.08993,0.0,-0.26998,-0.00598,-0.24375,0.00544,-0.25853,10.58321,-0.00926,0.01437,-2.48288,0.49854,1.02145,-0.625,0.00982,-0.17647,4.83398,-0.012,-0.00266,-5.36133,0.01028,0.00226,2.46094,0.01745,0.41583,-0.35156,-0.33441,0.25644,0.1875,-0.02761,-0.19273,-1.875,0.52155,0.02794,-0.25,0.26998,0.07169,-0.075,-0.02608,-0.13157,-0.1875,-0.26384,-0.0388,-0.275,0.04628,-0.00083,-0.22372,5.0
0.4777,4,5.3,13.1,18.9,11,0.32932,0.09634,0.26294,-0.14854,1.36218,0.11686,-0.02457,-0.0425,0.10514,-0.25489,0.13963,1.32621,-0.1296,0.21076,-0.06005,0.22627,0.23226,-0.0533,1.04187,0.11686,0.04174,-0.03613,0.22958,-0.24284,0.05378,1.03985,-0.1296,0.09735,-0.06005,-0.01065,0.00426,-0.00533,0.02057,0.01001,0.22321,0.0,-0.22227,5.13423,0.0,0.00112,-0.52758,0.00614,1.03286,-0.3125,0.0,-0.24017,-5.36133,0.01091,-0.00352,1.8457,0.0,0.0023,0.44744,0.00327,0.47442,-2.37305,-0.07823,0.24574,-0.4375,0.01841,0.18477,1.875,-0.03528,-0.02982,-0.4375,-0.10431,0.07179,-1.09375,0.0675,0.09652,0.375,-0.12272,-0.01351,-0.625,0.00921,-0.25851,10.22611,-0.01021,0.01438,-2.589,0.05676,1.02922,-0.0625,-0.00327,-0.17649,4.48242,-0.01636,-0.00268,-5.18555,-0.00343,0.00222,2.40501,-0.00764,0.41575,-0.52734,-0.16414,0.24746,0.0625,-0.01534,-0.19226,-2.3125,0.02761,0.03974,0.1875,0.07977,0.0791,0.46875,-0.00614,-0.13155,-0.1875,-0.04909,-0.04631,-0.2625,0.03085,-5e-05,-0.22372,5.0
0.5509,5,4.0,53.4,58.5,11,0.32107,0.10055,0.27804,-0.14466,1.36319,0.11587,-0.02632,-0.03129,0.11109,-0.27142,0.13681,1.32412,-0.12763,0.19386,-0.07081,0.21627,0.24226,-0.0633,1.05187,0.11587,0.03174,-0.03129,0.21958,-0.25284,0.06378,1.04985,-0.12763,0.10735,-0.07005,0.00533,0.00533,-0.01385,0.02071,0.00997,0.22297,0.0038,-0.22227,5.22254,0.00642,0.00115,-0.47525,0.37583,1.04211,-0.6875,0.02182,-0.24011,-5.27344,-0.00982,-0.00354,1.8457,-0.00343,0.00242,0.44744,0.00218,0.47445,-2.19727,-0.2347,0.23581,-0.375,0.26691,0.19024,1.9375,-0.27458,-0.0401,-0.25,-0.45406,0.06189,-0.5625,0.42491,0.1064,-0.0625,-0.33748,-0.02363,-0.25625,-0.00649,-0.25851,10.40503,0.00558,0.0144,-2.48396,0.46173,1.03753,-0.3125,0.01309,-0.17649,4.6582,0.00109,-0.00272,-5.18555,0.02743,0.00224,2.29315,0.00327,0.41575,-0.43945,-0.26384,0.23683,0.0625,-0.10738,-0.19449,-2.8125,0.38503,0.04766,0.0,0.36202,0.08939,-0.05,0.01841,-0.13094,0.0,-0.15953,-0.05092,-0.31875,-0.01028,-0.00029,-0.16779,5.0
0.5756,6,6.5,16.5,24.1,12,0.30364,0.10432,0.29393,-0.14412,1.35361,0.11441,-0.02974,-0.01685,0.11389,-0.28417,0.13108,1.31089,-0.1256,0.18791,-0.08238,0.20627,0.25226,-0.0733,1.06187,0.11441,0.02174,-0.02129,0.20958,-0.26284,0.07378,1.05985,-0.1256,0.11735,-0.08005,-0.00426,0.00959,0.00746,0.02123,0.00996,0.22344,0.00595,-0.22225,5.93082,-0.01004,0.00112,-0.58054,0.15186,1.04996,-0.1875,-0.00327,-0.24019,-5.00977,0.00109,-0.00351,2.10938,0.0,0.00221,0.44744,-0.00218,0.47439,-2.02148,-0.2301,0.22741,-0.5,0.24237,0.20162,2.0,-0.20095,-0.04885,-0.5,-0.26998,0.04961,-0.71875,0.0,0.11099,0.125,0.0859,-0.03188,-0.10625,0.00864,-0.25852,10.8501,-0.0056,0.01438,-2.53324,0.16107,1.04735,0.125,-0.00109,-0.17652,4.83398,-0.00327,-0.00272,-5.27344,0.00171,0.00205,2.40501,0.012,0.4158,0.17578,-0.20402,0.22509,0.0,-0.26538,-0.20131,-2.8125,0.40344,0.0593,-0.0625,0.34361,0.09615,0.2,0.03682,-0.13052,0.0,-0.31907,-0.05462,-0.4375,0.04457,0.00062,-0.27965,5.0
0.6268,7,3.9,37.2,42.0,12,0.29663,0.1062,0.31163,-0.14353,1.35723,0.11221,-0.02936,-0.0055,0.12392,-0.30397,0.12693,1.31279,-0.12077,0.17952,-0.09276,0.19627,0.26226,-0.0833,1.07187,0.11221,0.01174,-0.01129,0.19958,-0.27284,0.08378,1.06985,-0.12077,0.12735,-0.09005,-0.00533,0.00639,-0.01811,0.02138,0.00998,0.22331,-0.00434,-0.22226,6.19575,-0.0055,0.00113,-0.42355,0.60899,1.0606,-0.875,0.01309,-0.24017,-5.00977,0.0,-0.00352,2.02148,-0.00343,0.00224,0.44744,-0.00218,0.47439,-1.93359,-0.57524,0.2166,0.0,0.2347,0.20672,2.25,-0.67802,-0.05816,0.125,-0.5645,0.03931,-0.28125,-0.05062,0.11065,0.0625,0.34361,-0.02782,-0.15,0.007,-0.25851,11.11774,-0.00097,0.0144,-2.47964,0.31753,1.05534,0.0,0.00982,-0.17651,4.83398,-0.00327,-0.00271,-5.27344,0.01028,0.00205,2.40501,0.024,0.41582,0.26367,-0.35435,0.21699,0.1875,-0.24083,-0.20685,-3.125,0.66421,0.0705,-0.5,0.38656,0.10569,0.1625,0.11658,-0.12947,0.0,-0.60132,-0.06409,-0.075,-0.01371,0.00063,-0.11186,5.0
0.6451,8,7.1,10.5,18.2,12,0.28651,0.10868,0.33232,-0.1443,1.35627,0.11534,-0.03481,0.01167,0.1313,-0.32393,0.12172,1.3054,-0.11872,0.16642,-0.10491,0.18627,0.27226,-0.0933,1.08187,0.11534,0.00174,-0.00129,0.18958,-0.28284,0.09378,1.07985,-0.11872,0.13735,-0.10005,-0.00107,0.00959,-0.00533,0.02158,0.01004,0.22328,-0.00054,-0.22225,6.19575,-0.00092,0.00114,-0.42355,0.12732,1.06976,-0.125,-0.00109,-0.24021,-5.00977,-0.01309,-0.00352,1.93359,0.01543,0.00226,0.44744,-0.00109,0.47441,-1.8457,-0.25157,0.20903,-0.5625,0.23163,0.21502,2.375,-0.17181,-0.07138,-0.375,-0.22089,0.0305,-0.8125,-0.01841,0.11047,0.0,0.3252,-0.02279,0.2375,0.007,-0.2585,11.11774,-0.00097,0.01439,-2.47964,0.25311,1.06467,0.125,0.00545,-0.17652,4.74609,-0.024,-0.00274,-5.44922,0.01886,0.00208,2.46094,0.00654,0.41576,0.17578,-0.27918,0.20491,0.1875,-0.33134,-0.21599,-3.125,0.21629,0.07943,0.125,0.33134,0.11729,0.15,0.0859,-0.12924,0.25,-0.36202,-0.07289,-0.56875,0.00686,0.00013,-0.22372,5.0
0.6978,9,5.3,31.5,37.3,12,0.27707,0.10974,0.34995,-0.14021,1.35696,0.11323,-0.03476,0.02284,0.1348,-0.34198,0.11708,1.30703,-0.11589,0.15338,-0.11348,0.17627,0.28226,-0.1033,1.09187,0.11323,-0.00826,0.00871,0.17958,-0.29284,0.10378,1.08985,-0.11589,0.14735,-0.11005,-0.00426,-0.00852,-0.03089,0.02162,0.01007,0.22331,0.0027,-0.22225,6.19575,-0.01006,0.00112,-0.42355,0.43565,1.07989,-0.625,-0.00436,-0.24019,-5.00977,-0.00545,-0.00352,1.8457,-0.00171,0.00228,0.50337,-0.01636,0.47443,-1.58203,-0.29913,0.19647,-0.3125,0.25311,0.2223,2.5,-0.50621,-0.08532,0.3125,-0.42338,0.01783,-0.31875,0.0092,0.11041,0.0625,0.30066,-0.01236,0.2125,0.00378,-0.2585,11.2072,-0.00279,0.01442,-2.42712,0.55837,1.07706,-0.4375,0.0,-0.17651,5.00977,-0.00873,-0.00273,-5.44922,0.0,0.00205,2.46094,0.01091,0.41575,0.17578,-0.3927,0.19543,0.3125,-0.33748,-0.22514,-3.125,0.47247,0.08976,-0.25,0.28225,0.128,0.15,0.02915,-0.12682,0.25,-0.52769,-0.08568,-0.0625,0.0,9e-05,-0.16779,5.0
