# args: {'layout': '14d', 'policy': '/home/waldo/soccerbot/model4/pretrained_model', 'iface': 'enp5s0', 'camera': 'zmq://192.168.123.164:55555', 'clamp': 0.01, 'duration': 20.0, 'fps': 30.0, 'device': None, 'rerun': True, 'no_rerun': False, 'record_path': None, 'no_display': False, 'dry_run': False, 'image_no_motors': False, 'leave_arms_engaged': True, 'log': None, 'kp': 60.0, 'kd': 1.5}
t,step,cam_ms,policy_ms,loop_ms,clamp_hits,max_target_gap,target_kLeftShoulderPitch,target_kLeftShoulderRoll,target_kLeftShoulderYaw,target_kLeftElbow,target_kLeftWristRoll,target_kLeftWristPitch,target_kLeftWristYaw,target_kRightShoulderPitch,target_kRightShoulderRoll,target_kRightShoulderYaw,target_kRightElbow,target_kRightWristRoll,target_kRightWristPitch,target_kRightWristYaw,cmd_kLeftShoulderPitch,cmd_kLeftShoulderRoll,cmd_kLeftShoulderYaw,cmd_kLeftElbow,cmd_kLeftWristRoll,cmd_kLeftWristPitch,cmd_kLeftWristYaw,cmd_kRightShoulderPitch,cmd_kRightShoulderRoll,cmd_kRightShoulderYaw,cmd_kRightElbow,cmd_kRightWristRoll,cmd_kRightWristPitch,cmd_kRightWristYaw,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.pitch,imu.roll,imu.yaw,kLeftAnklePitch.dq,kLeftAnklePitch.q,kLeftAnklePitch.tau,kLeftAnkleRoll.dq,kLeftAnkleRoll.q,kLeftAnkleRoll.tau,kLeftElbow.dq,kLeftElbow.q,kLeftElbow.tau,kLeftHipPitch.dq,kLeftHipPitch.q,kLeftHipPitch.tau,kLeftHipRoll.dq,kLeftHipRoll.q,kLeftHipRoll.tau,kLeftHipYaw.dq,kLeftHipYaw.q,kLeftHipYaw.tau,kLeftKnee.dq,kLeftKnee.q,kLeftKnee.tau,kLeftShoulderPitch.dq,kLeftShoulderPitch.q,kLeftShoulderPitch.tau,kLeftShoulderRoll.dq,kLeftShoulderRoll.q,kLeftShoulderRoll.tau,kLeftShoulderYaw.dq,kLeftShoulderYaw.q,kLeftShoulderYaw.tau,kLeftWristPitch.dq,kLeftWristPitch.q,kLeftWristPitch.tau,kLeftWristRoll.dq,kLeftWristRoll.q,kLeftWristRoll.tau,kLeftWristYaw.dq,kLeftWristYaw.q,kLeftWristYaw.tau,kRightAnklePitch.dq,kRightAnklePitch.q,kRightAnklePitch.tau,kRightAnkleRoll.dq,kRightAnkleRoll.q,kRightAnkleRoll.tau,kRightElbow.dq,kRightElbow.q,kRightElbow.tau,kRightHipPitch.dq,kRightHipPitch.q,kRightHipPitch.tau,kRightHipRoll.dq,kRightHipRoll.q,kRightHipRoll.tau,kRightHipYaw.dq,kRightHipYaw.q,kRightHipYaw.tau,kRightKnee.dq,kRightKnee.q,kRightKnee.tau,kRightShoulderPitch.dq,kRightShoulderPitch.q,kRightShoulderPitch.tau,kRightShoulderRoll.dq,kRightShoulderRoll.q,kRightShoulderRoll.tau,kRightShoulderYaw.dq,kRightShoulderYaw.q,kRightShoulderYaw.tau,kRightWristPitch.dq,kRightWristPitch.q,kRightWristPitch.tau,kRightWristRoll.dq,kRightWristRoll.q,kRightWristRoll.tau,kRightWristYaw.dq,kRightWristYaw.q,kRightWristYaw.tau,kWaistYaw.dq,kWaistYaw.q,kWaistYaw.tau,mode_machine
0.3473,0,9.0,327.1,336.6,14,0.3314,0.13374,0.2438,-0.18326,1.32387,0.14319,0.00293,-0.05332,0.14293,-0.22477,0.14079,1.28676,-0.13489,0.27789,-0.03471,0.26926,0.19665,-0.01706,1.00247,0.10967,0.06332,-0.00667,0.27333,-0.20102,0.01469,0.99939,-0.12814,0.05758,-0.02482,-0.0,0.00959,-0.00426,0.02103,0.00374,1.04518,0.00488,-0.21839,-1.85594,0.01191,0.00654,-0.67977,-0.0046,0.99247,-0.5,-0.00545,-0.28575,-5.09766,-0.00545,0.00079,1.75781,-0.00514,0.00842,-0.61523,-0.00109,0.48922,-10.10742,-0.00614,0.27926,0.4375,-0.00153,0.18661,1.125,0.0092,-0.00706,0.0625,0.00614,0.07333,-0.1625,0.0092,0.09971,-0.125,-0.00614,0.00332,-0.06875,0.00161,-0.23727,1.94785,0.00275,-0.00314,-3.02481,-0.0046,0.98938,-0.25,0.00218,-0.223,3.07617,0.01091,0.01233,-8.4375,0.012,0.00035,3.24396,0.01309,0.41754,-6.32812,0.01227,0.28333,0.625,-0.01534,-0.19102,-1.4375,0.01227,0.00471,0.0625,-0.00614,0.04755,-0.0125,0.00767,-0.11818,0.1875,0.0,-0.01484,-0.38125,0.0,0.00249,-0.16779,5.0
0.3633,1,5.1,9.7,15.9,13,0.3292,0.13401,0.25188,-0.18329,1.32171,0.14404,0.00182,-0.04529,0.14547,-0.23298,0.14182,1.285,-0.1355,0.27405,-0.04078,0.25926,0.20665,-0.02706,1.01247,0.11967,0.05332,-0.01667,0.26333,-0.21102,0.02469,1.00939,-0.1355,0.06758,-0.03482,0.00533,-0.0,-0.00852,0.02122,0.00379,1.04546,-0.0065,-0.2184,-1.85594,-0.00551,0.00653,-0.67977,0.01381,0.99251,0.125,-0.00218,-0.28576,-5.18555,-0.00327,0.00078,1.66992,0.00343,0.00842,-0.67116,0.00327,0.48922,-9.93164,-0.03221,0.27912,-0.3125,-0.01074,0.18622,0.625,0.0,-0.00715,-0.3125,-0.04295,0.07327,-0.5875,0.01687,0.09971,0.25,-0.04909,0.00322,-0.575,0.00754,-0.23728,2.0366,0.00365,-0.00315,-3.07686,0.01534,0.98942,0.4375,0.03272,-0.22299,3.16406,0.0,0.01232,-8.4375,-0.012,0.00035,3.29989,0.00327,0.41754,-6.32812,-0.02148,0.28324,-0.125,0.01227,-0.19099,-0.9375,0.0092,0.00472,0.5625,0.06136,0.04767,0.5875,-0.03068,-0.11821,-0.375,-0.01227,-0.0149,-0.54375,-0.024,0.00248,-0.16779,5.0
0.4078,2,3.1,23.5,27.0,13,0.31405,0.13624,0.25976,-0.18074,1.3223,0.14245,-6e-05,-0.03953,0.1466,-0.24123,0.13958,1.28889,-0.13221,0.26766,-0.04667,0.24926,0.21665,-0.03706,1.02247,0.12967,0.04332,-0.02667,0.25333,-0.22102,0.03469,1.01939,-0.13221,0.07758,-0.04482,-0.00959,-0.0245,-0.01491,0.02113,0.00377,1.04539,-0.00217,-0.21839,-1.85594,-0.00733,0.00653,-0.67977,0.65348,1.00824,-0.75,-0.00109,-0.28568,-5.18555,-0.00327,0.00079,1.58203,0.01371,0.00844,-0.67116,-0.00436,0.48921,-10.10742,-0.40497,0.26837,-0.125,0.07977,0.18613,0.9375,-0.32674,-0.0128,-0.25,-0.09817,0.06764,-0.70625,0.21322,0.10922,0.1875,-0.36202,-0.00542,-0.1625,-0.0016,-0.23727,2.0366,-0.00826,-0.00317,-3.07686,0.60746,1.00614,-0.5,-0.00654,-0.22298,2.98828,0.00654,0.01234,-8.61328,0.01028,0.00035,3.29989,-0.00764,0.41756,-6.50391,-0.28072,0.27281,0.0,-0.04602,-0.19075,-1.1875,0.65961,0.01463,-0.1875,0.43565,0.05749,-0.0375,-0.32827,-0.13039,0.0,-0.33134,-0.02502,-0.05,0.01714,0.00241,-0.16779,5.0
0.4526,3,3.6,33.7,38.3,12,0.29921,0.13612,0.26477,-0.18007,1.32299,0.1425,0.00055,-0.03702,0.14846,-0.24547,0.13799,1.28914,-0.13036,0.26793,-0.04915,0.23926,0.22665,-0.04706,1.03247,0.13967,0.03332,-0.03667,0.24333,-0.23102,0.04469,1.02939,-0.13036,0.08758,-0.04915,-0.01598,-0.00426,0.00852,0.02092,0.0038,1.04559,-0.00108,-0.21841,-2.21026,0.00366,0.00656,-0.57473,0.42184,1.02378,-0.75,-0.00218,-0.28578,-5.18555,0.00436,0.00079,1.66992,0.02743,0.00841,-0.83896,-0.00764,0.48922,-10.19531,-0.58138,0.26159,-0.125,0.00767,0.18705,1.5625,-0.35128,-0.02003,-0.4375,-0.26384,0.06621,-1.03125,0.40957,0.11483,0.1875,-0.34361,-0.01328,-0.29375,-0.00267,-0.23728,1.59239,-0.01193,-0.00318,-3.02549,0.41571,1.01968,-0.4375,0.01418,-0.22308,2.90039,0.0,0.01232,-8.61328,0.02571,0.00036,3.29989,0.0,0.41758,-6.76758,-0.39884,0.2613,0.1875,-0.02454,-0.1906,-1.9375,0.36202,0.02577,0.1875,0.26384,0.07068,-0.0125,0.06136,-0.13258,-0.1875,-0.36202,-0.03194,-0.18125,0.01714,0.00256,-0.22372,5.0
0.4955,4,6.4,36.0,42.8,10,0.28829,0.13681,0.277,-0.17959,1.32136,0.14225,-0.00162,-0.029,0.15142,-0.2589,0.13728,1.28642,-0.13014,0.25935,-0.0587,0.22926,0.23665,-0.05706,1.04247,0.14225,0.02332,-0.029,0.23333,-0.24102,0.05469,1.03939,-0.13014,0.09758,-0.0587,-0.01491,0.00852,-0.0032,0.02077,0.00376,1.04552,-0.00327,-0.21842,-2.29857,-0.02563,0.00654,-0.62706,0.15033,1.03306,-0.375,-0.01418,-0.28585,-5.18555,-0.00436,0.00076,1.66992,-0.00171,0.00845,-0.78303,0.00764,0.48923,-10.45898,-0.1534,0.25208,-0.6875,0.05062,0.18988,1.9375,-0.11965,-0.03031,-0.6875,-0.38656,0.05564,-0.93125,0.17948,0.12369,0.5,-0.28225,-0.02094,-0.65625,1e-05,-0.23729,1.4144,-0.00367,-0.00318,-3.13026,0.11505,1.02785,0.0,-0.00327,-0.22313,2.90039,-0.00873,0.0123,-8.4375,0.00857,0.00035,3.24396,0.024,0.41756,-6.85547,-0.18715,0.25272,-0.125,-0.03221,-0.19072,-2.5,0.21476,0.03637,0.3125,0.25157,0.07908,0.24375,0.00767,-0.13244,0.0,-0.11658,-0.03653,-0.58125,-0.01543,0.00269,-0.16779,5.0
0.5261,5,4.4,24.5,30.5,10,0.27781,0.13975,0.29171,-0.17782,1.31918,0.14126,-0.00257,-0.01946,0.15502,-0.27372,0.13405,1.28853,-0.12635,0.24787,-0.06762,0.21926,0.24665,-0.06706,1.05247,0.14126,0.01332,-0.01946,0.22333,-0.25102,0.06469,1.04939,-0.12635,0.10758,-0.06762,-0.00213,0.00639,-0.00213,0.02088,0.00367,1.04563,-0.00272,-0.21842,-2.12123,-0.01007,0.00655,-0.73197,0.0675,1.04137,-0.75,-0.012,-0.28589,-5.18555,-0.00436,0.0007,1.66992,0.0,0.00846,-0.78303,-0.00436,0.4892,-10.54688,-0.13499,0.24495,-0.3125,0.1488,0.19378,1.625,-0.03528,-0.03828,-0.3125,-0.05522,0.0471,-0.7625,0.13039,0.13246,0.0625,-0.09204,-0.02859,-0.3875,0.00108,-0.23729,1.59214,-0.00184,-0.00317,-3.12992,0.10124,1.03483,-0.25,0.00545,-0.22311,2.98828,0.0,0.01223,-8.34961,0.00514,0.00035,3.18803,0.00109,0.41754,-6.5918,-0.18868,0.24417,0.3125,-0.02301,-0.19159,-2.5,0.03528,0.04401,0.125,0.21476,0.08675,-0.2375,0.0,-0.13196,0.0,-0.11045,-0.0448,-0.0875,-0.01371,0.00311,-0.22372,5.0
0.5587,6,4.6,23.8,29.5,11,0.26016,0.14198,0.30263,-0.17721,1.31118,0.14201,-0.00448,-0.00895,0.15663,-0.2846,0.13174,1.28115,-0.12375,0.2427,-0.07625,0.20926,0.25665,-0.07706,1.06247,0.14201,0.00332,-0.00946,0.21333,-0.26102,0.07469,1.05939,-0.12375,0.11758,-0.07625,-0.0032,0.00852,-0.01172,0.02118,0.00357,1.04563,-0.00056,-0.21841,-2.03292,-0.01922,0.00653,-0.67964,0.34054,1.05102,-0.5,0.0,-0.28596,-5.27344,-0.00218,0.00072,1.75781,-0.00343,0.00845,-0.67116,0.0,0.48922,-10.54688,-0.29913,0.23784,-0.8125,0.28839,0.20074,2.25,-0.29452,-0.04967,-0.5,-0.41111,0.03612,-0.775,0.03528,0.13658,0.0625,0.3068,-0.02579,-0.10625,0.00753,-0.23729,1.76987,0.00916,-0.00316,-3.12958,0.39117,1.0454,-0.125,0.01636,-0.22318,3.07617,0.0,0.01224,-8.34961,0.01371,0.00036,3.24396,0.00436,0.41754,-6.41602,-0.40497,0.23311,0.0625,-0.2347,-0.19605,-3.125,0.42184,0.05507,0.1875,0.41724,0.09506,0.1875,0.09511,-0.13135,0.0,-0.38043,-0.05257,-0.31875,0.02228,0.00312,-0.22372,5.0
0.5781,7,3.6,11.2,15.3,11,0.25053,0.1424,0.32377,-0.17708,1.31306,0.14382,-0.00155,0.00223,0.15958,-0.30494,0.12949,1.28843,-0.12294,0.23663,-0.09121,0.19926,0.26665,-0.08706,1.07247,0.14382,-0.00155,0.00054,0.20333,-0.27102,0.08469,1.06939,-0.12294,0.12758,-0.08625,-0.00213,0.00639,-0.00746,0.02125,0.00357,1.04578,-0.00108,-0.21841,-2.03292,0.00183,0.00653,-0.67964,0.28072,1.06253,-0.5,0.00327,-0.28601,-5.18555,-0.01963,0.0007,1.75781,0.0,0.00838,-0.78303,0.00982,0.48924,-10.37109,-0.40957,0.22823,-0.75,0.28685,0.20795,2.375,-0.33134,-0.06086,-0.375,-0.28225,0.0268,-0.9875,-0.01841,0.13699,0.125,0.37429,-0.02097,0.19375,-0.00269,-0.23729,1.85886,-0.00458,-0.00317,-3.0772,0.28379,1.05498,0.0,-0.00873,-0.22321,3.07617,0.0,0.01225,-8.34961,0.02228,0.00035,3.18803,0.00218,0.41754,-6.41602,-0.36049,0.22288,0.0625,-0.27458,-0.2019,-3.3125,0.21016,0.06652,0.375,0.50315,0.10514,0.05625,0.03988,-0.13018,0.1875,-0.36202,-0.05873,-0.56875,0.024,0.00332,-0.27965,5.0
0.6294,8,4.9,27.8,33.1,9,0.23733,0.14273,0.32664,-0.17772,1.31345,0.14418,-0.0053,0.00523,0.16235,-0.30995,0.12732,1.29074,-0.11998,0.23167,-0.0938,0.18926,0.27665,-0.09706,1.08247,0.14418,-0.0053,0.00523,0.19333,-0.28102,0.09469,1.07939,-0.11998,0.13758,-0.0938,-0.00533,-0.00213,-0.0,0.02136,0.00361,1.04567,0.00922,-0.21839,-1.85594,0.01925,0.00654,-0.67977,0.41264,1.07612,-0.875,0.00109,-0.28601,-5.09766,-0.00764,0.00072,1.66992,-0.012,0.00842,-0.67116,-0.00436,0.48921,-10.2832,-0.39117,0.21634,-0.625,0.3068,0.21859,2.25,-0.41571,-0.08013,0.3125,-0.37429,0.01321,-0.3625,0.02761,0.13809,0.0625,0.2393,-0.01021,0.275,0.00594,-0.23726,2.12534,-0.00277,-0.00316,-3.1289,0.32981,1.06732,-0.25,0.01527,-0.22324,3.07617,0.00109,0.01224,-8.4375,-0.00857,0.00035,3.24396,0.0,0.41754,-6.06445,-0.35895,0.21008,0.1875,-0.30373,-0.21149,-3.25,0.30833,0.08289,-0.25,0.38043,0.11914,0.01875,0.01074,-0.12897,0.25,-0.19021,-0.07362,-0.4375,-0.02228,0.00325,-0.22372,5.0
0.6644,9,8.4,25.1,34.5,9,0.23141,0.14273,0.33438,-0.17769,1.3129,0.14569,-0.00314,0.01111,0.16394,-0.31701,0.12755,1.28862,-0.12119,0.2275,-0.09702,0.17926,0.28665,-0.10706,1.09247,0.14569,-0.00314,0.01111,0.18333,-0.29102,0.10469,1.08939,-0.12119,0.14758,-0.09702,-0.0032,0.00426,-0.00107,0.02154,0.00362,1.04597,-0.0,-0.21838,-1.76763,-0.00366,0.00652,-0.62744,0.17181,1.08149,-0.3125,0.00545,-0.28615,-5.18555,0.01309,0.0007,1.66992,0.01714,0.00838,-0.67116,0.00109,0.48922,-10.10742,-0.47093,0.2041,-0.4375,0.29759,0.22734,2.375,-0.38963,-0.08766,0.0625,-0.31293,0.00641,-0.3375,0.00307,0.13868,0.125,0.20249,-0.00367,0.225,-0.00267,-0.23726,2.21433,-0.01193,-0.00316,-3.07652,0.26845,1.07615,0.0,0.0,-0.22329,3.16406,0.00327,0.01222,-8.4375,-0.00514,0.00033,3.18803,0.00218,0.41756,-6.06445,-0.32367,0.2009,0.125,-0.43412,-0.22271,-3.0625,0.23623,0.08578,0.375,0.30066,0.12796,0.125,0.14573,-0.12811,0.125,-0.3252,-0.07993,-0.34375,0.01371,0.00362,-0.16779,5.0
