# args: {'layout': '14d', 'policy': '/home/waldo/soccerbot/model4/pretrained_model', 'iface': 'enp5s0', 'camera': 'zmq://192.168.123.164:55555', 'clamp': 0.01, 'duration': 30.0, 'fps': 30.0, 'device': None, 'rerun': True, 'no_rerun': False, 'record_path': None, 'no_display': False, 'dry_run': False, 'image_no_motors': False, 'leave_arms_engaged': True, 'log': None, 'kp': 60.0, 'kd': 1.5}
t,step,cam_ms,policy_ms,loop_ms,clamp_hits,max_target_gap,target_kLeftShoulderPitch,target_kLeftShoulderRoll,target_kLeftShoulderYaw,target_kLeftElbow,target_kLeftWristRoll,target_kLeftWristPitch,target_kLeftWristYaw,target_kRightShoulderPitch,target_kRightShoulderRoll,target_kRightShoulderYaw,target_kRightElbow,target_kRightWristRoll,target_kRightWristPitch,target_kRightWristYaw,cmd_kLeftShoulderPitch,cmd_kLeftShoulderRoll,cmd_kLeftShoulderYaw,cmd_kLeftElbow,cmd_kLeftWristRoll,cmd_kLeftWristPitch,cmd_kLeftWristYaw,cmd_kRightShoulderPitch,cmd_kRightShoulderRoll,cmd_kRightShoulderYaw,cmd_kRightElbow,cmd_kRightWristRoll,cmd_kRightWristPitch,cmd_kRightWristYaw,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.pitch,imu.roll,imu.yaw,kLeftAnklePitch.dq,kLeftAnklePitch.q,kLeftAnklePitch.tau,kLeftAnkleRoll.dq,kLeftAnkleRoll.q,kLeftAnkleRoll.tau,kLeftElbow.dq,kLeftElbow.q,kLeftElbow.tau,kLeftHipPitch.dq,kLeftHipPitch.q,kLeftHipPitch.tau,kLeftHipRoll.dq,kLeftHipRoll.q,kLeftHipRoll.tau,kLeftHipYaw.dq,kLeftHipYaw.q,kLeftHipYaw.tau,kLeftKnee.dq,kLeftKnee.q,kLeftKnee.tau,kLeftShoulderPitch.dq,kLeftShoulderPitch.q,kLeftShoulderPitch.tau,kLeftShoulderRoll.dq,kLeftShoulderRoll.q,kLeftShoulderRoll.tau,kLeftShoulderYaw.dq,kLeftShoulderYaw.q,kLeftShoulderYaw.tau,kLeftWristPitch.dq,kLeftWristPitch.q,kLeftWristPitch.tau,kLeftWristRoll.dq,kLeftWristRoll.q,kLeftWristRoll.tau,kLeftWristYaw.dq,kLeftWristYaw.q,kLeftWristYaw.tau,kRightAnklePitch.dq,kRightAnklePitch.q,kRightAnklePitch.tau,kRightAnkleRoll.dq,kRightAnkleRoll.q,kRightAnkleRoll.tau,kRightElbow.dq,kRightElbow.q,kRightElbow.tau,kRightHipPitch.dq,kRightHipPitch.q,kRightHipPitch.tau,kRightHipRoll.dq,kRightHipRoll.q,kRightHipRoll.tau,kRightHipYaw.dq,kRightHipYaw.q,kRightHipYaw.tau,kRightKnee.dq,kRightKnee.q,kRightKnee.tau,kRightShoulderPitch.dq,kRightShoulderPitch.q,kRightShoulderPitch.tau,kRightShoulderRoll.dq,kRightShoulderRoll.q,kRightShoulderRoll.tau,kRightShoulderYaw.dq,kRightShoulderYaw.q,kRightShoulderYaw.tau,kRightWristPitch.dq,kRightWristPitch.q,kRightWristPitch.tau,kRightWristRoll.dq,kRightWristRoll.q,kRightWristRoll.tau,kRightWristYaw.dq,kRightWristYaw.q,kRightWristYaw.tau,kWaistYaw.dq,kWaistYaw.q,kWaistYaw.tau,mode_machine
0.3334,0,8.5,315.0,324.0,14,0.32174,0.08092,0.24398,-0.15197,1.31276,0.09258,-0.04432,-0.0544,0.1097,-0.26478,0.15731,1.2573,-0.10574,0.23902,-0.0476,0.26687,0.20002,-0.01735,1.00101,0.07971,0.06364,-0.03255,0.26765,-0.20281,0.01454,0.99621,-0.1257,0.06983,0.00784,-0.01065,-0.00852,-0.01172,0.03338,0.00513,0.21958,0.00326,-0.1924,1.76549,0.00182,0.0097,-0.31434,-0.00614,0.99101,-0.5625,0.0,-0.27471,-3.95508,0.0,-0.00109,2.28516,0.03428,0.00308,0.11186,-0.00873,0.46348,-2.02148,-0.0092,0.27687,0.5625,0.00307,0.19,1.3125,-0.0092,-0.00733,0.125,0.00614,0.07366,-0.1625,0.0,0.06966,0.0,0.0,-0.02255,-0.08125,0.00216,-0.22651,7.55269,0.00549,-0.00451,-2.56643,-0.0092,0.98622,-0.125,0.01091,-0.2037,5.09766,0.03163,0.01454,-8.61328,0.00857,0.00138,2.79652,-0.00218,0.40117,1.8457,-0.01227,0.27765,0.9375,0.0,-0.1928,-1.375,0.00153,0.00458,0.0625,0.0,0.05981,-0.0375,-0.00307,-0.13567,0.0625,-0.00614,0.01786,0.01875,0.00343,-0.00198,-0.22372,5.0
0.3486,1,5.1,9.5,15.1,14,0.32091,0.08039,0.25661,-0.1519,1.31197,0.09513,-0.0451,-0.04561,0.11436,-0.27559,0.15684,1.25747,-0.10647,0.23199,-0.05183,0.25687,0.21002,-0.02735,1.01101,0.08971,0.05364,-0.04255,0.25765,-0.21281,0.02454,1.00621,-0.1157,0.07983,-0.00216,0.00213,-0.00426,-0.01278,0.03342,0.00495,0.21951,0.0,-0.19239,1.76549,-0.00182,0.00972,-0.31434,0.01074,0.99106,0.1875,0.0,-0.27471,-3.95508,0.00764,-0.00109,2.28516,0.02228,0.00311,0.11186,-0.00436,0.46349,-2.19727,-0.02761,0.27676,-0.3125,-0.01227,0.18967,0.6875,-0.00614,-0.00738,-0.3125,-0.03068,0.0736,-0.6,0.01227,0.06962,0.3125,-0.04909,-0.02263,-0.5875,-0.00216,-0.2265,7.64169,-0.01282,-0.00451,-2.51412,0.02301,0.98631,0.4375,0.00764,-0.20371,5.09766,-0.00545,0.01452,-8.70117,0.012,0.00138,2.85245,0.01091,0.40123,1.93359,-0.02608,0.27753,-0.0625,0.01227,-0.19271,-0.9375,0.0092,0.00458,0.5625,0.07363,0.05992,0.5625,0.0,-0.13455,0.3125,-0.04295,0.01781,-0.53125,0.00171,-0.002,-0.16779,5.0
0.4197,2,3.2,48.7,52.7,12,0.30596,0.08455,0.26722,-0.14889,1.31206,0.09357,-0.04743,-0.03458,0.11693,-0.28634,0.15432,1.25923,-0.10453,0.22207,-0.05971,0.24687,0.22002,-0.03735,1.02101,0.09357,0.04364,-0.03458,0.24765,-0.22281,0.03454,1.01621,-0.1057,0.08983,-0.01216,-0.0,-0.02131,-0.02344,0.03324,0.00492,0.21946,-0.00326,-0.19242,1.50065,0.00364,0.0097,-0.36742,0.60132,1.0061,-0.6875,-0.00654,-0.27469,-3.95508,0.00218,-0.00109,2.19727,-0.00171,0.00311,0.11186,0.01309,0.46353,-2.28516,-0.24697,0.26582,-0.3125,0.02915,0.18909,1.0625,-0.28839,-0.01299,-0.3125,-0.09817,0.06836,-0.775,0.40497,0.07892,-0.0625,-0.28225,-0.03026,-0.35,0.00216,-0.2265,7.28587,-0.00184,-0.00452,-2.61869,0.64427,1.00151,-0.4375,-0.00218,-0.2037,4.74609,0.00109,0.01452,-8.70117,0.00171,0.00137,2.85245,0.01309,0.40114,1.49414,-0.37429,0.26758,0.0,-0.05829,-0.19262,-1.25,0.56757,0.01388,0.0,0.26998,0.07107,0.175,0.15953,-0.12691,0.25,-0.31907,0.00846,-0.11875,0.00343,-0.002,-0.16779,5.0
0.4417,3,5.2,16.0,21.9,11,0.28777,0.08132,0.27087,-0.1499,1.30988,0.09406,-0.04948,-0.0329,0.11927,-0.29083,0.15505,1.25191,-0.10546,0.22756,-0.05861,0.23687,0.23002,-0.04735,1.03101,0.09406,0.03364,-0.0329,0.23765,-0.23281,0.04454,1.02621,-0.10546,0.09983,-0.02216,-0.00639,-0.01065,0.00107,0.03263,0.0049,0.21964,0.00272,-0.19243,1.23582,-0.00273,0.00968,-0.31499,0.01841,1.02211,-0.375,0.00218,-0.27473,-4.04297,-0.00873,-0.00113,2.19727,0.02743,0.00308,0.11186,0.01418,0.46362,-2.63672,-0.13192,0.25525,-0.25,-0.01074,0.18931,1.4375,-0.19635,-0.02379,-0.25,-0.07363,0.06793,-1.40625,0.06136,0.08756,0.0625,0.01841,-0.03857,0.2375,0.0,-0.22651,6.84123,0.0,-0.00451,-2.67091,0.01534,1.01544,0.0,-0.01418,-0.20379,4.57031,0.02509,0.01449,-8.61328,0.012,0.00138,2.90838,0.00327,0.40108,1.31836,-0.07517,0.2548,0.0,0.03375,-0.19162,-1.875,0.13499,0.02629,0.3125,0.04295,0.08154,0.50625,0.03528,-0.12199,0.5625,-0.1534,0.00059,-0.56875,0.03428,-0.00111,-0.27965,5.0
0.523,4,9.8,58.5,69.7,12,0.27208,0.08331,0.28633,-0.14776,1.3048,0.09282,-0.05131,-0.0199,0.12308,-0.30505,0.15104,1.24652,-0.10272,0.21603,-0.06732,0.22687,0.24002,-0.05735,1.04101,0.09282,0.02364,-0.0229,0.22765,-0.24281,0.05454,1.03621,-0.10272,0.10983,-0.03216,-0.00107,-0.00213,-0.01598,0.03254,0.00478,0.21942,-0.00325,-0.19243,1.23582,-0.00545,0.00967,-0.31499,0.38196,1.03272,-0.75,0.00218,-0.27474,-4.21875,0.00109,-0.00114,2.19727,-0.02228,0.00309,0.11186,-0.012,0.46362,-2.72461,-0.19175,0.24489,-0.3125,0.11505,0.19251,1.875,-0.42338,-0.03661,0.0,-0.45406,0.05116,-0.3625,0.05522,0.08997,0.0,0.09204,-0.03384,-0.10625,-0.00863,-0.22651,6.93023,-0.00914,-0.00451,-2.6186,0.35895,1.02499,-0.25,0.012,-0.20378,4.6582,0.00982,0.0145,-8.70117,0.02228,0.00138,2.90838,0.00218,0.40105,1.31836,-0.42338,0.24348,0.3125,-0.02454,-0.19295,-2.4375,0.31753,0.04242,-0.1875,0.17181,0.09181,0.2,0.17334,-0.11135,0.0,-0.22089,-0.01105,-0.3,-0.05314,-0.00145,-0.11186,5.0
0.5729,5,5.1,44.1,49.8,12,0.2663,0.08722,0.30484,-0.14556,1.30343,0.09232,-0.05323,-0.00649,0.1296,-0.32385,0.1483,1.24629,-0.09982,0.20016,-0.07636,0.21687,0.25002,-0.06735,1.05101,0.09232,0.01364,-0.0129,0.21765,-0.25281,0.06454,1.04621,-0.09982,0.11983,-0.04216,-0.00213,0.00959,-0.0032,0.03258,0.00483,0.21942,-0.00217,-0.19244,1.23582,-0.00363,0.00967,-0.31499,0.05216,1.03714,-0.5625,-0.00982,-0.27476,-4.13086,-0.00436,-0.00114,2.19727,0.0,0.00308,0.11186,-0.00764,0.46363,-2.63672,-0.06289,0.23973,-0.1875,0.04602,0.19468,1.875,-0.02761,-0.04037,-0.25,-0.05522,0.04655,-0.70625,0.00614,0.0904,0.0625,0.0,-0.03322,0.0,-0.00108,-0.22651,6.75241,-0.00183,-0.00451,-2.61855,0.03682,1.03184,-0.25,0.01091,-0.2038,4.48242,0.00982,0.01451,-8.61328,0.00686,0.00138,2.85245,-0.00545,0.40101,1.14258,-0.17487,0.23465,0.5625,-0.04909,-0.19316,-2.4375,0.00307,0.04404,0.125,0.17794,0.09844,-0.15625,0.03068,-0.10968,0.0625,-0.04295,-0.01378,-0.40625,0.01714,-0.00149,-0.22372,5.0
0.6056,6,6.8,24.3,31.7,12,0.24949,0.09078,0.32156,-0.14461,1.2933,0.09232,-0.0562,0.01138,0.13488,-0.34019,0.14142,1.23182,-0.09641,0.18777,-0.08806,0.20687,0.26002,-0.07735,1.06101,0.09232,0.00364,-0.0029,0.20765,-0.26281,0.07454,1.05621,-0.09641,0.12983,-0.05216,-0.00959,0.0245,-0.01172,0.03315,0.0047,0.21959,0.00976,-0.1924,1.76549,0.00909,0.0097,-0.31434,0.06136,1.04381,-0.4375,-0.00545,-0.2749,-3.95508,-0.00327,-0.00113,2.28516,-0.00171,0.00301,0.11186,0.01963,0.46361,-2.37305,-0.1672,0.2306,-0.0625,0.0813,0.20159,2.0,-0.08283,-0.05021,-0.125,-0.10431,0.03251,-0.425,-0.00767,0.09072,0.0,0.05522,-0.0245,-0.01875,-0.00377,-0.2265,7.28587,-0.00274,-0.00452,-2.61869,0.15186,1.03767,-0.125,0.0,-0.20378,4.83398,0.00873,0.01452,-8.61328,-0.02914,0.00122,2.79652,-0.012,0.40119,1.8457,-0.21629,0.22354,0.6875,-0.13346,-0.19985,-2.5,0.13806,0.05381,0.0,0.27612,0.10839,-0.33125,0.03835,-0.10791,0.125,-0.09817,-0.02663,-0.16875,0.00514,-0.00055,-0.27965,5.0
0.6241,7,4.0,12.2,16.6,12,0.24405,0.08954,0.34422,-0.14466,1.29683,0.09273,-0.05696,0.01851,0.14278,-0.35948,0.13888,1.23409,-0.09606,0.1825,-0.0939,0.19687,0.27002,-0.08735,1.07101,0.09273,-0.00636,0.0071,0.19765,-0.27281,0.08454,1.06621,-0.09606,0.13983,-0.06216,-0.00959,0.00746,-0.00213,0.03357,0.00479,0.21973,0.00326,-0.19239,2.03031,-0.00364,0.00972,-0.36677,0.28225,1.05278,-0.0625,-0.00109,-0.27496,-3.7793,0.00218,-0.00113,2.28516,0.03257,0.00303,0.0,0.01745,0.46359,-2.19727,-0.3881,0.21844,-0.3125,0.21322,0.20747,2.625,-0.50621,-0.06432,0.0625,-0.26384,0.02568,-1.06875,-0.0092,0.09066,0.0,0.25157,-0.01671,0.5125,-0.0027,-0.2265,7.55269,-0.00458,-0.00453,-2.56643,0.23317,1.04909,0.25,0.00109,-0.20378,4.83398,0.01745,0.01451,-8.78906,-0.00171,0.00122,2.90838,0.01963,0.40114,2.02148,-0.25617,0.21374,0.125,-0.22243,-0.20787,-3.125,0.20709,0.06656,0.375,0.39884,0.11717,0.28125,0.09971,-0.10525,0.25,-0.25771,-0.03389,-0.78125,0.00171,-0.00044,-0.22372,5.0
0.6851,8,5.4,35.8,44.3,12,0.22729,0.09293,0.36516,-0.14375,1.29765,0.09559,-0.06117,0.03513,0.149,-0.38039,0.13263,1.23487,-0.09486,0.16712,-0.10344,0.18687,0.28002,-0.09735,1.08101,0.09559,-0.01636,0.0171,0.18765,-0.28281,0.09454,1.07621,-0.09486,0.14983,-0.07216,-0.00746,0.0032,-0.02024,0.03374,0.00471,0.21966,-0.00163,-0.19241,1.85376,0.00091,0.00972,-0.36698,0.40804,1.07036,-0.6875,0.0,-0.27497,-3.95508,-0.00545,-0.00113,2.28516,0.01714,0.00303,0.11186,0.00545,0.46354,-2.28516,-0.29146,0.20491,-0.1875,0.21016,0.21439,2.875,-0.36969,-0.08142,0.3125,-0.39884,0.00872,-0.3375,-0.00767,0.09076,0.0,0.22089,-0.00479,0.31875,-0.0,-0.2265,7.55269,-0.00366,-0.00451,-2.56643,0.45406,1.06392,-0.3125,0.00873,-0.20377,4.83398,0.01418,0.0145,-8.70117,0.012,0.00122,2.74059,0.00327,0.40115,2.10938,-0.38043,0.20216,0.375,-0.22856,-0.21697,-3.1875,0.25464,0.08331,-0.125,0.41724,0.13141,-0.11875,0.00614,-0.10034,0.0625,-0.22703,-0.04975,-0.36875,-0.02914,-0.00074,-0.16779,5.0
0.7255,9,5.0,34.6,40.3,11,0.22461,0.09391,0.37856,-0.14114,1.29788,0.09597,-0.06007,0.04377,0.15233,-0.39393,0.13003,1.23766,-0.09435,0.15551,-0.10794,0.17687,0.29002,-0.10735,1.09101,0.09597,-0.02636,0.0271,0.17765,-0.29281,0.10454,1.08621,-0.09435,0.15551,-0.08216,0.00107,0.00213,-0.00746,0.03376,0.00476,0.21963,-0.00054,-0.19242,1.76549,0.00091,0.0097,-0.31434,-0.0092,1.07327,-0.1875,-0.01527,-0.27511,-3.95508,-0.012,-0.00114,2.28516,0.0,0.00304,0.11186,0.00218,0.46353,-2.19727,-0.2485,0.19649,0.25,0.20249,0.22098,2.5,-0.00153,-0.08774,0.1875,-0.11045,0.00255,-0.3875,0.00153,0.09077,0.0,0.12885,0.00086,0.15625,-0.00216,-0.2265,7.37487,-0.00549,-0.00452,-2.56638,0.12885,1.07054,-0.3125,-0.00109,-0.20386,4.83398,-0.01091,0.01451,-8.61328,0.0,0.00122,2.79652,-0.00218,0.40101,1.75781,-0.12885,0.19369,0.5,-0.31447,-0.2249,-2.5625,0.00307,0.08424,0.125,0.00614,0.13782,0.15,0.02915,-0.09991,0.0625,-0.04909,-0.05454,-0.35625,0.00171,-0.00127,-0.16779,5.0
