# args: {'layout': '16d', 'policy': None, 'device': None, 'iface': 'enp5s0', 'camera': 'zmq://192.168.123.164:55555', 'fps': 30.0, 'duration': 30.0, 'kp': 60.0, 'kd': 1.5, 'clamp': 0.01, 'log': None, 'dry_run': False}
t,step,cam_ms,policy_ms,loop_ms,clamp_hits,max_target_gap,target_kLeftShoulderPitch,target_kLeftShoulderRoll,target_kLeftShoulderYaw,target_kLeftElbow,target_kLeftWristRoll,target_kLeftWristPitch,target_kLeftWristYaw,target_kRightShoulderPitch,target_kRightShoulderRoll,target_kRightShoulderYaw,target_kRightElbow,target_kRightWristRoll,target_kRightWristPitch,target_kRightWristYaw,cmd_kLeftShoulderPitch,cmd_kLeftShoulderRoll,cmd_kLeftShoulderYaw,cmd_kLeftElbow,cmd_kLeftWristRoll,cmd_kLeftWristPitch,cmd_kLeftWristYaw,cmd_kRightShoulderPitch,cmd_kRightShoulderRoll,cmd_kRightShoulderYaw,cmd_kRightElbow,cmd_kRightWristRoll,cmd_kRightWristPitch,cmd_kRightWristYaw,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.pitch,imu.roll,imu.yaw,kLeftAnklePitch.dq,kLeftAnklePitch.q,kLeftAnklePitch.tau,kLeftAnkleRoll.dq,kLeftAnkleRoll.q,kLeftAnkleRoll.tau,kLeftElbow.dq,kLeftElbow.q,kLeftElbow.tau,kLeftHipPitch.dq,kLeftHipPitch.q,kLeftHipPitch.tau,kLeftHipRoll.dq,kLeftHipRoll.q,kLeftHipRoll.tau,kLeftHipYaw.dq,kLeftHipYaw.q,kLeftHipYaw.tau,kLeftKnee.dq,kLeftKnee.q,kLeftKnee.tau,kLeftShoulderPitch.dq,kLeftShoulderPitch.q,kLeftShoulderPitch.tau,kLeftShoulderRoll.dq,kLeftShoulderRoll.q,kLeftShoulderRoll.tau,kLeftShoulderYaw.dq,kLeftShoulderYaw.q,kLeftShoulderYaw.tau,kLeftWristPitch.dq,kLeftWristPitch.q,kLeftWristPitch.tau,kLeftWristRoll.dq,kLeftWristRoll.q,kLeftWristRoll.tau,kLeftWristYaw.dq,kLeftWristYaw.q,kLeftWristYaw.tau,kRightAnklePitch.dq,kRightAnklePitch.q,kRightAnklePitch.tau,kRightAnkleRoll.dq,kRightAnkleRoll.q,kRightAnkleRoll.tau,kRightElbow.dq,kRightElbow.q,kRightElbow.tau,kRightHipPitch.dq,kRightHipPitch.q,kRightHipPitch.tau,kRightHipRoll.dq,kRightHipRoll.q,kRightHipRoll.tau,kRightHipYaw.dq,kRightHipYaw.q,kRightHipYaw.tau,kRightKnee.dq,kRightKnee.q,kRightKnee.tau,kRightShoulderPitch.dq,kRightShoulderPitch.q,kRightShoulderPitch.tau,kRightShoulderRoll.dq,kRightShoulderRoll.q,kRightShoulderRoll.tau,kRightShoulderYaw.dq,kRightShoulderYaw.q,kRightShoulderYaw.tau,kRightWristPitch.dq,kRightWristPitch.q,kRightWristPitch.tau,kRightWristRoll.dq,kRightWristRoll.q,kRightWristRoll.tau,kRightWristYaw.dq,kRightWristYaw.q,kRightWristYaw.tau,kWaistYaw.dq,kWaistYaw.q,kWaistYaw.tau,mode_machine
0.3443,0,8.3,335.2,344.0,13,0.77201,-0.20535,0.13447,0.12718,0.51084,-0.08882,-0.58241,-0.14703,-0.48987,-0.02017,0.00039,0.64422,0.05683,-0.34943,0.23938,0.26749,0.17387,0.00666,0.98143,0.09052,0.08005,0.00262,0.27214,-0.18657,0.00039,0.98022,-0.10874,0.03713,0.02771,-0.00533,-0.00213,-0.00959,0.01235,0.01292,0.13618,-0.0038,-0.21707,1.77016,-0.0174,0.00314,-0.10605,0.00153,0.99144,-0.4375,0.00545,-0.25688,-4.57031,-0.00436,-0.00224,1.58203,0.00686,0.00372,-0.05593,-0.01854,0.48431,-4.6582,0.00153,0.27749,0.5,-0.03835,0.18372,1.3125,0.0046,-0.00334,0.125,0.05522,0.09047,-0.2125,-0.07823,0.1,-0.0625,0.0,0.01267,0.025,-0.00104,-0.27191,7.77323,-0.00553,0.0034,-2.50415,0.00153,0.99022,-0.0625,-0.02073,-0.18865,3.7793,0.00545,0.01316,-9.14062,0.00514,0.0011,3.8592,0.03382,0.43643,-8.70117,0.01381,0.28213,0.5,0.00767,-0.19651,-1.25,0.0,0.00484,0.0625,0.01841,0.04719,-0.0125,0.02301,-0.11857,0.25,0.0,0.01772,0.0,-0.00343,-0.00082,-0.16779,5.0
0.3558,1,5.3,5.3,11.4,13,0.77111,-0.20543,0.13406,0.12659,0.51185,-0.08898,-0.58256,-0.14748,-0.48912,-0.02035,-3e-05,0.64251,0.05594,-0.34935,0.23855,0.25749,0.16387,0.01666,0.97143,0.08052,0.07005,-0.00738,0.26214,-0.17657,-3e-05,0.97022,-0.09874,0.02713,0.03771,0.00213,-0.00213,-0.01598,0.01233,0.01291,0.13624,-0.01191,-0.21708,1.59318,0.00728,0.00317,-0.10592,-0.0046,0.99181,-0.6875,-0.02182,-0.25687,-4.57031,0.0,-0.00223,1.58203,-0.01886,0.00368,0.0,-0.00327,0.48432,-4.57031,-0.03221,0.27754,-0.3125,-0.00767,0.1818,1.4375,0.00767,-0.00328,0.5625,-0.03682,0.09151,-0.68125,0.0,0.09906,-0.5,-0.05522,0.0133,-0.6125,-0.00053,-0.27191,7.5942,-0.00092,0.0034,-2.50509,0.0,0.99048,-0.4375,0.02073,-0.18864,3.60352,0.00109,0.01317,-9.22852,-0.01028,0.00111,4.02699,0.00109,0.43639,-9.05273,-0.02915,0.28199,-0.125,0.0092,-0.19364,-1.375,-0.00614,0.00485,-0.0625,-0.04909,0.04734,-0.55625,0.0,-0.11761,0.3125,0.06136,0.01795,0.575,0.00343,-0.0008,-0.22372,5.0
0.4374,2,6.9,51.4,59.4,13,0.76468,-0.2054,0.13403,0.12648,0.51078,-0.08908,-0.58208,-0.14774,-0.49093,-0.02027,0.00062,0.64303,0.05601,-0.35005,0.23956,0.24749,0.15387,0.02666,0.96143,0.07052,0.06005,-0.01738,0.25214,-0.16657,0.00062,0.96022,-0.08874,0.01713,0.04771,-0.01065,-0.00213,-0.01598,0.01242,0.01286,0.13629,-0.00054,-0.21709,1.50451,0.00091,0.00319,-0.05346,-0.0046,0.99163,-1.3125,0.00218,-0.2569,-4.57031,0.0,-0.00223,1.58203,0.01028,0.00372,-0.05593,0.0,0.48434,-4.57031,-0.09357,0.26842,-0.625,-0.24697,0.17018,-0.1875,0.43872,0.01245,-0.25,-0.28225,0.08382,-0.44375,-0.27765,0.08754,-0.1875,-0.11045,0.00174,-0.4125,0.0032,-0.2719,7.5942,0.00183,0.00341,-2.50509,-0.06289,0.98992,-0.875,0.012,-0.18864,3.51562,0.00545,0.01316,-9.22852,0.00343,0.00111,4.08292,0.04036,0.43639,-9.22852,-0.04142,0.27376,-0.4375,0.21016,-0.18295,0.0,-0.14726,0.00042,0.3125,-0.24544,0.04069,-0.40625,0.2347,-0.10763,0.0625,0.25157,0.02828,0.2125,-0.00514,-0.00082,-0.16779,5.0
0.4551,3,6.0,11.1,17.6,13,0.75708,-0.2052,0.13429,0.12677,0.51043,-0.08902,-0.58209,-0.14785,-0.49071,-0.01996,0.00169,0.64281,0.05615,-0.35085,0.24022,0.23749,0.14387,0.03666,0.95143,0.06052,0.05005,-0.02738,0.24214,-0.15657,0.00169,0.95022,-0.07874,0.00713,0.05771,-0.00213,-0.00213,-0.00213,0.01206,0.0127,0.13635,0.01137,-0.21707,1.4162,-0.01003,0.00316,-0.10579,-0.09204,0.99112,-1.8125,-0.024,-0.25687,-4.57031,-0.00873,-0.00225,1.58203,0.00171,0.00371,-0.05593,-0.00654,0.48435,-5.00977,-0.27458,0.26202,-0.6875,-0.36969,0.15518,0.25,0.0767,0.01399,0.75,-0.23317,0.07723,-0.70625,-0.1488,0.08462,-0.75,-0.29452,-0.00389,-0.44375,0.00376,-0.27189,7.32536,-0.00279,0.00342,-2.55844,-0.10278,0.98884,-1.4375,0.00327,-0.18865,3.51562,0.01091,0.01318,-9.14062,0.00171,0.0011,3.97106,0.00982,0.43638,-9.14062,-0.27765,0.26637,-0.375,0.42645,-0.17062,-0.4375,0.16567,0.00159,-0.0625,-0.22703,0.03622,-0.81875,0.16107,-0.10087,0.3125,0.41111,0.03682,0.175,-0.012,-0.00084,-0.16779,5.0
0.481,4,3.2,5.8,9.9,12,0.75164,-0.20557,0.13427,0.12657,0.51184,-0.08899,-0.5822,-0.14812,-0.4917,-0.0194,0.0016,0.64471,0.05577,-0.35049,0.24019,0.22749,0.13427,0.04666,0.94143,0.05052,0.04005,-0.03738,0.23214,-0.14657,0.0016,0.94022,-0.06874,-0.00287,0.06771,-0.00959,0.00533,-0.00746,0.01193,0.01269,0.13655,-0.00542,-0.21709,1.23886,-0.00917,0.00317,-0.00088,-0.2393,0.98733,-1.9375,-0.01091,-0.25691,-4.6582,-0.00982,-0.00223,1.58203,-0.00857,0.00359,-0.05593,0.0,0.48441,-4.83398,-0.1534,0.25694,-1.0625,-0.49854,0.14428,0.5,0.47553,0.02294,0.3125,-0.29452,0.0696,-0.7625,-0.50008,0.07149,-0.125,-0.52155,-0.01584,0.075,0.00917,-0.27178,7.05711,-0.01205,0.00331,-2.50791,-0.12885,0.98569,-1.75,0.00982,-0.18867,3.25195,0.01418,0.01321,-9.22852,0.00686,0.00112,4.08292,-0.01636,0.43637,-9.58008,-0.17794,0.25994,-0.625,0.43412,-0.15789,-0.6875,0.00153,0.00219,0.0625,-0.4786,0.02722,-0.5,0.50928,-0.09096,-0.125,0.26998,0.04725,0.24375,0.0,-0.00079,-0.22372,5.0
0.5298,5,3.7,20.3,25.4,12,0.74284,-0.2058,0.13423,0.12643,0.5116,-0.08918,-0.58208,-0.14838,-0.49009,-0.02038,0.00083,0.64241,0.05629,-0.3504,0.23994,0.21749,0.13423,0.05666,0.93143,0.04052,0.03005,-0.04738,0.22214,-0.13657,0.00083,0.93022,-0.05874,-0.01287,0.07771,0.00107,-0.00107,-0.00959,0.01169,0.01267,0.1364,0.00162,-0.21706,1.23886,-0.00823,0.00318,-0.00088,-0.25157,0.9802,-2.0625,-0.01091,-0.257,-4.74609,-0.00218,-0.00221,1.58203,-0.02571,0.00368,0.0,0.0,0.48442,-5.00977,-0.2347,0.25005,-1.125,-0.44332,0.1284,0.8125,0.34208,0.03761,0.1875,-0.38656,0.05935,-0.5875,-0.44025,0.05924,-0.0625,-0.29452,-0.02796,-0.175,0.01712,-0.27148,6.87808,0.00359,0.0033,-2.50886,-0.29759,0.97771,-1.625,0.00109,-0.1888,3.07617,0.0,0.01321,-9.31641,0.00857,0.00112,4.13885,-0.00327,0.43632,-9.75586,-0.21476,0.25276,-0.75,0.46633,-0.14325,-0.9375,0.05062,0.00244,0.0,-0.38043,0.01551,-0.54375,0.49241,-0.08103,0.0,0.30066,0.06051,0.03125,-0.00343,-0.00082,-0.27965,5.0
0.5533,6,7.4,7.1,15.4,12,0.73301,-0.20513,0.13406,0.12639,0.51174,-0.08913,-0.5818,-0.14833,-0.49044,-0.01993,0.00131,0.64147,0.0557,-0.35142,0.24004,0.20749,0.13406,0.06666,0.92143,0.03052,0.02005,-0.05738,0.21214,-0.12657,0.00131,0.92022,-0.04874,-0.02287,0.08771,-0.01278,-0.01811,-0.00959,0.01133,0.01261,0.13648,-0.00054,-0.21701,1.23886,-0.00092,0.00326,-0.00088,-0.31753,0.96827,-1.875,-0.01636,-0.25703,-4.6582,0.0,-0.00222,1.58203,0.01714,0.00372,-0.05593,0.00982,0.48454,-5.09766,-0.36969,0.23995,-1.0,-0.40804,0.11354,1.625,0.14573,0.04226,0.75,-0.3252,0.0481,-0.5875,-0.49394,0.05083,-0.0625,-0.39884,-0.03785,0.0,0.00856,-0.27118,6.9673,0.0018,0.00347,-2.56033,-0.32367,0.96644,-1.5625,-0.00873,-0.18878,3.16406,0.02945,0.01314,-9.4043,-0.01371,0.00112,4.13885,0.0,0.43634,-9.75586,-0.34668,0.24257,-0.625,0.48934,-0.12658,-1.375,-0.09204,0.00372,0.0625,-0.37429,0.00496,-0.5125,0.64734,-0.07137,-0.25,0.21476,0.06813,0.26875,-0.02228,-0.00074,-0.16779,5.0
0.5935,7,3.4,17.1,22.0,12,0.72408,-0.20547,0.13443,0.12654,0.51251,-0.08911,-0.58217,-0.14835,-0.49106,-0.01902,0.0015,0.6434,0.05581,-0.35162,0.24012,0.19749,0.13443,0.07666,0.91143,0.02052,0.01005,-0.06738,0.20214,-0.11657,0.0015,0.91022,-0.03874,-0.03287,0.09771,-0.01065,0.00426,-0.00746,0.0112,0.01252,0.13648,0.00054,-0.21699,1.06224,-0.00457,0.00328,-0.10554,-0.40497,0.95867,-1.8125,-0.00873,-0.25707,-4.6582,-0.00654,-0.00222,1.58203,-0.01714,0.0037,-0.05593,-0.00109,0.48463,-5.18555,-0.3881,0.22962,-0.9375,-0.30373,0.10412,2.0,0.33748,0.04826,0.75,-0.37429,0.03853,-0.5625,-0.33134,0.04173,-0.375,-0.36816,-0.05038,0.11875,0.00324,-0.27103,6.87748,-0.00556,0.00351,-2.61274,-0.40497,0.95716,-1.5,-0.00109,-0.18879,3.16406,0.02073,0.01316,-9.22852,-0.00343,0.0011,4.08292,0.00109,0.43632,-9.75586,-0.27612,0.23302,-0.6875,0.27458,-0.11544,-1.1875,-0.06136,0.00324,0.125,-0.17181,-0.00248,-0.925,0.41571,-0.05926,-0.0625,0.3068,0.07787,0.1625,-0.01543,-0.00084,-0.11186,5.0
0.6156,8,4.5,5.3,10.6,12,0.71498,-0.20498,0.13456,0.12669,0.51099,-0.08922,-0.58163,-0.14864,-0.49218,-0.01895,0.00215,0.6438,0.05593,-0.35195,0.24093,0.18749,0.13456,0.08666,0.90143,0.01052,5e-05,-0.07738,0.19214,-0.10657,0.00215,0.90022,-0.02874,-0.04287,0.10771,-0.00852,-0.00426,-0.02344,0.01119,0.01244,0.13653,-1e-05,-0.21698,1.06224,-0.01647,0.00331,-0.10554,-0.26998,0.94753,-1.9375,-0.02509,-0.2572,-4.6582,-0.01527,-0.00223,1.58203,-0.00514,0.00371,-0.05593,0.00982,0.48475,-5.27344,-0.49854,0.21617,-0.5625,-0.09204,0.09918,2.0625,0.25617,0.05267,1.1875,-0.29452,0.02827,-0.70625,-0.57831,0.03046,0.0625,-0.40497,-0.05944,0.05,-0.00699,-0.27096,6.87748,0.00465,0.00352,-2.61274,-0.26845,0.94813,-1.75,-0.00109,-0.18878,3.16406,0.01091,0.01315,-9.22852,0.036,0.00111,4.02699,-0.01636,0.43621,-9.75586,-0.34821,0.2228,-0.625,0.11658,-0.11011,-0.6875,-0.11198,0.00276,0.1875,-0.25157,-0.01062,-0.9125,0.34208,-0.05054,0.0625,0.26998,0.0869,0.29375,0.00343,-0.00084,-0.16779,5.0
0.6807,9,4.0,37.6,42.4,12,0.70554,-0.20535,0.13463,0.12647,0.51149,-0.08923,-0.58171,-0.14865,-0.49204,-0.01906,0.00128,0.64498,0.0559,-0.35234,0.24032,0.17749,0.13463,0.09666,0.89143,0.00052,-0.00995,-0.08738,0.18214,-0.09657,0.00128,0.89022,-0.01874,-0.05287,0.11771,-0.00852,0.01065,-0.02024,0.01144,0.01239,0.13646,0.00378,-0.21699,1.06224,-0.01554,0.00331,-0.10554,-0.31907,0.93981,-2.0,-0.02618,-0.25733,-4.6582,0.00545,-0.00222,1.58203,-0.01028,0.00368,-0.11186,0.0,0.48478,-5.18555,-0.41417,0.20124,-0.375,0.01227,0.09895,1.9375,0.41264,0.06174,1.0625,-0.33748,0.01774,-0.5625,-0.31907,0.01849,-0.125,-0.26998,-0.07173,0.05,-0.00216,-0.27095,6.87748,0.0037,0.00354,-2.61274,-0.33901,0.93966,-1.75,-0.012,-0.18885,3.25195,0.00327,0.01314,-9.22852,-0.024,0.00106,3.97106,0.00109,0.4361,-9.49219,-0.28225,0.2135,-0.6875,0.09204,-0.10722,-0.1875,-0.0046,0.00264,0.125,-0.23317,-0.02278,-0.83125,0.49241,-0.04091,0.0,0.39884,0.09833,0.0,0.0,-0.00103,-0.11186,5.0
